,sp500_Close,sp500_Volume,vix_Close,vix_Volume
2008-06-27,1303.1580078000004,5031320000.0,22.713999800000003,0.0
2008-07-04,1272.3325195,4850575000.0,24.5750005,0.0
2008-07-11,1252.7159912,5812632000.0,25.448000200000006,0.0
2008-07-18,1241.9140136,6511124000.0,26.236,0.0
2008-07-25,1265.8979980000001,5663448000.0,22.3779998,0.0
2008-08-01,1261.904004,5071890000.0,22.5960002,0.0
2008-08-08,1277.0939695999998,4188240000.0,21.3339998,0.0
2008-08-15,1294.3739746,4534404000.0,20.552,0.0
2008-08-22,1277.9499756,4063548000.0,20.262,0.0
2008-08-29,1280.704004,3530036000.0,20.259999800000006,0.0
2008-09-05,1257.92498775,5017530000.0,22.6275,0.0
2008-09-12,1245.0180176,6883584000.0,24.535999399999998,0.0
2008-09-19,1204.8559816000004,9328214000.0,32.677999799999995,0.0
2008-09-26,1200.7260012,5327094000.0,34.464,0.0
2008-10-03,1129.4700194000004,6205326000.0,43.263999600000005,0.0
2008-10-10,969.4399902,8403358000.0,59.42599860000001,0.0
2008-10-17,959.2359987999997,7306794000.0,63.46200120000001,0.0
2008-10-24,924.4220092,6037080000.0,64.53200079999999,0.0
2008-10-31,928.4720094,6460596000.0,67.9539994,0.0
2008-11-07,952.1380006,5296816000.0,55.1499998,0.0
2008-11-14,891.0079956000001,5812934000.0,62.803999600000004,0.0
2008-11-21,813.7840086,7349040000.0,72.9160004,0.0
2008-11-28,873.2799990000002,5841565000.0,58.949999,0.0
2008-12-05,851.4099976,6093950000.0,63.1560004,0.0
2008-12-12,890.1859983999999,5932454000.0,56.638000000000005,0.0
2008-12-19,891.8660034000002,5855972000.0,50.24799940000001,0.0
2008-12-26,868.9349975000001,3087105000.0,44.29250025,0.0
2009-01-02,898.7774965000001,3793110000.0,41.1800005,0.0
2009-01-09,913.7760008,5043904000.0,41.2820006,0.0
2009-01-16,855.7059935999998,6058756000.0,47.071999999999996,0.0
2009-01-23,826.22749325,6129762500.0,49.40750025000001,0.0
2009-01-30,845.4780152000001,5602004000.0,43.014,0.0
2009-02-06,842.1259888000002,6217632000.0,43.9059996,0.0
2009-02-13,838.5640013999999,6008822000.0,43.8039992,0.0
2009-02-20,781.6449889999999,6401515000.0,48.375,0.0
2009-02-27,753.85802,7550776000.0,46.7579994,0.0
2009-03-06,695.1900024,7592844000.0,50.1280006,0.0
2009-03-13,724.9559935999998,7459436000.0,44.2400002,0.0
2009-03-20,775.7879884,7963276000.0,42.834000200000006,0.0
2009-03-27,818.3439940000001,6952820000.0,41.962000399999994,0.0
2009-04-03,814.6720091999998,6286870000.0,42.740000200000004,0.0
2009-04-10,833.18748475,6226187500.0,39.174999,0.0
2009-04-17,857.4379884000003,6839302000.0,36.2759994,0.0
2009-04-24,848.8339966000002,7083170000.0,37.6779998,0.0
2009-05-01,867.3280032,6043558000.0,36.830000399999996,0.0
2009-05-08,913.4380004,7952024000.0,33.165999799999994,0.0
2009-05-15,895.4919922000001,6337752000.0,32.562,0.0
2009-05-22,899.328003,6339728000.0,30.410000199999995,0.0
2009-05-29,907.34001175,5788812500.0,30.8925005,0.0
2009-06-05,940.3840088,5662470000.0,30.098000199999998,0.0
2009-06-12,942.3640138,4866352000.0,28.552,0.0
2009-06-19,917.1999877999999,5114026000.0,30.610000199999998,0.0
2009-06-26,905.647998,5119916000.0,28.618,0.0
2009-07-03,916.57499675,4172432500.0,26.4675,0.0
2009-07-10,884.2239992000002,4673382000.0,29.99,0.0
2009-07-17,924.1380006,4785464000.0,25.395999600000003,0.0
2009-07-24,963.0660034,5003300000.0,23.652,0.0
2009-07-31,982.2359984,5294932000.0,25.244000399999997,0.0
2009-08-07,1003.7119994,6427946000.0,25.1559996,0.0
2009-08-14,1004.8159913999999,5373764000.0,25.081999999999997,0.0
2009-08-21,999.8719970000001,4664650000.0,26.085999800000003,0.0
2009-08-28,1028.3199950000003,5744582000.0,24.89,0.0
2009-09-04,1006.6099974,5286260000.0,27.284000000000002,0.0
2009-09-11,1036.40750125,5137922500.0,24.410000000000004,0.0
2009-09-18,1060.904004,6046968000.0,23.7080004,0.0
2009-09-25,1058.4700194,5081302000.0,24.2380002,0.0
2009-10-02,1047.1459716000004,5210080000.0,26.5260002,0.0
2009-10-09,1057.9459716,4466710000.0,24.904000399999997,0.0
2009-10-16,1085.1280030000003,4740370000.0,22.402,0.0
2009-10-23,1088.5760254000004,5118466000.0,21.514000000000006,0.0
2009-10-30,1055.0579832,6081714000.0,26.5,0.0
2009-11-06,1054.1440186,5290226000.0,27.186,0.0
2009-11-13,1093.0639892000002,4218872000.0,23.3260004,0.0
2009-11-20,1103.1400145999999,4122504000.0,22.3499996,0.0
2009-11-27,1103.50250225,3232000000.0,21.71249975,0.0
2009-12-04,1103.9260007999999,4535468000.0,22.252,0.0
2009-12-11,1099.9799804000004,4150876000.0,22.472000200000004,0.0
2009-12-18,1105.954004,5672874000.0,21.4740002,0.0
2009-12-25,1119.78500375,3013262500.0,19.80249975,0.0
2010-01-01,1123.875,2390427500.0,20.39499975,0.0
2010-01-08,1138.6639891999996,4223070000.0,19.1479998,0.0
2010-01-15,1142.673999,4363246000.0,17.8379996,0.0
2010-01-22,1124.12750225,5654582500.0,21.45999975,0.0
2010-01-29,1088.9700194,5079534000.0,24.289999800000004,0.0
2010-02-05,1083.8179684000004,5082238000.0,23.5720002,0.0
2010-02-12,1069.8739991999996,4403416000.0,24.919999800000003,0.0
2010-02-19,1102.57501225,4040725000.0,21.1549995,0.0
2010-02-26,1103.0559814,4194034000.0,20.236000399999998,0.0
2010-03-05,1122.8959962,4002330000.0,18.6579996,0.0
2010-03-12,1144.9579832,4805318000.0,17.984,0.0
2010-03-19,1160.3819824000002,4588800000.0,17.238000200000002,0.0
2010-03-26,1168.004004,4751278000.0,17.387999999999998,0.0
2010-04-02,1173.50500525,4237947500.0,17.444999499999998,0.0
2010-04-09,1188.0279538,4461554000.0,16.498,0.0
2010-04-16,1201.6460204000002,5974902000.0,16.324000400000003,0.0
2010-04-23,1207.3160156,5800096000.0,16.496000000000002,0.0
2010-04-30,1196.1179930000005,6310456000.0,20.3699996,0.0
2010-05-07,1156.152002,7683886000.0,28.5380002,0.0
2010-05-14,1156.0620116000002,5791750000.0,28.12,0.0
2010-05-21,1106.4139891999996,6528052000.0,37.11999960000001,0.0
2010-05-28,1081.6200194,5528868000.0,33.94000020000001,0.0
2010-06-04,1084.19998175,5368597500.0,32.6625,0.0
2010-06-11,1069.3199708,5369514000.0,32.672000399999995,0.0
2010-06-18,1110.6040038,4637208000.0,25.874000199999998,0.0
2010-06-25,1090.2,4699712000.0,27.421999800000002,0.0
2010-07-02,1039.2939818,5100892000.0,32.130000800000005,0.0
2010-07-09,1059.13501,4419372500.0,26.79499975,0.0
2010-07-16,1086.123999,4487664000.0,25.0539994,0.0
2010-07-23,1084.1300048,4580286000.0,24.7279992,0.0
2010-07-30,1107.6219972000001,4271320000.0,23.56,0.0
2010-08-06,1124.202002,3963460000.0,22.1379996,0.0
2010-08-13,1100.2360107999998,4064104000.0,24.373999800000004,0.0
2010-08-20,1082.6800048,3777406000.0,25.3900002,0.0
2010-08-27,1057.2739746,3951328000.0,26.3280004,0.0
2010-09-03,1074.630005,3718470000.0,24.3299994,0.0
2010-09-10,1101.110016,3195237500.0,22.9624995,0.0
2010-09-17,1123.6639891999996,3972432000.0,21.719999400000006,0.0
2010-09-24,1138.0540038,3884522000.0,22.388,0.0
2010-10-01,1144.4059812,4037410000.0,22.9180004,0.0
2010-10-08,1156.1920166,3905616000.0,21.809999800000003,0.0
2010-10-15,1172.6379884000005,4449160000.0,19.1739998,0.0
2010-10-22,1178.423999,4576282000.0,19.5120002,0.0
2010-10-29,1184.15,4116414000.0,20.5719996,0.0
2010-11-05,1204.5639894,4798758000.0,19.9479998,0.0
2010-11-12,1213.6219970000002,4298262000.0,19.018,0.0
2010-11-19,1190.2199706,4177436000.0,20.266000400000006,0.0
2010-11-26,1191.5799865000001,3205160000.0,20.1949995,0.0
2010-12-03,1204.123999,4242568000.0,20.766000400000006,0.0
2010-12-10,1229.7100096,4835082000.0,17.722000199999997,0.0
2010-12-17,1240.8119872000002,4454044000.0,17.3200002,0.0
2010-12-24,1254.3224795,2707105000.0,16.20499975,0.0
2010-12-31,1258.2700195999998,2091158000.0,17.548000199999993,0.0
2011-01-07,1272.7959962000002,4731044000.0,17.309999800000003,0.0
2011-01-14,1281.4379882,4257314000.0,16.503999800000006,0.0
2011-01-21,1285.1375125,4974835000.0,17.409999499999998,0.0
2011-01-28,1290.9060060000002,4631330000.0,17.614,0.0
2011-02-04,1303.1419922,4345372000.0,17.416000000000004,0.0
2011-02-11,1323.1040038,4021990000.0,15.948000199999997,0.0
2011-02-18,1336.0179932,2517822000.0,16.412,0.0
2011-02-25,1312.2049865000001,1928012500.0,20.86749925,0.0
2011-03-04,1318.8219726,2404496000.0,19.544,0.0
2011-03-11,1310.2719969999996,4133818000.0,20.531999600000002,0.0
2011-03-18,1277.6139894,4781044000.0,25.132000199999997,0.0
2011-03-25,1302.6300294000002,4018022000.0,19.18,0.0
2011-04-01,1323.2259764000005,3659466000.0,18.09,0.0
2011-04-08,1332.5440185999998,3977634000.0,17.326000399999998,0.0
2011-04-15,1317.4460206,3940338000.0,16.438,0.0
2011-04-22,1321.375,3983390000.0,15.63749975,0.0
2011-04-29,1352.4479978000004,3523530000.0,15.222000000000001,0.0
2011-05-06,1348.0919678000002,4072744000.0,17.2740004,0.0
2011-05-13,1346.3900145999999,3907822000.0,16.6240004,0.0
2011-05-20,1335.2000002,3902876000.0,16.9939998,0.0
2011-05-27,1322.1819824000002,3519106000.0,17.046,0.0
2011-06-03,1318.21249375,4051132500.0,17.4475,0.0
2011-06-10,1282.1300048,3710360000.0,18.3960004,0.0
2011-06-17,1272.8520019999999,4093202000.0,20.754000199999997,0.0
2011-06-24,1282.5939942,3977604000.0,19.552000400000004,0.0
2011-07-01,1308.8980226,3901108000.0,17.8779998,0.0
2011-07-08,1343.529999,3737600000.0,16.07499975,0.0
2011-07-15,1315.1719972,4153686000.0,19.7,0.0
2011-07-22,1329.3659911999996,4110088000.0,18.8659998,0.0
2011-07-29,1313.4420166,4207194000.0,22.31,0.0
2011-08-05,1240.1559814000002,5268348000.0,27.098000000000006,0.0
2011-08-12,1152.8400148,3865062000.0,40.28200080000001,0.0
2011-08-19,1171.0640135999995,4427032000.0,36.4039992,0.0
2011-08-26,1159.9679934,5309696000.0,37.991999799999995,0.0
2011-09-02,1204.056006,4650126000.0,32.50599939999999,0.0
2011-09-09,1175.99749725,4649140000.0,35.80500025,0.0
2011-09-16,1189.7880128000004,4913056000.0,34.6099994,0.0
2011-09-23,1167.786011,5128284000.0,37.101999799999994,0.0
2011-09-30,1156.2420166,4960282000.0,39.922,0.0
2011-10-07,1137.5279784000004,4514868000.0,39.3100006,0.0
2011-10-14,1205.1840088,4555924000.0,31.2160004,0.0
2011-10-21,1217.952002,4767664000.0,33.0979992,0.0
2011-10-28,1258.9839843999996,4912236000.0,28.266000400000006,0.0
2011-11-04,1244.7720212000002,4549214000.0,31.626000200000004,0.0
2011-11-11,1253.9379883999998,3874182000.0,31.268000399999995,0.0
2011-11-18,1235.6560302000005,3865610000.0,32.473998800000004,0.0
2011-11-25,1175.3700255,3356230000.0,33.3325,0.0
2011-12-02,1224.7119871999996,4335660000.0,29.099999800000003,0.0
2011-12-09,1253.2199707999998,4034362000.0,28.321999600000005,0.0
2011-12-16,1221.8859862000004,4235314000.0,25.3040006,0.0
2011-12-23,1241.9399903999995,3280102000.0,22.291999800000003,0.0
2011-12-30,1258.92251625,2257637500.0,22.87,0.0
2012-01-06,1278.3075565,3877267500.0,21.82499925,0.0
2012-01-13,1289.9699706,3854788000.0,20.837999800000002,0.0
2012-01-20,1307.897522,4121290000.0,20.3100005,0.0
2012-01-27,1318.2940185999998,4080966000.0,18.598,0.0
2012-02-03,1323.9900146,4225678000.0,18.494,0.0
2012-02-10,1347.1859864,3861272000.0,18.598,0.0
2012-02-17,1352.9540037999998,3882884000.0,19.344000199999996,0.0
2012-02-24,1362.2674865000001,3680180000.0,17.622500000000006,0.0
2012-03-02,1369.834009,3782622000.0,17.826000200000006,0.0
2012-03-09,1359.419995,3676690000.0,18.6100004,0.0
2012-03-16,1393.6179932,4281244000.0,15.128,0.0
2012-03-23,1401.6100098000004,3682996000.0,15.228,0.0
2012-03-30,1409.2640138,3698456000.0,15.26,0.0
2012-04-06,1407.36499025,3659032500.0,16.1100005,0.0
2012-04-13,1373.4659668,3818638000.0,19.1939996,0.0
2012-04-20,1380.1880125999999,3701492000.0,18.489999800000003,0.0
2012-04-27,1386.5879636,3790184000.0,17.289999799999997,0.0
2012-05-04,1393.3419921999996,3833174000.0,17.4699996,0.0
2012-05-11,1359.8519775999996,3941332000.0,19.3579998,0.0
2012-05-18,1318.778003,4251866000.0,23.14,0.0
2012-05-25,1317.995996,3765818000.0,22.024000199999996,0.0
2012-06-01,1308.52749625,4050725000.0,23.97249975,0.0
2012-06-08,1303.8920166,3887776000.0,23.182,0.0
2012-06-15,1323.9860109999995,3715250000.0,22.542,0.0
2012-06-22,1343.795996,4027288000.0,18.426,0.0
2012-06-29,1331.3520019999999,3752304000.0,19.267999600000003,0.0
2012-07-06,1365.44751,2801175000.0,17.01499975,0.0
2012-07-13,1345.3839844000001,3333824000.0,17.943999999999996,0.0
2012-07-20,1365.8520264,3608082000.0,16.2940002,0.0
2012-07-27,1354.5420170000002,4031190000.0,18.532000399999998,0.0
2012-08-03,1379.1859862,3883892000.0,17.826,0.0
2012-08-10,1401.2939941999996,3182784000.0,15.456,0.0
2012-08-17,1409.4480224000001,2824746000.0,14.184,0.0
2012-08-24,1411.6,2943798000.0,15.057999999999998,0.0
2012-08-31,1407.2579832000001,2628268000.0,17.039999599999998,0.0
2012-09-07,1419.6049802500004,3564977500.0,16.425,0.0
2012-09-14,1444.9920167999999,4004608000.0,15.410000200000002,0.0
2012-09-21,1460.393994,3705514000.0,14.14,0.0
2012-09-28,1443.923999,3394752000.0,15.3919998,0.0
2012-10-05,1452.7120115999999,3429462000.0,15.267999999999999,0.0
2012-10-12,1438.2699951999996,3115478000.0,15.900000200000004,0.0
2012-10-19,1449.297998,3692620000.0,15.529999800000002,0.0
2012-10-26,1416.1179686000007,3397482000.0,17.942000200000006,0.0
2012-11-02,1417.9833170000004,3746493333.3333335,17.626667,0.0
2012-11-09,1399.508008,3602274000.0,18.4360002,0.0
2012-11-16,1364.6520017999999,3621476000.0,17.13,0.0
2012-11-23,1393.72003175,2688502500.0,15.1925,0.0
2012-11-30,1409.4580078000006,3390836000.0,15.572000000000001,0.0
2012-12-07,1411.5599852,3386154000.0,16.539999800000004,0.0
2012-12-14,1421.5799803999996,3383768000.0,16.225999599999998,0.0
2012-12-21,1437.3600096000002,4108678000.0,16.9560002,0.0
2012-12-28,1416.755005,2197712500.0,19.8774995,0.0
2013-01-04,1453.61248775,3665237500.0,15.2725,0.0
2013-01-11,1464.8460205999997,3600690000.0,13.614,0.0
2013-01-18,1476.5139892000002,3404978000.0,13.304000000000002,0.0
2013-01-25,1496.2875062500002,3574670000.0,12.6175,0.0
2013-02-01,1504.252002,3780238000.0,13.676000000000002,0.0
2013-02-08,1509.2880128000004,3444132000.0,13.663999999999998,0.0
2013-02-15,1519.5880128,3416520000.0,12.735999999999999,0.0
2013-02-22,1515.2274779999998,3920850000.0,14.095,0.0
2013-03-01,1506.7319824,3829222000.0,16.292000199999997,0.0
2013-03-08,1540.3780030000007,3597796000.0,13.334000000000001,0.0
2013-03-15,1557.4299804000002,3614986000.0,11.651999999999996,0.0
2013-03-22,1552.3679933999995,3300302000.0,13.595999999999998,0.0
2013-03-29,1561.8749695,3066520000.0,13.09,0.0
2013-04-05,1559.8739988000002,3398392000.0,13.675999999999998,0.0
2013-04-12,1580.3259764000004,3238698000.0,12.538,0.0
2013-04-19,1555.1599852000004,4005162000.0,16.053999800000003,0.0
2013-04-26,1577.4940184,3450094000.0,13.742,0.0
2013-05-03,1597.1779784000007,3427490000.0,13.632,0.0
2013-05-10,1627.3039794,3294078000.0,12.774,0.0
2013-05-17,1652.1659914000002,3395934000.0,12.73,0.0
2013-05-24,1658.182007,3570650000.0,13.654000000000002,0.0
2013-05-31,1648.392517,3660690000.0,15.03499975,0.0
2013-06-07,1629.3280274,3631526000.0,16.364,0.0
2013-06-14,1628.9100098,3187002000.0,16.932000000000002,0.0
2013-06-21,1620.0800294,4091850000.0,17.887999800000003,0.0
2013-06-28,1596.7719969999996,4078980000.0,17.902000199999996,0.0
2013-07-05,1619.0849915,2755502500.0,15.97500075,0.0
2013-07-12,1660.1219726,3233274000.0,14.238,0.0
2013-07-19,1684.2260010000002,3122660000.0,13.660000000000002,0.0
2013-07-26,1691.1520018,3059340000.0,12.764000000000001,0.0
2013-08-02,1694.7119871999996,3384048000.0,13.03,0.0
2013-08-09,1696.8640136,2982014000.0,12.735999999999999,0.0
2013-08-16,1677.2339843999996,3066858000.0,13.452000000000002,0.0
2013-08-23,1652.3340090000004,2790186000.0,14.938,0.0
2013-08-30,1638.671997,2739144000.0,16.413999800000006,0.0
2013-09-06,1650.774994,3281187500.0,16.02750025,0.0
2013-09-13,1683.247998,3154566000.0,14.485999999999999,0.0
2013-09-20,1712.0260012000006,3731592000.0,13.755999999999998,0.0
2013-09-27,1696.4900148000004,3062048000.0,14.384,0.0
2013-10-04,1687.9160156000007,3171168000.0,16.63,0.0
2013-10-11,1676.745996,3226506000.0,18.31,0.0
2013-10-18,1721.4780273999993,3302596000.0,15.192000000000002,0.0
2013-10-25,1751.5100097999998,3492870000.0,13.24,0.0
2013-11-01,1763.1100098000004,3535324000.0,13.48,0.0
2013-11-08,1763.8300047999994,3602804000.0,13.136,0.0
2013-11-15,1782.0760010000001,3095290000.0,12.485999999999999,0.0
2013-11-22,1792.2760010000004,3162776000.0,12.962,0.0
2013-11-29,1804.56750475,2659387500.0,13.07,0.0
2013-12-06,1795.7960204,3333712000.0,14.47,0.0
2013-12-13,1788.8059813999998,3217320000.0,14.824000000000002,0.0
2013-12-20,1801.2219969999999,3880520000.0,14.796,0.0
2013-12-27,1836.182495,2048590000.0,12.5775,0.0
2014-01-03,1838.1949765,2615392500.0,13.8175,0.0
2014-01-10,1836.528003,3475120000.0,12.874,0.0
2014-01-17,1838.2099854000003,3567970000.0,12.562000000000001,0.0
2014-01-24,1826.8525085,3936835000.0,14.404999750000002,0.0
2014-01-31,1785.0079834000003,3810850000.0,17.254000199999997,0.0
2014-02-07,1763.8360109999999,4076028000.0,18.604000600000003,0.0
2014-02-14,1821.4619874000002,3348436000.0,14.356,0.0
2014-02-21,1836.38500975,3472885000.0,14.71,0.0
2014-02-28,1850.3260008,3742346000.0,14.057999999999998,0.0
2014-03-07,1869.7040282,3502434000.0,14.462,0.0
2014-03-14,1860.0939942,3328212000.0,15.501999799999998,0.0
2014-03-21,1866.0760012,3535628000.0,14.96,0.0
2014-03-28,1856.4560058,3355872000.0,14.614,0.0
2014-04-04,1880.5239992,3276300000.0,13.48,0.0
2014-04-11,1843.5899901999999,3666776000.0,15.440000199999998,0.0
2014-04-18,1850.1875,3336122500.0,14.81500025,0.0
2014-04-25,1873.7680176,3069702000.0,13.417999999999996,0.0
2014-05-02,1879.3060060000007,3607606000.0,13.45,0.0
2014-05-09,1876.9399902,3222476000.0,13.368,0.0
2014-05-16,1886.267993,3093954000.0,12.427999999999999,0.0
2014-05-23,1887.7919920000002,2721034000.0,12.136,0.0
2014-05-30,1916.3225095,2965002500.0,11.54,0.0
2014-06-06,1933.3979736,2829538000.0,11.588,0.0
2014-06-13,1942.4440186000002,2772774000.0,11.696000000000002,0.0
2014-06-20,1951.8199948,3250200000.0,11.357999999999999,0.0
2014-06-27,1958.0599852000007,3196694000.0,11.517999999999999,0.0
2014-07-04,1973.4024655000005,2768790000.0,10.965,0.0
2014-07-11,1969.2879882,2938562000.0,11.925999999999998,0.0
2014-07-18,1973.6579834000001,3190470000.0,12.276,0.0
2014-07-25,1982.097998,2842770000.0,12.22,0.0
2014-08-01,1954.9499998000006,3483506000.0,14.630000400000002,0.0
2014-08-08,1924.1199706,3241478000.0,16.158000400000002,0.0
2014-08-15,1945.5260256,2749490000.0,13.366,0.0
2014-08-22,1984.123999,2562986000.0,11.908,0.0
2014-08-29,1999.6340088,2314342000.0,11.85,0.0
2014-09-05,2002.08999625,2880167500.0,12.335,0.0
2014-09-12,1993.7319822,2946522000.0,13.03,0.0
2014-09-19,2001.2879879999998,3452364000.0,12.728,0.0
2014-09-26,1984.8400147999998,3229072000.0,14.476,0.0
2014-10-03,1962.064038,3761522000.0,15.941999599999995,0.0
2014-10-10,1940.6299806,4076508000.0,17.554000199999994,0.0
2014-10-17,1872.8899901999998,4962132000.0,23.978000199999997,0.0
2014-10-24,1937.5599852000003,3589572000.0,17.032000600000003,0.0
2014-10-31,1988.3360352000002,3762182000.0,14.8260002,0.0
2014-11-07,2023.3219972,3730468000.0,14.116,0.0
2014-11-14,2039.0679932,3234462000.0,13.142000000000001,0.0
2014-11-21,2051.6179932,3400928000.0,13.658,0.0
2014-11-28,2069.2075195,2942725000.0,12.5675,0.0
2014-12-05,2068.3220214000007,3657260000.0,12.755999999999998,0.0
2014-12-12,2036.7860108,3992236000.0,17.850000199999997,0.0
2014-12-19,2021.4279784,5086390000.0,19.346,0.0
2014-12-26,2082.839966,2391420000.0,14.73,0.0
