,trade_Trade Policy EMV Fraction,vix_Volume,infectious_daily_infect_emv_index,GPR,hsi_Close,hsi_Volume,ftse_Volume,sp500_Volume,Overall EMV Tracker,sp500_Close,vix_Close,dji_Close,dji_Volume,ndx_Close,ndx_Volume,n225_Close,n225_Volume,ftse_Close,n100_Close,n100_Volume,trade_US Trade Policy Uncertainty,trade_Japanese Trade Policy Uncertainty
2018-04-20,0.02216176157966846,0.0,0.0,85.46865527512446,30418.330077999995,1661298600.0,769512800.0,3388590000.0,-9.777232684222684e+17,2670.139893,16.879998999999998,24462.939453,537770000.0,6667.75,1921790000.0,22162.240234,69600.0,7368.200195,1050.02002,202957700.0,3.8407690801025116e+18,1.8018092675641498e+18
2018-04-27,0.022161761579668465,0.0,0.0,85.46865527512446,30280.669922000005,1610929100.0,750485000.0,3219030000.0,-1.0533919040244508e+18,2669.909912,15.41,24311.189453,392810000.0,6656.350098,2027530000.0,22467.869141,89100.0,7502.200195,1059.939941,181509400.0,4.1380165378863933e+18,1.9412561369346048e+18
2018-05-04,0.022161761579668465,0.0,0.0,85.46865527512448,29926.5,1754754700.0,880646600.0,3327220000.0,-1.1328660929182305e+18,2663.419922,14.77,24262.509766,329480000.0,6769.120117,2022230000.0,22513.84275222342,147284.0738978003,7567.100098000001,1063.02002,185803100.0,4.450213268012634e+18,2.087716116671252e+18
2018-05-11,0.022161761579668468,0.0,0.0,85.46865527512448,31122.060547000005,1627487900.0,731924200.0,2862700000.0,-1.216239178231597e+18,2727.719971,12.65,24831.169922,274150000.0,6952.560059,2083030000.0,22758.480469,80200.0,7724.600098000001,1070.680054,161577100.0,4.777725948263592e+18,2.2413612252976425e+18
2018-05-18,0.022161761579668465,0.0,0.0,85.46865527512448,31047.910156,1722070700.0,899946200.0,3368690000.0,-1.3036045030925384e+18,2712.969971,13.42,24715.089844,269700000.0,6866.25,1966710000.0,22930.359375,65300.0,7778.799805,1081.349976,239392000.0,5.120921256421618e+18,2.4023634813373256e+18
2018-05-25,0.022161761579668465,0.0,0.37,85.46865527512448,30588.039063,1677533500.0,844360200.0,2995260000.0,-1.3950554106290396e+18,2721.330078,13.22,24753.089844,257210000.0,6960.919922,1757660000.0,22450.789063,70400.0,7730.299805,1071.810059,212238700.0,5.480165870269059e+18,2.5708949033138493e+18
2018-06-01,0.022161761579668465,0.0,0.0,198.7743757035947,30492.910156,2778527900.0,783469400.0,3684130000.0,-1.490685243969083e+18,2734.6201170000004,13.46,24635.210938,315710000.0,7083.930176000002,2208600000.0,22171.349609,82500.0,7701.799805,1059.77002,221729600.0,5.855826467588266e+18,2.7471275097507584e+18
2018-06-08,0.02216176157966846,0.0,0.0,85.58655925059634,30958.210938,1721286300.0,755489900.0,3123210000.0,-1.5905873462406508e+18,2779.030029,12.18,25316.529297,317510000.0,7152.620117,1941580000.0,22694.5,85200.0,7681.100098000001,1057.540039,195157400.0,6.248269726161586e+18,2.931233319171591e+18
2018-06-15,0.02216176157966846,0.0,0.0,85.58655925059635,30309.490234,2336474000.0,1711560200.0,5428790000.0,-1.6948550605717243e+18,2779.659912,11.98,25090.480469,659370000.0,7255.759765999999,3043790000.0,22851.75,88500.0,7633.899901999999,1069.459961,410327900.0,6.657862323771367e+18,3.123384350099883e+18
2018-06-22,0.022161761579668465,0.0,0.0,85.58655925059634,29338.699219,2153358900.0,716273100.0,5450550000.0,-1.8035817300902815e+18,2754.879883,13.77,24580.890625,473970000.0,7197.509765999999,3928340000.0,22516.830078,85900.0,7682.299805,1054.800049,183991700.0,7.084970938199958e+18,3.323752621059165e+18
2018-06-29,0.02216176157966846,0.0,0.0,85.58655925059634,28955.109375,2390149600.0,898931000.0,3565620000.0,-1.9168606979242977e+18,2718.3701170000004,16.09,24271.410156,329070000.0,7040.799805,2192010000.0,22304.509766,67900.0,7636.899901999999,1044.810059,224671300.0,7.529962247229692e+18,3.532510150572966e+18
2018-07-06,0.022161761579668465,0.0,0.0,85.58655925059635,28315.619141000006,2018289300.0,663475300.0,2554780000.0,-2.034785307201745e+18,2759.820068,13.37,24456.480469,219450000.0,7207.330078,1704580000.0,21788.140625,71600.0,7617.700195,1053.73999,177023500.0,7.993202928642898e+18,3.749828957164807e+18
2018-07-13,0.022161761579668465,0.0,0.0,85.58655925059634,28525.439452999995,1449784600.0,574401200.0,2614000000.0,-2.1574489010505933e+18,2801.310059,12.18,25019.410156,255520000.0,7375.819823999998,1714140000.0,22597.349609,72600.0,7661.899901999999,1066.170044,143600200.0,8.475059660221895e+18,3.97588105935821e+18
2018-07-20,0.022161761579668465,0.0,0.0,85.58655925059635,28224.480469,2439680200.0,685061200.0,3230210000.0,-2.2849448225988116e+18,2801.830078,12.86,25058.119141,274080000.0,7350.22998,1786250000.0,22697.880859,69700.0,7678.799805,1067.380005,213293500.0,8.975899119748993e+18,4.2108384756766945e+18
2018-07-27,0.02216176157966846,0.0,0.0,85.58655925059634,28804.279297000005,1206039800.0,765238000.0,3415710000.0,-2.417366414974368e+18,2818.820068,13.03,25451.060547,329680000.0,7296.779785,2176170000.0,22712.75,73200.0,7701.299805,1080.719971,207628800.0,9.496087985006502e+18,4.4548732246437786e+18
2018-08-03,0.02216176157966846,0.0,0.0,85.58655925059634,27676.320313,1608505200.0,649947700.0,3030390000.0,-2.5548070213052283e+18,2840.350098,11.64,25462.580078,239020000.0,7395.490234000001,2018700000.0,22525.179688,71700.0,7659.100098000001,1075.089966,175191100.0,1.0035992933776712e+19,4.708157324782973e+18
2018-08-10,0.022161761579668465,0.0,0.46,85.58655925059635,28366.619141000006,1284477700.0,664153400.0,3256040000.0,-2.697359984719361e+18,2833.280029,13.16,25313.140625,234480000.0,7408.299805,2095180000.0,22298.080078,73900.0,7667.0,1062.51001,220729400.0,1.05959806438419e+19,4.97086279461779e+18
2018-08-17,0.02216176157966846,0.0,0.0,85.58655925059635,27213.410156,1557764000.0,602739600.0,3024100000.0,-2.8451186483447286e+18,2850.129883,12.64,25669.320313,284160000.0,7377.540039,1843150000.0,22270.380859,56100.0,7558.600098000001,1051.140015,156233300.0,1.1176417792984347e+19,5.243161652671738e+18
2018-08-24,0.022161761579668465,0.0,0.0,85.58655925059634,27671.869141000006,1492245200.0,507869800.0,2596190000.0,-2.9981763553092874e+18,2874.689941,11.99,25790.349609,200330000.0,7485.399901999999,1886600000.0,22601.769531,50400.0,7577.5,1065.099976,126555200.0,1.1777671058986312e+19,5.52522591746832e+18
2018-08-31,0.022161761579668465,0.0,0.0,85.58655925059634,27888.550781,1923264400.0,812932000.0,2880260000.0,-3.156626448740988e+18,2901.52002,12.86,25964.820313,273440000.0,7654.549805,1899910000.0,22865.150391,68100.0,7432.399901999999,1058.72998,212179000.0,1.2400107119630037e+19,5.817227607531035e+18
2018-09-07,0.022161761579668465,0.0,0.4,85.58655925059634,26973.470702999995,2859939000.0,863004900.0,2946270000.0,-3.320562271767775e+18,2871.679932,14.88,25916.539063,281350000.0,7430.259765999999,2146380000.0,22307.060547,69800.0,7277.700195,1029.380005,256339400.0,1.304409265269776e+19,6.119338741383373e+18
2018-09-14,0.022161761579668465,0.0,0.79,85.58655925059634,27286.410156,1707220300.0,577288900.0,3149800000.0,-3.4900771675175895e+18,2904.97998,12.07,26154.669922,228640000.0,7545.5,2030720000.0,23094.669922,102700.0,7304.0,1042.699951,177528600.0,1.3709994335971697e+19,6.43173133754882e+18
2018-09-21,0.022161761579668468,0.0,0.0,85.58655925059635,27953.580077999995,2777208200.0,1504423700.0,5607610000.0,-3.665264479118373e+18,2929.669922,11.68,26743.5,657620000.0,7531.069823999998,3706820000.0,23869.929688,120600.0,7490.200195,1063.939941,439643800.0,1.4398178847234048e+19,6.754577414550858e+18
2018-09-28,0.21008403361344535,0.0,1.27,85.58655925059635,27788.519531,1636511300.0,915815000.0,3432300000.0,18.335418701171875,2913.97998,12.12,26458.310547,264030000.0,7627.649901999999,2323940000.0,24120.039063,90700.0,7510.200195,1060.910034,255596800.0,323.3911902516983,395.35755529203425
2018-10-05,0.02235391114207519,0.0,0.82,85.58655925059634,26572.570313,1684117300.0,743757800.0,3328980000.0,1.2382431362763667e+19,2885.570068,14.82,26447.050781,267100000.0,7399.009765999999,2672900000.0,23783.720703,84600.0,7318.5,1038.869995,185363800.0,-4.864163618762706e+19,-2.2819114881520603e+19
2018-10-12,0.02235391114207519,0.0,0.84,85.58655925059634,25801.490234,2099313400.0,876577500.0,3966040000.0,3.835874470209877e+19,2767.129883,21.309999,25339.990234,397510000.0,7157.209961,2650290000.0,22694.660156,99500.0,6995.899901999999,988.77002,230721200.0,-1.5068382369754376e+20,-7.0689881205427814e+19
2018-10-19,0.02235391114207519,0.0,0.83,85.58655925059634,25561.400391,2037871700.0,793925800.0,3566490000.0,8.280565511093145e+19,2767.780029,19.889999,25444.339844,350810000.0,7107.22998,2532220000.0,22532.080078,67400.0,7049.799805,993.909973,271221200.0,-3.2528365651164666e+20,-1.5259941294713845e+20
2018-10-26,0.022353911142075193,0.0,0.42,85.58655925059635,24717.630859,1688395600.0,779028300.0,4803150000.0,1.5059987768218783e+20,2658.689941,24.16,24688.310547,505310000.0,6852.399901999999,2964780000.0,21184.599609,92900.0,6939.600098000001,964.599976,266542200.0,-5.915982286118326e+20,-2.7753482408206916e+20
2018-11-02,0.022353911142075193,0.0,0.0,85.58655925059635,26486.349609,3518978800.0,800219300.0,4237930000.0,2.4661812750879398e+20,2723.060059,19.51,25270.830078,429480000.0,6965.290039,2889910000.0,22243.660156,101900.0,7094.100098000001,991.01001,206790900.0,-9.687846339799978e+20,-4.544832285856364e+20
2018-11-09,0.02235391114207519,0.0,0.0,85.58655925059634,25601.919922,1839798600.0,652724100.0,4019090000.0,3.757371196836759e+20,2781.01001,17.360001,25989.300781,324450000.0,7039.149901999999,2418490000.0,22250.25,78100.0,7105.299805,994.390015,175911200.0,-1.475999966598038e+21,-6.924317404332559e+20
2018-11-16,0.022353911142075186,0.0,0.0,85.58655925059634,26183.529297,1330024100.0,1010040200.0,3975180000.0,5.428335692997591e+20,2736.27002,18.139999,25413.220703,354460000.0,6867.02002,2438260000.0,21680.339844,74900.0,7013.899901999999,980.75,215627700.0,-2.1324013204478487e+21,-1.000367473600343e+21
2018-11-23,0.02235391114207519,0.0,0.53,85.58655925059634,25927.679688,877061500.0,686823000.0,1651650000.0,7.527841914499695e+20,2632.560059,21.52,24285.949219,155940000.0,6527.350098,958950000.0,22702.30499315819,155845.30662323008,6952.899901999999,962.109985,133638300.0,-2.9571457895113236e+21,-1.3872775420623132e+21
2018-11-30,0.02235391114207519,0.0,0.44,85.58655925059634,26506.75,2000815900.0,1189062500.0,4658580000.0,1.010465701227232e+21,2760.169922,18.07,25538.460938,482250000.0,6949.009765999999,2542820000.0,22351.060547,104100.0,6980.200195,973.200012,257031400.0,-3.969390467770356e+21,-1.8621490597945803e+21
2018-12-07,0.02235391114207519,0.0,0.0,85.58655925059635,26063.759766,2726993500.0,819982500.0,4216690000.0,1.3207548137244708e+21,2633.080078,23.23,24388.949219,398230000.0,6613.279785,2475160000.0,21678.679688,78100.0,6778.100098000001,938.080017,209414800.0,-5.188292449206834e+21,-2.4339691407725586e+21
2018-12-14,0.022353911142075193,0.0,0.0,85.58655925059634,26094.789063,1344364100.0,714141000.0,4035020000.0,1.6885282440346086e+21,2599.949951,21.629999,24100.509766,416940000.0,6594.959961,2200510000.0,21374.830078,102800.0,6845.200195,943.280029,187983500.0,-6.633008827802646e+21,-3.11172489897166e+21
2018-12-21,0.02235391114207519,0.0,0.0,85.58655925059632,25753.419922,1935298900.0,1596669300.0,7609010000.0,2.1186627072505676e+21,2416.6201170000004,30.110001,22445.369141,900510000.0,6046.560059,4534120000.0,20166.189453,116600.0,6721.200195,909.690002,419164300.0,-8.322696697539675e+21,-3.904403448367296e+21
2018-12-28,0.2720306513409962,0.0,0.5,85.58655925059634,25504.199219,1224894400.0,499812000.0,3702620000.0,39.393028259277344,2485.73999,28.34,23062.400391,336510000.0,6285.27002,2199090000.0,20014.769531,70600.0,6734.0,906.880005,142765400.0,681.8718892071191,536.8332162841955
2019-01-04,0.022605855380419204,0.0,0.46,85.58655925059634,25626.029297,1708572100.0,499812000.0,4213410000.0,-7.979582524863833e+21,2531.939941,21.379999,23433.160156,396020000.0,6422.669922,2579550000.0,19561.960938,91600.0,7509.121111753548,921.299988,202506400.0,3.1346020723427643e+22,1.4705271122198086e+22
2019-01-11,0.022605855380419208,0.0,0.43,85.58655925059635,26667.269531,1799353900.0,499812000.0,3434490000.0,-2.513220751448767e+22,2596.26001,18.190001,23995.949219,262650000.0,6601.399902,2066500000.0,20359.699219,77700.0,9672.085032014184,935.179993,161773100.0,9.872630493135454e+22,4.631519559429483e+22
2019-01-18,0.022605855380419208,0.0,0.88,85.58655925059635,27090.810547000005,1692701900.0,795742900.0,3986730000.0,-5.476999761601825e+22,2670.709961,17.799999,24706.349609,372970000.0,6784.609863,2451240000.0,20666.070313,64700.0,6968.299805,953.22998,227494700.0,2.1515179208239193e+23,1.0093355909235808e+23
2019-01-25,0.022605855380419208,0.0,0.0,85.58655925059634,27569.189452999995,2264965800.0,727497200.0,3814080000.0,-1.0020507547660226e+23,2664.76001,17.42,24737.199219,376890000.0,6787.370117,2440840000.0,20773.560547,68400.0,6809.200195,961.780029,187838900.0,3.936334216351509e+23,1.8466414729245566e+23
2019-02-01,0.022605855380419208,0.0,0.0,157.08032730943876,27930.740234,1669716900.0,630712300.0,3759270000.0,-1.647495637433863e+23,2706.530029,16.139999,25063.890625,372090000.0,6875.52002,2383430000.0,20788.390625,82200.0,7020.200195,978.219971,206032800.0,6.471821330482424e+23,3.036107458706553e+23
2019-02-08,0.022605855380419208,0.0,0.0,85.65834014222169,27946.320313,1527669600.0,532300500.0,3622330000.0,-2.5171558506351678e+23,2707.879883,15.72,25106.330078,248210000.0,6913.129883,2086260000.0,20333.169922,86200.0,7071.200195,973.75,202680500.0,9.88808865780277e+23,4.638771405030246e+23
2019-02-15,0.022605855380419208,0.0,0.43,85.65834014222169,27900.839844,1781495400.0,688422300.0,3641370000.0,-3.644152620841401e+23,2775.600098,14.91,25883.25,328530000.0,7055.180176000002,2257750000.0,20900.630859,65600.0,7236.700195,1005.880005,239877500.0,1.4315245592898644e+24,6.715671168656307e+23
2019-02-22,0.022605855380419208,0.0,0.0,85.65834014222169,28816.300781,1706490600.0,646718000.0,3427810000.0,-5.061607174524029e+23,2792.669922,13.51,26031.810547,279760000.0,7090.629883,2417680000.0,21425.509766,52400.0,7178.600098000001,1013.219971,154224400.0,1.9883401530356128e+24,9.327844606345403e+23
2019-03-01,0.022605855380419208,0.0,0.0,114.3926002566618,28812.169922000005,1927040400.0,700825200.0,3972280000.0,-6.802640738154513e+23,2803.689941,13.57,26026.320313,289890000.0,7151.569823999998,2463190000.0,21602.689453,62600.0,7106.700195,1025.26001,196138100.0,2.672266586476131e+24,1.2536329574858196e+24
2019-03-08,0.022605855380419208,0.0,0.0,85.68707440233614,28228.419922000005,2998999600.0,622101900.0,3423130000.0,-8.900374538204311e+23,2743.070068,16.049999,25450.240234,270500000.0,7015.689941,2245430000.0,21025.560547,99800.0,7104.299805,1013.719971,213774300.0,3.496314799070028e+24,1.6402163930955345e+24
2019-03-15,0.022605855380419208,0.0,0.44,85.68707440233612,29012.259766000006,1974569100.0,1335709200.0,5962730000.0,-1.1387929801144892e+24,2822.47998,12.88,25848.869141,616910000.0,7306.990234000001,3447190000.0,21450.849609,83200.0,7228.299805,1047.25,460962500.0,4.4734957302759113e+24,2.0986385531397487e+24
2019-03-22,0.022605855380419208,0.0,0.45,85.68707440233612,29113.359375,1740699100.0,694767600.0,4237200000.0,-1.4298427753447714e+24,2800.709961,16.48,25502.320313,386510000.0,7326.060059,2490730000.0,21627.339844,78900.0,7207.600098000001,1026.780029,221813300.0,5.616820319552383e+24,2.6350032232945227e+24
2019-03-29,0.022605855380419208,0.0,0.0,85.68707440233612,29051.359375,2695223000.0,794400900.0,3740700000.0,-1.7664989621584233e+24,2834.399902,13.71,25928.679688,300620000.0,7378.77002,2233470000.0,21205.810547,61600.0,7279.200195,1042.47998,182212900.0,6.939299506358039e+24,3.255414189235915e+24
2019-04-05,0.022605855380419208,0.0,1.65,85.68707440233614,29051.359375,2695223000.0,679960600.0,3146820000.0,-2.152073663202588e+24,2892.73999,12.82,26424.990234,229550000.0,7578.839844,2148730000.0,21807.5,58500.0,7446.899901999999,1067.97998,160071800.0,8.453944230151476e+24,3.9659752366399823e+24
2019-04-12,0.022605855380419208,0.0,0.0,85.68707440233614,29909.759766000006,1560692000.0,696895600.0,3688490000.0,-2.5898790011244065e+24,2907.409912,12.01,26412.300781,369910000.0,7628.149901999999,1955290000.0,21870.560547,61600.0,7437.100098000001,1072.630005,198467300.0,1.0173765430391286e+25,4.7727901511827804e+24
2019-04-19,0.022605855380419204,0.0,1.14,85.68707440233612,29909.759766000006,1560692000.0,696895600.0,8090291320.110693,-3.0832270985710145e+24,2823.932635637022,4.6421367707472,25586.774394473512,1106592306.3139687,7159.532644773397,1834208971.4151669,22200.560547,0.0,6930.157896996981,1037.6736420749435,495851685.9013519,1.2111774046536043e+25,5.681962718540358e+24
2019-04-26,0.022605855380419208,0.0,0.0,85.68707440233614,29605.009766000006,1411001700.0,839779200.0,3248500000.0,-3.6354300781895467e+24,2939.879883,12.73,26543.330078,317290000.0,7826.680176000002,1971270000.0,22258.730469,71900.0,7428.200195,1081.939941,175799400.0,1.428098101804431e+25,6.699596724388755e+24
2019-05-03,0.022605855380419204,0.0,0.55,85.68707440233612,30081.550781,1217388500.0,462290200.0,3338120000.0,-4.249800062627136e+24,2945.639893,12.87,26504.949219,248900000.0,7845.72998,2046040000.0,20907.308173021913,550984.4956234695,7380.600098000001,1080.23999,139657900.0,1.6694397284374629e+25,7.831795954403998e+24
2019-05-10,0.022605855380419204,0.0,0.0,85.68707440233614,28550.240234,2421480000.0,618170400.0,3529600000.0,-4.929649174530913e+24,2881.399902,16.040001,25942.369141,294580000.0,7586.529785,2387720000.0,21344.919922,98500.0,7203.299805,1040.589966,171235900.0,1.936503378498552e+25,9.084664194262108e+24
2019-05-17,0.022605855380419204,0.0,1.13,85.68707440233614,27946.460938,1922181900.0,741020200.0,3257950000.0,-5.678289536548007e+24,2859.530029,15.96,25764.0,283760000.0,7503.680176000002,2134120000.0,21250.089844,75800.0,7348.600098000001,1059.02002,188643400.0,2.230590145933548e+25,1.0464305229639097e+25
2019-05-24,0.022605855380419204,0.0,0.58,85.68707440233612,27353.929688,1677043500.0,633553800.0,2887390000.0,-6.49903327132554e+24,2826.060059,15.85,25585.689453,201370000.0,7300.959961,1682920000.0,21117.220703,67700.0,7277.700195,1037.339966,180723800.0,2.5530011246882984e+25,1.1976822846210974e+25
2019-05-31,0.022605855380419204,0.0,1.74,85.68707440233614,26901.089844,1829465900.0,853980400.0,3981020000.0,-7.395192501510623e+24,2752.060059,18.709999,24815.039063,292230000.0,7127.959961,2236940000.0,20601.189453,79100.0,7161.700195,1022.090027,194303000.0,2.9050374087086452e+25,1.3628320829653754e+25
2019-06-07,0.022605855380419204,0.0,1.22,85.68707440233614,26901.089844,1829465900.0,592558500.0,3220250000.0,-8.370079349750348e+24,2873.340088,16.299999,25983.939453,263010000.0,7417.290039,2066020000.0,20884.710938,50700.0,7331.899901999999,1047.97998,182326500.0,3.288000091940428e+25,1.5424902965643442e+25
2019-06-14,0.022605855380419208,0.0,0.0,85.68707440233612,27118.349609,2031083500.0,610719800.0,2922330000.0,-9.427005938691788e+24,2886.97998,15.28,26089.609375,208020000.0,7479.109863,1804340000.0,21116.890625,60400.0,7345.799805,1047.689941,141814100.0,3.7031902683294842e+25,1.7372673039856028e+25
2019-06-21,0.022605855380419204,0.0,0.0,85.68707440233614,28473.710938,2171897300.0,1451918700.0,5000120000.0,-1.0569284390981998e+25,2950.459961,15.4,26719.130859,485560000.0,7728.779785,2894340000.0,21258.640625,89000.0,7407.5,1071.400024,405613400.0,4.151909031821644e+25,1.9477734837967495e+25
2019-06-28,0.3006993006993007,0.0,0.0,85.68707440233612,28542.619141000006,1486688000.0,708530400.0,5420700000.0,19.790163040161133,2941.76001,15.08,26599.960938,499350000.0,7671.080078,4078990000.0,21275.919922,62100.0,7425.600098000001,1071.439941,182329600.0,1374.2800979276155,657.0546217962323
2019-07-05,0.022879300262738655,0.0,0.7,85.68707440233614,28774.830077999995,846919500.0,550648200.0,2434210000.0,3.723962319028163e+25,2990.409912,13.28,26922.119141000006,192170000.0,7841.299805,36710000.0,21746.380859,44800.0,7553.100098000001,1086.079956,150389600.0,-1.4628760296892565e+26,-6.862749445790428e+25
2019-07-12,0.02287930026273866,0.0,0.0,85.68707440233614,28471.619141000006,1204492700.0,501138900.0,2974960000.0,1.1610836113589033e+26,3013.77002,12.39,27332.029297000005,248390000.0,7943.240234000001,1824870000.0,21685.900391,45400.0,7506.0,1079.310059,141383800.0,-4.5610595328613164e+26,-2.1397171151960315e+26
2019-07-19,0.022879300262738655,0.0,1.9,85.68707440233612,28765.400391000006,1261012300.0,575615700.0,3260360000.0,2.515649897928536e+26,2976.610107,14.45,27154.199219,287690000.0,7834.899901999999,1878730000.0,21466.990234,57900.0,7508.700195,1081.640015,160594100.0,-9.88217285649189e+26,-4.6359961416895444e+26
2019-07-26,0.022879300262738655,0.0,0.62,85.68707440233614,28397.740234,1320699900.0,775744000.0,3257590000.0,4.585682851171988e+26,3025.860107,12.16,27192.449219,233650000.0,8016.950195,1954350000.0,21658.150391,47600.0,7549.100098000001,1097.819946,180064200.0,-1.8013838347556682e+27,-8.45078165389816e+26
2019-08-02,0.022879300262738655,0.0,0.0,85.68707440233612,26918.580077999995,2317609200.0,1031592200.0,3874660000.0,7.52077023064953e+26,2932.050049,17.610001,26485.009766,327640000.0,7692.799805,2252550000.0,21087.160156,91500.0,7407.100098000001,1051.280029,319467300.0,-2.9543678353031407e+27,-1.385974328166045e+27
2019-08-09,0.02287930026273866,0.0,0.65,85.68707440233612,25939.300781,1357616900.0,794807200.0,3350640000.0,1.1470499795921435e+27,2918.649902,17.969998999999994,26287.439453,240260000.0,7646.27002,2214330000.0,20684.820313,63700.0,7253.899901999999,1038.329956,185990600.0,-4.505931521989179e+27,-2.1138550654814978e+27
2019-08-16,0.022879300262738655,0.0,0.6,85.68707440233614,25734.220703,2022477500.0,651943200.0,3498150000.0,1.6584459306547967e+27,2888.679932,18.469999,25886.009766,276210000.0,7604.109863,1995130000.0,20418.810547,58400.0,7117.200195,1031.319946,256553900.0,-6.51483712951135e+27,-3.0562873403200287e+27
2019-08-23,0.02287930026273866,0.0,1.8,85.68707440233614,26179.330078,1621440900.0,643009300.0,3937300000.0,2.3012236522089377e+27,2847.110107,19.870001,25628.900391,364260000.0,7464.990234000001,2207070000.0,20710.910156,50700.0,7095.0,1035.170044,164138100.0,-9.039846892567214e+27,-4.2408381156654924e+27
2019-08-30,0.02287930026273866,0.0,0.0,85.68707440233614,25724.730469,2017892000.0,727868800.0,3008450000.0,3.090341920210591e+27,2926.459961,18.98,26403.279297,2190810000.0,7691.0,1665840000.0,20704.369141,72000.0,7207.200195,1064.089966,188911700.0,-1.2139723045854313e+28,-5.695074354501742e+27
2019-09-06,0.02287930026273866,0.0,0.57,85.68707440233614,26690.759766,1895344700.0,692287900.0,3208280000.0,4.0407595106157797e+27,2978.709961,15.0,26797.460938,209700000.0,7852.540039,1876380000.0,21199.570313,71100.0,7282.299805,1082.530029,188858200.0,-1.5873227824070181e+28,-7.446563019812628e+27
2019-09-13,0.02287930026273866,0.0,1.18,85.68707440233612,27352.689452999995,1176496300.0,1003827600.0,3520060000.0,5.167435199380524e+27,3007.389893,13.74,27219.519531,255260000.0,7892.950195,1976770000.0,21988.289063,116300.0,7367.5,1093.589966,203557000.0,-2.0299123461912355e+28,-9.52287107458199e+27
2019-09-20,0.02287930026273866,0.0,1.16,85.68707440233614,26435.669922,1972985800.0,1656288000.0,6094740000.0,6.485327762460845e+27,2992.070068,15.32,26935.070313,497640000.0,7823.549805,3359380000.0,22079.089844,85000.0,7344.899901999999,1098.689941,388136500.0,-2.547617219407835e+28,-1.195156548179366e+28
2019-09-27,0.02287930026273866,0.0,0.0,85.68707440233614,25954.810547,984279500.0,584318800.0,3243650000.0,8.009395975812754e+27,2961.790039,17.219998999999998,26820.25,217780000.0,7681.580078,2037720000.0,21878.900391,76400.0,7426.200195,1093.189941,159865500.0,-3.146313625526565e+28,-1.476021320443146e+28
2019-10-04,0.02287930026273866,0.0,0.58,85.68707440233614,25821.029297,1137243700.0,588776100.0,2990830000.0,9.754598615392255e+27,2952.01001,17.040001,26573.720703,221310000.0,7754.100098000001,1736890000.0,21410.199219,57700.0,7155.399901999999,1065.089966,177972100.0,-3.831877788017171e+28,-1.7976381205479203e+28
2019-10-11,0.02287930026273866,0.0,2.25,85.68707440233614,26308.439453,2030977900.0,1507692000.0,3580460000.0,1.173589445715533e+28,2970.27002,15.58,26816.589844,282080000.0,7843.879883,2176080000.0,21798.869141,67400.0,7247.100098000001,1094.130005,271559100.0,-4.610185930349394e+28,-2.162763644792068e+28
2019-10-18,0.022879300262738655,0.0,0.58,85.68707440233612,26719.580078,1541856100.0,869346100.0,3264290000.0,1.396824227705794e+28,2986.199951,14.25,26770.199219,288970000.0,7868.490234000001,2012930000.0,22492.679688,59200.0,7150.600098000001,1089.390015,191896000.0,-5.487114275992973e+28,-2.574154589473966e+28
2019-10-25,0.02287930026273866,0.0,4.08,85.68707440233614,26667.390625,1151226200.0,580305100.0,3370370000.0,1.6466600851056054e+28,3022.550049,12.65,26958.060547000005,274610000.0,8029.220215,1894740000.0,22799.810547,57200.0,7324.5,1098.97998,174449600.0,-6.468539048417643e+28,-3.0345676508919897e+28
2019-11-01,0.02287930026273866,0.0,0.0,131.72663813206202,27100.759766000006,1421451500.0,582078600.0,3930200000.0,1.9245928955105635e+28,3066.909912,12.3,27347.359375,270870000.0,8161.169922,2057310000.0,22850.769531,65400.0,7302.399901999999,1103.73999,164071300.0,-7.560336471093128e+28,-3.546759525344508e+28
2019-11-08,0.02287930026273866,0.0,0.59,85.7315570726064,27651.140625,1491797400.0,551986100.0,3499150000.0,2.2321185365162643e+28,3093.080078,12.07,27681.240234,221440000.0,8255.889648,1974190000.0,23391.869141,94600.0,7359.399901999999,1125.959961,220940200.0,-8.76838276748914e+28,-4.113486909129887e+28
2019-11-15,0.022879300262738655,0.0,0.58,85.7315570726064,26326.660156,1180282700.0,770473200.0,3335650000.0,2.5707328857182995e+28,3120.459961,12.05,28004.890625,283720000.0,8315.519531,2188210000.0,23303.320313,72200.0,7302.899901999999,1134.030029,160410200.0,-1.0098554161075392e+29,-4.737506498546492e+28
2019-11-22,0.02287930026273866,0.0,0.58,85.7315570726064,26595.080078,1100431900.0,611242800.0,3226780000.0,2.9419318207122584e+28,3110.290039,12.34,27875.619141000006,214780000.0,8272.049805,1877090000.0,23112.880859,55600.0,7326.799805,1124.199951,166674300.0,-1.155672687532157e+29,-5.421574989892682e+28
2019-11-29,0.02287930026273866,0.0,1.49,85.7315570726064,26346.490234,2004856800.0,627336500.0,1743020000.0,3.3472112190937296e+28,3140.97998,12.62,28051.410156,120630000.0,8403.679688,1099090000.0,23293.910156,52100.0,7346.5,1129.969971,138085000.0,-1.3148777133697338e+29,-6.168449079466808e+28
2019-12-06,0.02287930026273866,0.0,0.0,85.73155707260642,26498.369141,1644211100.0,516373000.0,3479480000.0,3.7880669584582986e+28,3145.909912,13.62,28015.060547000005,223310000.0,8397.370117,2053530000.0,23354.400391,54400.0,7239.700195,1127.98999,158759400.0,-1.4880581159672342e+29,-6.980885463567223e+28
