,trade_Trade Policy EMV Fraction,vix_Volume,sp500_Volume,hsi_Close,n100_Volume,ftse_Volume,infectious_daily_infect_emv_index,GPR,Overall EMV Tracker,sp500_Close,vix_Close,dji_Close,dji_Volume,ndx_Close,ndx_Volume,n225_Close,n225_Volume,ftse_Close,hsi_Volume,n100_Close,trade_US Trade Policy Uncertainty,trade_Japanese Trade Policy Uncertainty
2016-04-22,0.021394490408982364,0.0,4047553842.7132587,20775.175253886508,243140004.38416436,769715675.1112211,1.2125088580964145,9.1168006375115e+32,-9.927575421644481e+25,2070.4494636466584,14.011903994788058,17790.93925299692,149843210.55253544,4437.900157460694,2190362206.4702897,16588.346596633506,242498.14045529827,6252.624517433032,1583907819.426918,871.9348270055539,-7.292370496380408e+25,-3.421049396319434e+25
2016-04-29,0.022446551585158937,0.0,4051068987.5779314,20663.951320250184,240513852.29182845,778245229.3957814,0.9714334683682178,9.069493933019644e+32,-9.896599612463095e+25,2068.20059396852,14.45336529425648,17762.595810976385,135107204.15929314,4410.272499918914,2136713793.8695729,16426.647809287053,275731.7327267614,6230.247642393264,1625582853.3281865,868.009029676815,-7.239607130269474e+25,-3.3962966657945447e+25
2016-05-06,0.02005178534655687,0.0,3923605280.5329943,20474.141869409043,234104285.48299044,769293999.1266268,0.8552683347837964,9.018245330859937e+32,-9.861944185394682e+25,2066.636877962572,14.64478947407029,17733.164979226472,120082447.08790596,4396.782525522068,2035033045.7024705,16398.132265557866,229409.8459365867,6205.903128269771,1671819185.1536226,863.7470995170424,-7.183245399025878e+25,-3.3698558442887984e+25
2016-05-13,0.019199329724667716,0.0,3821392057.120223,20359.31178260701,231789893.1508471,774437950.8575416,0.6868501333921806,8.963008130331268e+32,-9.823561738243807e+25,2067.080504205491,14.820362418979297,17703.397132969087,113100652.73168747,4396.971636486269,1968157311.778333,16429.189559724302,199301.8013534007,6197.97588021354,1707313193.8971236,862.1950869033474,-7.123245439466769e+25,-3.341708230898972e+25
2016-05-20,0.019972159497900627,0.0,3767327399.6007605,20374.67524664288,234021089.44600835,805177946.3678248,0.5125720487936003,8.903735825298454e+32,-9.781404987461137e+25,2071.728113649994,14.951126651208718,17708.43292854405,111445373.30846927,4411.61293647935,1955296178.8768606,16464.940269043953,174700.13783353986,6202.3286474710185,1732609713.1036544,862.2801069472634,-7.059567611766724e+25,-3.3118352295039804e+25
2016-05-27,0.0208062765288834,0.0,3765071121.1673155,20496.73485625384,241079798.47429532,840806741.9391341,0.43965384706780686,8.84038211355064e+32,-9.735426776889395e+25,2080.367445968564,15.031181513790905,17756.174285102377,109717297.87214898,4436.361876122655,1939391785.0380886,16447.71210010498,159755.12157765054,6216.2745382858775,1854903929.458689,863.3879044537364,-6.992172508011075e+25,-3.2802183527789752e+25
2016-06-03,0.02333332582835696,0.0,3899869631.881447,20604.95995088081,260692650.0887149,932590146.5009965,0.37955718049039344,8.77290090625415e+32,-9.685580086580561e+25,2085.3773688741376,15.49247494138281,17781.718145696268,115331641.96345319,4446.238470654122,2010366070.6109443,16354.387478580975,155064.31803111025,6219.70219515666,2025880194.8191342,859.9186948596229,-6.921020960822231e+25,-3.246839226241546e+25
2016-06-10,0.026592397094969876,0.0,4088905824.782013,20646.87378374893,292253240.6700064,1082621771.587775,0.3942916213319245,8.701246337661373e+32,-9.631818041869928e+25,2087.745867674587,16.3570638584421,17803.413856708386,127593444.80494477,4443.770871452531,2143822554.519968,16204.87991643748,159911.67320029243,6225.538704853697,2228072189.5452566,853.9587476890633,-6.8460740522111915e+25,-3.2116795924047964e+25
2016-06-17,0.028417409709401573,0.0,4392455418.722862,20611.77758798258,336899616.0498749,1303844178.4336505,0.40881032452566757,8.625372774765059e+32,-9.574093922424637e+25,2088.5597280743536,17.08552680699628,17813.956776439743,147296175.0537479,4438.221430775546,2341523477.3054094,15977.54654890673,165725.10580100835,6253.711374376689,2547560700.721132,848.4212199938195,-6.767293122378036e+25,-3.174721314903151e+25
2016-06-24,0.029172549587238715,0.0,4583589193.475304,20667.20351717616,366098863.2082989,1530694580.497048,0.42401824233570196,8.54523482722561e+32,-9.512361171531474e+25,2092.9532462387633,17.34726298757575,17853.504863330305,146746292.84986997,4445.82292784797,2479728705.5150404,15827.36629557914,171224.7792240256,6328.784275211338,2937500740.4533567,846.6455160030907,-6.684639778734074e+25,-3.135946382729874e+25
2016-07-01,0.027823153902576545,0.0,4171524294.3847847,20806.39850399686,313364725.5267055,1311108352.2660036,0.522952260601766,8.460787357607553e+32,-9.446573405703962e+25,2108.566831516512,15.924599665635448,17984.848552058043,127770554.64194483,4485.83421639571,2231480470.717559,15853.906596785364,158349.4868115122,6442.2230912496825,3123801646.309047,850.255858516449,-6.598075905238024e+25,-3.095336914613565e+25
2016-07-08,0.025285349540952094,0.0,3901690688.023613,21057.153365101243,275134003.69462126,1140247943.464073,0.47538096512673045,8.371985491372511e+32,-9.376684424059878e+25,2125.4112450756356,14.731501368247288,18124.50148987625,117948831.5464753,4535.898850922824,2080388046.600456,15916.397746413826,153147.9278103875,6528.853852826147,2528982476.746007,853.3398343360768,-6.5075636714586205e+25,-3.05287516326799e+25
2016-07-15,0.025769568981524705,0.0,3690528803.0063744,21408.516152714958,244991218.5824601,1015320570.0749611,0.4358089931395681,8.278784627345142e+32,-9.302648218164957e+25,2141.4602605705572,13.843880183315957,18260.879682316918,113062087.56105086,4587.83360638159,1955881741.0058947,16142.416337533961,152662.2851389591,6603.406765205798,2200669556.1161766,859.3952750719109,-6.413065542083197e+25,-3.0085435198587394e+25
2016-07-22,0.027016282966561368,0.0,3592879083.5314007,21711.613595465707,225224981.79924285,930524006.8487942,0.40034952531331935,8.18114044839307e+32,-9.22441898206396e+25,2153.5509733501444,13.190619133442528,18347.26027461998,106090299.17577708,4639.715881631624,1900506886.4036176,16298.924455090473,148316.2439623595,6665.042952707014,1955346569.8852854,864.4175345199787,-6.314544286627691e+25,-2.962324518552127e+25
2016-07-29,0.02691364554722412,0.0,3609121986.0420055,21965.941728246104,218603009.67675084,892804251.3626685,0.44393108055142694,8.079008931668517e+32,-9.141951121950218e+25,2161.440362349783,12.771364244109092,18390.041446311734,102838413.31416187,4686.658921044539,1897476768.7159257,16391.28888264339,153461.50018279447,6713.80585825512,1876822170.3142345,868.5114785475772,-6.2119629886945305e+25,-2.914200840862658e+25
2016-08-05,0.02780183200574709,0.0,3539404700.070857,22236.84331767102,203572293.42285085,854242443.4875777,0.32727903552008275,7.972346359972972e+32,-9.055199266849363e+25,2166.990838583421,12.53246308960543,18425.500221906237,97890537.67589079,4725.206134790741,1859467575.9447997,16449.5503330457,142366.68476443016,6760.649093073842,1824535916.2983623,871.1547552826739,-6.105285056305405e+25,-2.8641553204952796e+25
2016-08-12,0.027497454854561888,0.0,3444967245.2632337,22527.448659622853,192016778.85868615,815549485.3523852,0.27510941179752635,7.861109332324965e+32,-8.964118278607299e+25,2169.4582646343383,12.52224664979881,18438.476445784196,94085726.68988934,4750.861617757794,1789880505.0259998,16548.308367438527,133856.33134484693,6801.104221904864,1904354424.2921197,874.1553494973921,-5.994474231438872e+25,-2.8121709478274285e+25
2016-08-19,0.028756217305425335,0.0,3439440715.2494974,22771.60507272729,191756391.34299073,806702039.6932843,0.19702991601730702,7.745254775311449e+32,-8.86866326261527e+25,2169.101197942514,12.706687681160634,18424.992068521893,96832951.47538939,4765.578350269703,1778044844.6707935,16574.19978887762,128292.08400356886,6818.748864874025,1901811861.6565008,874.972855755445,-5.879494600332336e+25,-2.758230874735009e+25
2016-08-26,0.0290128922861718,0.0,3504898613.857317,22983.98652652237,197766175.39798903,822695616.7566149,0.15746685022754825,7.624739954251775e+32,-8.76878957834231e+25,2165.886538577825,13.164595938333067,18387.15650887921,100363508.14658345,4772.488355229309,1795379226.6481948,16607.219824167983,124003.64790611068,6828.506294524674,1860495703.1477678,877.1147607861009,-5.760310603548303e+25,-2.702318419320732e+25
2016-09-02,0.027133349861590807,0.0,3602901298.406029,23212.52192595414,215242248.61968938,899890604.6813275,0.1485385650139941,7.499522484714362e+32,-8.664452850252945e+25,2162.140783803594,13.525386757625233,18348.871981315868,108270319.60766327,4777.467633671905,1853680330.2076032,16690.990912113033,123595.00553583288,6836.5064111822785,1871253728.2711573,879.4771858466836,-5.6368870464047825e+25,-2.644417070799465e+25
2016-09-09,0.02628856403293894,0.0,3803247601.585615,23431.400721640777,230952618.38899595,927337263.4569122,0.16847682754704874,7.369560343972864e+32,-8.555608978652783e+25,2154.9308246579567,14.1950380410267,18283.2086916981,123007701.0283837,4778.507391231188,1987954247.328944,16729.257304794264,124664.74317732587,6833.0495587438645,1754153236.8695066,878.6464159795927,-5.509189109306303e+25,-2.5845104943510373e+25
2016-09-16,0.02394934713110863,0.0,3917366735.8145075,23517.72439712294,254634138.73409486,986443251.8621292,0.22127399219358068,7.234811882947848e+32,-8.442214150996768e+25,2153.253330427083,14.203264885822456,18258.38057827019,138253697.9061745,4799.260881704203,2078109352.8177588,16721.653183665632,125886.38520595216,6840.967322118065,1433600659.6158555,876.9950778610065,-5.377182358514724e+25,-2.522582536174474e+25
2016-09-23,0.02246536729913299,0.0,3811964724.9455113,23488.731792037102,240641938.33159235,973521777.7984313,0.2414852735036188,7.095235837925652e+32,-8.324224853025033e+25,2154.505899097068,13.977688394044943,18261.783701271845,125485500.16056396,4816.576822154973,1981115573.0586696,16755.962458328067,126863.69940033801,6875.181691088932,1518223525.405896,879.2478688951202,-5.2408327567327e+25,-2.4586172284467937e+25
2016-09-30,0.023440914036411076,0.0,3805421494.929896,23421.288922827385,240670941.84707493,1007594838.1125224,0.23715829686867185,6.950791342755362e+32,-8.201597880333283e+25,2153.8349605980475,14.08926276593059,18266.58940222062,120421154.81434089,4825.7464682705495,1928108531.678448,16792.102140498464,125611.81333572173,6902.705710948716,1532069677.9733598,880.0513066047387,-5.100106674082957e+25,-2.3925987944770806e+25
2016-10-07,0.022171592859899718,0.0,3725217167.9160175,23379.811872553546,234570130.46858388,1013361648.2257485,0.2034454520611222,6.801437940806737e+32,-8.07429034975142e+25,2150.392781743858,14.360278433887148,18264.436901928086,112391494.22851515,4825.249267782263,1848823981.9603066,16898.128343779597,124600.67454010432,6931.054302164646,1517506685.7604437,880.6181920991927,-4.9549708988650425e+25,-2.3245116537536806e+25
2016-10-14,0.022965592274752446,0.0,3666032608.891156,23245.111786276222,225634135.8467179,949701668.8293989,0.20963008353680745,6.647135597750109e+32,-7.942259711483908e+25,2146.400397470234,14.80682932663381,18268.44744826389,110352154.35228115,4817.229370502942,1810067705.397263,17013.16685012501,128448.11305206978,6936.869114762881,1579023558.9309301,881.8681251963128,-4.805392649081719e+25,-2.254340427349842e+25
2016-10-21,0.02041680871016241,0.0,3694403392.9096947,23114.01640929043,221337509.37880045,906703488.1274605,0.184968232967627,6.487844713502495e+32,-7.80546376052007e+25,2145.214947711658,14.990072375593241,18299.861298796102,113022933.12383002,4811.301152744375,1814541875.6432133,17160.92958590716,136101.9340282068,6927.472700362054,1656315616.9399142,882.6311683014962,-4.651339583152611e+25,-2.182069942950241e+25
2016-10-28,0.019918843392866228,0.0,3771857038.973509,22960.379815327993,220516679.7035016,897964961.1347138,0.12255619497545034,6.3235261355372935e+32,-7.663860649271431e+25,2144.9660999268885,15.502544469475986,18363.500412184563,114785882.05499102,4797.613855972439,1852144491.4221146,17305.274747839103,148129.40658677646,6899.612902594658,1559701838.5511127,880.9962616452618,-4.492779811903273e+25,-2.107685240474766e+25
2016-11-04,0.02119019173366815,0.0,3799728296.5318093,22809.253888782878,221631603.71907336,883184421.9374312,0.0839525067429836,6.1541411709012304e+32,-7.517408899087563e+25,2148.5560477111617,15.876560614920471,18468.98732646507,117985302.48777008,4782.697122281839,1881084866.5452962,17422.657501561054,156191.2455463663,6852.572860379898,1532151827.854086,877.6876182616493,-4.329681909314023e+25,-2.0311715771235155e+25
2016-11-11,0.01994990100062383,0.0,3819909082.53728,22692.929099300556,224450317.94158095,869827992.6703559,0.06147249794804388,5.979651600024329e+32,-7.366067413395692e+25,2164.9485734013415,14.922860554015429,18691.968274044357,125278130.52462845,4792.605778716159,1883309964.0412068,17644.71505953263,168515.57431248535,6837.564235827832,1608292388.5857635,878.6310516982957,-4.16201492496289e+25,-1.952514433210366e+25
2016-11-18,0.020667303237935128,0.0,3606408505.017702,22610.510529742183,217537896.07339826,814560571.6687586,0.05064940819368946,5.8000196892917355e+32,-7.209795489739028e+25,2181.563869362588,14.119033723638655,18885.09427801391,136212396.73172122,4811.027809214926,1805286201.9862895,17921.890220064983,166163.1325020009,6844.175213851593,1585146758.2062168,881.8034820522913,-3.989748395258227e+25,-1.8716995174388714e+25
2016-11-25,0.02112939128719756,0.0,3399736732.646226,22582.93755413937,209375761.4165492,748847210.3956463,0.049343090724801364,5.615208204502464e+32,-7.048552832650725e+25,2198.2296665233716,13.568679901956406,19082.86733146465,152454645.97842756,4830.429513853843,1716728774.175304,18190.98735841447,163663.350515775,6864.648062887952,1653400713.6357145,887.3564724488032,-3.8128523555298194e+25,-1.7887127725634252e+25
2016-12-02,0.02142838295266982,0.0,3556188100.218857,22528.878237005134,217166870.9664951,737401914.7299771,0.057312970485808634,5.425180424283868e+32,-6.882299566478592e+25,2211.983920625473,13.263989562234375,19267.93222962551,190043597.98110673,4842.294734953051,1818061146.5125453,18422.95824746833,160897.3420370276,6890.071260817327,1775367889.891947,893.9947282483341,-3.631297352019721e+25,-1.7035403810249198e+25
2016-12-09,0.021623951179092167,0.0,3668036778.85013,22469.280817092433,223858784.06184745,736020651.814839,0.0761700442175286,5.229900153599084e+32,-6.710996248345246e+25,2229.852891119591,12.788207475719286,19473.58026008959,248675037.81603122,4875.12659941786,1913349707.940237,18655.131066633217,150853.60504487235,6947.538340488203,1756652631.5567732,905.0791738330411,-3.445054453983916e+25,-1.6161687706259847e+25
2016-12-16,0.024111302278165166,0.0,3736609942.4226665,22353.03570715904,225818982.4711579,721259844.9752562,0.10969834465151429,5.0293317376529265e+32,-6.53460388146013e+25,2241.889153869176,12.520377659731542,19623.588123365684,290142706.14592075,4904.180246905926,1983659666.8906279,18819.795976500307,128508.18017300099,7003.821845889477,1774119119.432975,914.6106812705941,-3.2540952661247203e+25,-1.5265846203601571e+25
2016-12-23,0.0274863878973628,0.0,3368452168.8094864,22304.99385493874,193444020.10013357,628173492.1260723,0.09061549597903706,4.82344007541704e+32,-6.353083928127166e+25,2250.7883968105457,12.317081354130945,19730.596365422884,274925320.83961946,4931.468831903566,1799231244.6033537,18868.871516383144,102121.2549443173,7058.675640813475,1766520935.555183,921.9338244473031,-3.0583919406783685e+25,-1.4347748660818443e+25
2016-12-30,0.028420900337838235,0.0,3270004516.0207176,22404.771647293826,180154257.93297094,623558950.3542312,0.08913069998433976,4.6121906341246114e+32,-6.166398323644347e+25,2257.184454595391,12.289759430509019,19797.89734807887,283022936.5023277,4957.413355878305,1745928622.598796,19004.114619385167,109455.19487576035,7111.728186642673,1757181558.6112099,927.6463786207084,-2.8579171903734215e+25,-1.3407267065923394e+25
2017-01-06,0.02828668833377536,0.0,3291565625.5321493,22587.136019224436,181653877.0096991,680390131.8365555,0.10497078001112481,4.39554946311576e+32,-5.974509489612225e+25,2267.347196272108,11.913017093493707,19873.178510551676,293323740.43180394,5002.4771285365105,1731816264.5560827,19117.921845008266,115125.23371568251,7158.648821053031,1620015307.0690846,932.1447184611798,-2.6526443007699242e+25,-1.2444276094170963e+25
2017-01-13,0.027056980984783305,0.0,3303653066.352463,22788.00453670887,189960141.27090818,734488932.4406383,0.14132019343658264,4.173483208287979e+32,-5.777380347856364e+25,2275.6770499605263,11.655657630024558,19931.242659777337,306725952.8866621,5046.969808270272,1722093043.208582,19165.026198937045,120002.74556710612,7195.343006755922,1528979150.6552145,934.7629906735115,-2.4425471431632743e+25,-1.1458653168732737e+25
2017-01-20,0.027998339405039437,0.0,3360402300.268353,22960.601513050773,198411847.90543664,773137774.8444726,0.13146194711370018,3.945959126618886e+32,-5.574974334395539e+25,2284.306095765852,11.484345535984982,19999.307166882176,328688364.79406667,5089.291798659249,1735951717.145968,19188.245429994335,125060.9438715112,7203.596562328359,1469535670.7489076,935.7140943890113,-2.2276001875338303e+25,-1.0450278521337624e+25
2017-01-27,0.027209537150855084,0.0,3384407060.914301,23149.670902141715,199388737.0822139,802618172.4016426,0.14744840015188476,3.7129451006358514e+32,-5.367255413387061e+25,2295.6240393782045,11.302921685508402,20102.667101885858,329300627.93506956,5137.157487689956,1749120172.008614,19222.09501637767,129969.1958238763,7212.936144692893,1462695478.6050627,936.7901102994894,-2.0077785154226328e+25,-9.419035252727395e+24
2017-02-03,0.028622259814521614,0.0,3458270910.3147736,23297.983209537753,206742165.82783964,817327468.7021499,0.19249509273278154,3.474409653350481e+32,-5.154188091547091e+25,2307.215573427733,11.267190928816664,20208.66316923995,327110270.598062,5179.155064470339,1779611434.7404535,19207.4466937203,133946.97970000826,7228.006913918539,1593004603.8938665,938.4321366892464,-1.7830578332434113e+25,-8.364809395047374e+24
2017-02-10,0.027821118009335163,0.0,3504326963.4158792,23481.453084629688,216630484.2245412,838191611.6849346,0.20162238167513813,3.2303219630661876e+32,-4.9357374324267e+25,2320.849647085368,11.292050322015996,20342.927237632357,321462971.3590485,5224.964102183501,1808822118.5065033,19251.22000164278,136528.07102512967,7251.057893477331,1774198081.5318289,941.2881926032363,-1.553414485443299e+25,-7.287489973674177e+24
2017-02-17,0.025831624730704585,0.0,3556356906.401772,23647.55280946436,223546785.9990387,851553249.5894566,0.2506729152359739,2.9806518785118983e+32,-4.7118690710362515e+25,2335.512966552573,11.406480071044045,20492.689639716966,317630123.93541634,5270.715810574617,1829554458.1332812,19270.020455726557,136527.58160877472,7272.591370602988,1881667893.023844,945.6445903483643,-1.3188254679678915e+25,-6.186969070318879e+24
2017-02-24,0.026973609964108785,0.0,3617138873.5014744,23737.69057085323,222018689.6074832,874851306.069484,0.27546726106466135,2.7253699340967755e+32,-4.482549228596452e+25,2347.1219195419676,11.505345084153838,20616.920788570224,309170079.36754084,5305.942357364612,1841234312.0293417,19296.469556256445,135105.28177841037,7288.666293974771,1904957918.1663067,950.2791390880499,-1.0792684418054712e+25,-5.063141886640365e+24
2017-03-03,0.026758146565575396,0.0,3635107570.203521,23783.469215225858,216220702.64160126,902023398.6352298,0.20898638936573288,2.4644473651177115e+32,-4.247744727268288e+25,2354.7590612727145,11.612395208924418,20700.888675019894,304010747.06800824,5333.962616698858,1884652016.3121436,19326.071635080487,130917.39818157881,7313.750902444044,1959103761.3737283,956.9369380225763,-8.347217465083615e+24,-3.915906807550806e+24
2017-03-10,0.02795866782791709,0.0,3669109931.571284,23876.622341920694,204778753.70057127,939441775.2613733,0.1839826508470237,2.1978561234479164e+32,-4.007423005315728e+25,2356.794422515086,11.851006818996062,20724.578385367713,308746815.8201078,5354.341666587436,1934706267.5508432,19327.61985514765,130707.67182577745,7326.734058670852,1927467480.4880157,962.3651851109429,-5.851644141048271e+24,-2.745165466588226e+24
2017-03-17,0.02781604835863053,0.0,3750394577.513237,24032.557308502903,187941977.63799453,980751096.4369661,0.12550142844798007,1.925568893023328e+32,-3.761552132154083e+25,2355.7398607813284,12.128826617456152,20713.279032135513,312122983.6508422,5368.669584496822,1975385466.182813,19274.346874876057,125574.86688512017,7336.4472982580155,1974504957.112059,967.3934191516154,-3.30576182822739e+24,-1.550822810295104e+24
2017-03-24,0.029300521057205098,0.0,3546192572.220432,24134.157454811233,136168819.06557107,914814713.1276486,0.09189827003855378,1.6475591056463063e+32,-3.5101008236569637e+25,2350.256913424563,12.577309474657127,20662.425744806653,270846951.56566596,5375.241161418569,1774431209.741736,19172.234695086914,118134.46794670104,7328.451368594317,1913905503.1479187,971.2934461537124,-7.093751110702776e+23,-3.327871638988025e+23
2017-03-31,0.03092857703941598,0.0,3456310314.8988523,24192.037643988995,111682526.90547955,905159167.3024808,0.07649875509864934,1.3638009569782236e+32,-3.253038457693702e+25,2346.1068571702626,12.94999555924566,20625.46346238731,225139646.73574865,5384.326400382165,1560169710.0224776,19052.725344184135,108781.63201916213,7318.790755540021,1879242054.7283466,975.669759485625,1.9377040820981032e+24,9.09029702145989e+23
2017-04-07,0.030803027860072014,0.0,3387025937.346379,24267.08817681022,109597015.0596245,885099134.9276468,0.0762614931169896,1.0742694225261499e+32,-2.9903350896614906e+25,2338.715707290672,13.439267427855135,20581.734838685556,163723531.0487606,5383.3006592536085,1277674647.4174647,18962.629645465146,91350.36579242938,7308.318754592243,1873821814.3986902,977.9441971014844,4.6356563378294717e+24,2.1747125058786937e+24
2017-04-14,0.029507045383506667,0.0,3384705647.002024,24343.15318703277,93363330.64602137,885915169.7132175,0.09117124532365484,7.7894027396010515e+31,-2.7219614683412203e+25,2328.0463384828054,14.042787971451336,20523.95537731207,91151117.24270606,5375.538369475024,912706318.4944993,18932.90096213442,59882.566167208905,7289.647313347044,1792601537.502517,977.7829836559379,7.384654612979644e+24,3.464342386094135e+24
2017-04-21,0.029719816234214387,0.0,3448890205.4882774,24435.418931284054,59742136.18653542,907771092.4616129,0.12423588713754707,4.777900953152036e+31,-2.4478890516952637e+25,2346.19110306723,13.346520668652477,20631.876214327403,177059596.32372367,5447.775648008921,1253697160.0318775,19023.4111339572,40416.692639281435,7277.929988458789,1674979967.7946024,988.7433972420513,1.01848640915961e+25,4.7779968351139974e+24
2017-04-28,0.02793780040578878,0.0,3502355503.995714,24607.357096997293,38157329.72374314,931764569.8381853,0.1820866052113539,1.7079629945057668e+31,-2.1680900228798826e+25,2363.922837932902,12.394074796958567,20757.451515976907,224502636.08847162,5521.420948696334,1501224092.092289,19195.20964701152,6430.14890127792,7298.908016119606,1623284789.1934667,1002.1594600689037,1.3036442039624116e+25,6.115749630652289e+24
2017-05-05,0.024808518060878283,0.0,3512795055.3010736,24778.67038934534,24301823.69305685,912327993.5296214,0.2043064266729102,-1.4206285528214922e+31,-1.882537306502167e+25,2377.680065220557,11.757369792669444,20847.21114354835,250869244.77387983,5582.882978516089,1650295542.6720152,19367.39624144759,-49778.73576017769,7338.909689876362,1660074308.6924558,1013.8290404558063,1.593953765762499e+25,7.477670766757218e+24
2017-05-12,0.02442447162246837,0.0,3517919199.235223,25011.304608211947,15410848.373224616,899068247.689326,0.2673585761344537,-4.6080824806784795e+31,-1.5912045851584495e+25,2387.1919013035235,11.359381570937746,20905.797374251597,275226391.54178154,5631.922191380757,1749776630.9423738,19534.82800687457,11905.188016931788,7387.2192567132715,1624180470.870501,1019.6194675279075,1.88942919311369e+25,8.863826383600775e+24
2017-05-19,0.02453501569924182,0.0,3565652839.822368,25215.699224750322,9710267.628679812,895052294.0938516,0.2278715632295576,-7.854598795556146e+31,-1.2940663151933852e+25,2396.036019798859,11.15472151421899,20966.981329748203,296927510.27598524,5670.187819474963,1851240263.4525523,19633.010102219778,48659.46147282946,7425.879325217691,1629792496.1796947,1021.0724112242398,2.190083748898744e+25,1.0274278700971475e+25
2017-05-26,0.02161621047633904,0.0,3561626422.9730535,25428.940966010603,6062566.486743212,905976378.3747394,0.1559965122333491,-1.1160368537986651e+32,-9.910977442657498e+24,2407.8127914114903,10.774605221284073,21061.34051953939,304968781.0541737,5712.372234372371,1942025753.081619,19740.165593537244,72057.70028374865,7455.5453964439685,1698956833.4854062,1021.531850176757,2.4959298444260263e+25,1.1709085943665896e+25
2017-06-02,0.020987810916649738,0.0,3709049386.800149,25600.71412938072,3739870.6194343567,943360130.6023796,0.11542250395012488,-1.4525573618810062e+32,-6.822749274224199e+24,2418.0563979207545,10.589180848078643,21152.635775471957,332389227.5329249,5739.54234391964,2107142317.2223692,19858.4695687024,92988.3007365987,7466.758938472376,1817291562.8347611,1020.6857596206523,2.806979025000396e+25,1.316830227388191e+25
2017-06-09,0.022524428341889842,0.0,3906024372.999944,25708.349333295366,2278705.850493908,1009460728.8511115,0.09809091948647009,-1.7950386644889518e+32,-3.6757474415575633e+24,2424.1629376959463,10.573478217991374,21233.900140929603,360322944.16875404,5738.508374762404,2329751918.0962667,19913.45549881012,102448.70249969937,7461.758171786244,1901123040.7764459,1017.8916117573559,3.1232419546039313e+25,1.465197771924025e+25
2017-06-16,0.021633610562590104,0.0,4078736368.4322944,25752.08483589208,1387516.2800873518,1061435787.5224411,0.10058164094342636,-2.1434970746125038e+32,-4.697491533784292e+23,2428.8125412669315,10.534409066857489,21308.229686187115,380845645.5724622,5736.973258362393,2387886795.5697308,19948.904267687954,103346.52274172362,7443.605602245552,1787354058.4385405,1013.9120285784215,3.4447284006874848e+25,1.6160158101518568e+25
2017-06-23,0.02333644901056569,0.0,4010195206.4623938,25821.407994622416,888487.1176691055,947769975.3818231,0.12343060057425603,-2.497947939514767e+32,2.7954597910464463e+24,2432.6587520038897,10.528204294537154,21368.011867808735,356844305.4439078,5746.7290749830545,2299431619.134639,19985.89562710701,97860.72374695864,7421.438615700766,1691260702.9645762,1009.2610837135715,3.771447218311327e+25,1.769288496222769e+25
2017-06-30,0.022956151406932863,0.0,3688006226.378119,25921.44652363915,682063.503160119,901819875.1563499,0.08724294608423477,-2.8584056241092195e+32,6.120084838420201e+24,2435.4407947416494,10.625652543886257,21423.095331096963,330499011.6168206,5745.405622091916,2129940711.6825552,19993.938790426775,95855.81352284017,7398.713881134721,1673036383.0835955,1003.6869196771731,4.103406335598168e+25,1.9250195494318752e+25
2017-07-07,0.02041683376115995,0.0,3431203453.450198,26053.263933201877,727085.3728239536,840544603.9279166,0.06883186955060872,-3.2248834923565388e+32,9.504322498932119e+24,2440.6932973763574,10.614248531996887,21493.512048958724,307580805.6924871,5763.981766798395,1986840202.8774822,19994.492267950784,89712.22724004631,7393.1756489634845,1666175609.9045005,1001.615091131828,4.440612737347796e+25,2.083212246541969e+25
2017-07-14,0.019928606369685065,0.0,3280593752.568244,26327.909012842727,1032574.4645859599,813255821.7236853,0.06456463592553874,-3.597393889673788e+32,1.2948360173326449e+25,2449.1120484045055,10.48975003972668,21580.387511805187,297720342.11866575,5804.26155008945,1901114265.7407022,20008.539757399027,83143.6662556133,7396.079812020134,1696602926.5721307,1001.9484555911946,4.783072449668542e+25,2.2438694145619326e+25
2017-07-21,0.021211893292376847,0.0,3239064254.1202326,26590.529857261703,1659534.635067463,783216703.554734,0.07363148318012058,-3.975948125408533e+32,1.6452375980059167e+25,2455.5610847404687,10.563323417051553,21656.39532833003,300280784.2568444,5837.970392110019,1874160704.5418897,20000.939880773964,76599.26904706107,7402.50658853488,1717523788.6002946,1000.9360450063957,5.130790524603471e+25,2.4069934235427358e+25
2017-07-28,0.019988109607470373,0.0,3233751296.908427,26830.168524367327,2733124.7250689864,769637903.7901561,0.09788404344009827,-4.360556454052677e+32,2.0016538570843913e+25,2458.6750979896947,10.879681644838364,21748.250324330373,290327759.27233076,5855.153103654359,1862811002.599225,19974.004251711587,69653.06215520893,7398.83973901532,1781599560.4813027,1001.0738552503642,5.483771023690482e+25,2.5725861788650218e+25
2017-08-04,0.020729866808121913,0.0,3216562636.6545963,27039.99209812533,4467632.957061887,750424992.3821448,0.1422048207769162,-4.7512280576988714e+32,2.3641006957193034e+25,2459.165083273889,11.315999730652296,21824.251869775642,281314922.8736663,5861.767334089336,1852070418.2731116,19950.344415086434,54959.402571340455,7401.246520247187,1910889496.4912457,1001.2896739437164,5.842017002618402e+25,2.7406491140307094e+25
2017-08-11,0.023585174248791054,0.0,3195998017.4837465,27145.225109826442,7209236.276519537,730658096.4381003,0.12948782246999535,-5.147971027263204e+32,2.732593032547093e+25,2456.184515047107,12.011372497887137,21847.084008781323,277842209.903057,5860.941907299404,1830519524.3468053,19926.747286217647,35985.80045947537,7381.549383527703,2129414735.165202,999.3449278313595,6.205530494785335e+25,2.911183182966411e+25
