,vix_Volume,infectious_daily_infect_emv_index,trade_US Trade Policy Uncertainty,trade_Japanese Trade Policy Uncertainty,trade_Trade Policy EMV Fraction,dji_Volume,ndx_Volume,n225_Volume,hsi_Close,sp500_Close,sp500_Volume,vix_Close,dji_Close,ndx_Close,n225_Close,ftse_Close,ftse_Volume,hsi_Volume,n100_Close,n100_Volume,Overall EMV Tracker,GPR
2003-09-19,0.0,0.0,73.61447943494393,110.105627220384,0.022047042992225103,261600000.0,1885000000.0,115500.0,10968.419922,1036.300049,1518600000.0,17.540001,9644.820313,1392.26001,10938.419922,4798.422900174806,-56812793.24663651,422614000.0,584.090027,0.0,22.2119643428323,86.26842524626996
2003-09-26,0.0,0.0,73.61447943494393,110.105627220384,0.022047042992225103,227350000.0,1841530000.0,73700.0,11290.150391,996.849976,1472500000.0,22.23,9313.080078,1309.310059,10318.44043,4786.8674109587455,272600312.0747125,381128800.0,558.130005,0.0,20.990091669923814,85.53780150884364
2003-10-03,0.0,0.54,73.61447943494393,110.105627220384,0.022047042992225103,248430000.0,2014580000.0,114700.0,11608.719727,1029.849976,1570500000.0,19.5,9572.30957,1375.319946,10709.290039,4765.468434193212,578280471.4522605,469542000.0,570.530029,0.0,19.787997316996687,84.95756742847058
2003-10-10,0.0,0.0,73.61447943494393,110.105627220384,0.022047042992225103,181510000.0,1464990000.0,104100.0,11935.830078,1038.060059,1108100000.0,18.450001,9674.679688,1404.869995,10786.040039,4733.630231752115,857141756.9771197,326066600.0,571.719971,0.0,18.61564803619503,84.52086909266224
2003-10-17,0.0,0.54,73.61447943494393,110.105627220384,0.022047042992225103,191120000.0,1747150000.0,96000.0,12044.490234,1039.319946,1352000000.0,17.620001000000006,9721.790039,1394.02002,11037.889648,4690.757065509363,1106098240.740402,348664000.0,580.330017,0.0,17.483010579662974,84.22085258892992
2003-10-24,0.0,0.0,73.61447943494393,110.105627220384,0.022047042992225103,297430000.0,1957040000.0,80100.0,11736.370117,1028.910034,1420300000.0,17.709999,9582.459961,1370.609985,10335.700195,4636.253197338866,1322063994.8332193,380986200.0,564.320007,0.0,16.40005169954462,84.05066400478505
2003-10-31,0.0,0.54,73.61447943494393,110.105627220384,0.022047042992225103,199610000.0,1833200000.0,64300.0,12190.099609,1050.709961,1498900000.0,16.1,9801.120117,1416.390015,10559.589844,4569.522889114533,1501953091.3466835,335969000.0,582.01001,0.0,15.376738147984097,84.00344942773896
2003-11-07,0.0,0.54,73.61447943494393,110.105627220384,0.022047042992225103,199350000.0,1957330000.0,67700.0,12215.169922,1053.209961,1440500000.0,16.93,9809.790039,1436.72998,10628.980469,4489.970402710274,1642679602.3719063,185262000.0,597.700012,0.0,14.423036677125516,84.07235494530306
2003-11-14,0.0,1.61,73.61447943494393,110.105627220384,0.022047042992225103,222160000.0,1829730000.0,79700.0,12203.530273,1050.349976,1356100000.0,16.940001000000002,9768.679688,1407.51001,10167.05957,4397.0,1741157600.0,159501600.0,595.400024,0.0,13.548914039113003,84.25052664498874
2003-11-21,0.0,0.0,73.61447943494393,110.105627220384,0.022047042992225103,209010000.0,1621590000.0,68600.0,11839.799805,1035.280029,1273800000.0,18.98,9628.530273,1373.319946,9852.830078,4319.0,1673561500.0,248169400.0,579.969971,0.0,12.764336986090669,84.53111061430738
2003-11-28,0.0,0.0,125.51745620884752,92.13009627827971,0.03968253968253968,79160000.0,703800000.0,47700.0,12317.469727,1058.199951,487220000.0,16.32,9782.459961,1424.25,10100.570313,4342.600098,1299647300.0,304785400.0,589.349976,0.0,12.079272270202635,84.90725294077029
2003-12-05,0.0,0.0,73.61447943494393,110.105627220384,0.022047042992225103,201640000.0,1665920000.0,57900.0,12314.730469,1061.5,1265900000.0,17.09,9862.679688,1406.910034,10373.459961,4367.0,1518092200.0,155955000.0,594.099976,0.0,11.501113425608962,85.37209971188898
2003-12-12,0.0,0.55,73.61447943494393,110.105627220384,0.022047042992225103,176900000.0,1457100000.0,97900.0,12594.419922,1074.140015,1223100000.0,16.41,10042.160156,1417.27002,10169.660156,4347.600098,1494091300.0,249958600.0,593.299988,0.0,11.026961114533462,85.91879701517472
2003-12-19,0.0,0.0,73.61447943494393,110.105627220384,0.022047042992225103,279780000.0,1844570000.0,62200.0,12371.75,1088.660034,1657300000.0,16.42,10278.219727,1426.170044,10284.540039,4412.299805,1525690100.0,220748200.0,599.51001,0.0,10.651342781215888,86.54049093813892
2003-12-26,0.0,3.06,73.61447943494393,110.105627220384,0.022047042992225103,49520000.0,530810000.0,55400.0,12371.75,1095.890015,356070000.0,17.450001,10324.669922,1443.859985,10417.410156,4491.036094330973,681641736.5124687,140510115.7984643,611.205865339066,-2.103984225280951e-50,10.368785869896007,87.23032756829298
2004-01-02,0.0,0.0,73.61447943494393,110.105627220384,0.022047042992225103,168890000.0,1666780000.0,55400.0,12801.480469,1108.47998,1153200000.0,18.219999,10409.849609,1463.569946,10755.751606626212,4510.200195,578018400.0,305575000.0,615.9400019999998,0.0,10.173817824813563,87.98145299314825
2004-01-09,0.0,0.0,73.61447943494393,110.105627220384,0.022047042992225103,223250000.0,2482760000.0,95100.0,13385.799805,1121.859985,1720700000.0,16.75,10458.889648,1520.459961,10965.049805,4466.299805,2147016700.0,651739800.0,612.3900150000002,0.0,10.06096609020832,88.78701330021613
2004-01-16,0.0,0.54,73.61447943494393,110.105627220384,0.022047042992225103,254170000.0,2614390000.0,72500.0,13167.759766,1139.829956,1721100000.0,15.0,10600.509766,1553.619995,10857.200195,4487.899902,2145911800.0,307013800.0,629.0,0.0,10.024758110320027,89.64015457700799
2004-01-23,0.0,0.0,73.61447943494393,110.105627220384,0.022047042992225103,234260000.0,2253910000.0,77700.0,13167.759766,1141.550049,1561200000.0,14.84,10568.290039,1531.209961,11069.009766,4460.799805,2118088600.0,265029885.4649819,632.070007,0.0,10.059721329388445,90.53402291103521
2004-01-30,0.0,0.52,73.61447943494393,110.105627220384,0.022047042992225103,208990000.0,1931180000.0,62200.0,13289.370117,1131.130005,1635000000.0,16.629998999999998,10488.070313,1493.079956,10783.610352,4390.700195,2147265900.0,365242200.0,623.73999,0.0,10.160383191653331,91.46176438980919
2004-02-06,0.0,0.0,73.61447943494393,110.105627220384,0.022047042992225103,182880000.0,1855510000.0,57600.0,13309.599609,1142.76001,1477600000.0,16.0,10593.030273,1498.949951,10460.919922,4402.700195,1960593100.0,280968200.0,621.01001,0.0,10.321271141354437,92.41652510084127
2004-02-13,0.0,0.0,73.61447943494393,110.105627220384,0.022047042992225103,244990000.0,1313150000.0,70300.0,13739.799805,1145.810059,1329200000.0,15.58,10627.849609,1484.469971,10557.69043,4412.0,2140553700.0,422472400.0,628.1400150000002,0.0,10.53691262273152,93.3914511316429
2004-02-20,0.0,0.52,73.61447943494393,110.105627220384,0.022047042992225103,220560000.0,1914330000.0,55800.0,13868.370117,1144.109985,1479600000.0,16.040001,10619.030273,1482.099976,10720.69043,4515.0,2105202700.0,273567600.0,640.76001,0.0,10.801835080024334,94.37968856972539
2004-02-27,0.0,0.0,73.61447943494393,110.105627220384,0.022047042992225103,200050000.0,1871780000.0,86500.0,13907.030272999997,1144.939941,1540400000.0,14.55,10583.919922,1470.380005,11041.919922,4492.200195,2056772600.0,352016800.0,640.159973,0.0,11.110565957472641,95.3743835026001
2004-03-05,0.0,0.0,73.61447943494393,110.105627220384,0.022047042992225103,266500000.0,2045230000.0,121700.0,13454.759766,1156.859985,1398200000.0,14.48,10595.549805,1472.98999,11537.290039,4547.100098,2096434900.0,220556800.0,645.969971,0.0,11.457632699316193,96.36868201777848
2004-03-12,0.0,0.52,73.61447943494393,110.105627220384,0.022047042992225103,223350000.0,1707130000.0,169400.0,12932.230469,1120.569946,1388500000.0,18.299999,10240.080078,1431.400024,11162.75,4467.399902,2105076000.0,424573200.0,627.650024,0.0,11.837562749794744,97.3557302027719
2004-03-19,0.0,0.0,73.61447943494393,110.105627220384,0.022047042992225103,261590000.0,1645680000.0,73800.0,12790.580078,1109.780029,1457400000.0,19.15,10186.599609,1398.579956,11418.509766,4417.700195,1951849000.0,349134000.0,616.5599980000002,0.0,12.244883553148052,98.32867414509168
2004-03-26,0.0,0.0,73.61447943494393,110.105627220384,0.022047042992225103,198830000.0,1579820000.0,107600.0,12483.240234,1108.060059,1319100000.0,17.33,10212.969727,1415.390015,11770.650391,4357.5,1910383300.0,393447000.0,614.1900019999998,0.0,12.674122553615874,99.28065993224929
2004-04-02,0.0,0.0,73.61447943494393,110.105627220384,0.022047042992225103,243070000.0,2183740000.0,88900.0,12731.759766,1141.810059,1629200000.0,15.64,10470.589844,1490.300049,11815.950195,4465.600098,1703523700.0,328993200.0,638.590027,0.0,13.119807195437964,100.204833651756
2004-04-09,0.0,0.53,73.61447943494393,110.105627220384,0.022047042992225103,243070000.0,2183740000.0,105400.0,12731.759766,1143.1023550301877,1681490771.674065,15.413850974345047,10503.790804252492,1468.4187152294833,11897.509766,4517.848016389431,1887943230.7732406,345885027.3512633,642.3169817886265,-2.3877135569268356e-42,13.576464922854077,101.0943413911233
2004-04-16,0.0,0.52,73.61447943494393,110.105627220384,0.022047042992225103,234660000.0,1870420000.0,109500.0,12458.379883,1134.609985,1487800000.0,14.94,10451.969727,1449.060059,11824.55957,4537.299805,1993155300.0,361405400.0,641.080017,0.0,14.038623180103974,101.94232923786251
2004-04-23,0.0,0.0,73.61447943494393,110.105627220384,0.022047042992225103,277070000.0,1927300000.0,126100.0,12383.94043,1140.599976,1396100000.0,14.01,10472.839844,1497.01001,12120.660156,4570.0,1581256600.0,315138600.0,649.630005,0.0,14.500809411427406,102.741943279485
2004-04-30,0.0,0.0,73.61447943494393,110.105627220384,0.022047042992225103,218010000.0,2174730000.0,115200.0,11942.959961,1107.300049,1634700000.0,17.190001000000002,10225.570313,1401.359985,11761.790039,4489.700195,1612271000.0,424674200.0,627.22998,0.0,14.95755106106413,103.48632960350218
2004-05-07,0.0,0.52,73.61447943494393,110.105627220384,0.022047042992225103,228140000.0,1637090000.0,102300.0,11910.759766,1098.699951,1653600000.0,18.129999,10117.339844,1406.189941,11438.820313,4498.399902,2126922100.0,246272400.0,623.6900019999998,0.0,15.403375573253903,104.1686342974254
2004-05-14,0.0,1.03,73.61447943494393,110.105627220384,0.022047042992225103,175180000.0,1526360000.0,107600.0,11276.860352,1095.699951,1335900000.0,18.469999,10012.870117,1399.849976,10849.629883,4441.799805,1431941200.0,279508000.0,611.51001,0.0,15.83281039223648,104.78200344876605
2004-05-21,0.0,0.0,73.61447943494393,110.105627220384,0.022047042992225103,180980000.0,1376620000.0,77600.0,11576.009766,1093.560059,1258600000.0,18.49,9966.740234,1408.170044,11070.25,4431.399902,1849385700.0,287205200.0,613.8599849999998,0.0,16.240382962251616,105.31958314503557
2004-05-28,0.0,1.06,81.08038270769369,53.92267126572139,0.0220125786163522,159560000.0,1233190000.0,97800.0,12116.870117,1120.680054,1172600000.0,15.5,10188.450195,1466.219971,11309.570313,4430.700195,1807368100.0,438692600.0,621.73999,0.0,16.620620727539062,105.77451947374524
2004-06-04,0.0,0.0,73.61447943494393,110.105627220384,0.022047042992225103,161190000.0,1417600000.0,69500.0,12022.639648,1122.5,1115300000.0,16.780001000000002,10242.820313,1455.040039,11128.049805,4454.5,1542900800.0,213511800.0,628.409973,0.0,16.96915111978211,106.1399585224065
2004-06-11,0.0,0.0,73.61447943494393,110.105627220384,0.022047042992225103,161190000.0,1417600000.0,133900.0,12396.389648,1127.1420843074075,1174366174.9191132,16.31655779885193,10334.297717742162,1444.5971501886236,11526.820313,4484.0,828561700.0,221738600.0,630.150024,0.0,17.286001520438084,106.40904637853072
2004-06-18,0.0,0.0,73.61447943494393,110.105627220384,0.022047042992225103,300680000.0,1697770000.0,60900.0,11855.549805,1135.02002,1500600000.0,14.99,10416.410156,1464.650024,11382.080078,4505.799805,1630059100.0,346784800.0,635.900024,0.0,17.572299298407835,106.57492912962928
2004-06-25,0.0,0.0,73.61447943494393,110.105627220384,0.022047042992225103,308250000.0,1972100000.0,77500.0,12185.519531,1134.430054,1812900000.0,15.19,10371.839844,1498.380005,11780.400391,4494.100098,1810601100.0,226927400.0,636.51001,0.0,17.829171822592237,106.63075286321353
2004-07-02,0.0,0.0,73.61447943494393,110.105627220384,0.022047042992225103,146600000.0,1200230000.0,57800.0,12220.129883,1125.380005,1085000000.0,15.08,10282.830078,1481.189941,11721.490234,4407.399902,1994022000.0,256919800.0,629.919983,0.0,18.057746461892133,106.5696636667949
2004-07-09,0.0,0.58,73.61447943494393,110.105627220384,0.022047042992225103,161230000.0,1388750000.0,68700.0,12202.259766,1112.810059,1186300000.0,15.78,10213.219727,1440.0,11423.530273,4393.200195,1569715900.0,183325800.0,625.719971,0.0,18.25915058520839,106.38480762788473
2004-07-16,0.0,0.0,73.61447943494393,110.105627220384,0.022047042992225103,267310000.0,2099400000.0,79200.0,12059.200195,1101.390015,1450300000.0,14.34,10139.780273,1392.170044,11436.0,4339.200195,1565746600.0,189842800.0,617.01001,0.0,18.43451156144185,106.0693308339944
2004-07-23,0.0,0.0,73.61447943494393,110.105627220384,0.022047042992225103,238540000.0,1697910000.0,61900.0,12352.990234,1086.199951,1337500000.0,16.5,9962.219727,1375.47998,11187.330078,4326.299805,1304391400.0,191673400.0,610.330017,0.0,18.584956759493394,105.61637937263534
2004-07-30,0.0,0.0,73.61447943494393,110.105627220384,0.022047042992225103,197240000.0,1507320000.0,71600.0,12238.030273,1101.719971,1298200000.0,15.32,10139.709961,1400.390015,11325.780273,4413.100098,1626537100.0,277494000.0,620.76001,0.0,18.71161354826386,105.01909933131887
2004-08-06,0.0,0.0,73.61447943494393,110.105627220384,0.022047042992225103,215870000.0,1692260000.0,78100.0,12478.679688,1063.969971,1521000000.0,19.34,9815.330078,1315.300049,10972.570313,4337.899902,2016713000.0,268418400.0,602.099976,0.0,18.81560929665411,104.2706367975564
2004-08-13,0.0,0.0,73.61447943494393,110.105627220384,0.022047042992225103,182590000.0,1347750000.0,65700.0,12359.830078,1064.800049,1175100000.0,17.98,9825.349609,1307.819946,10757.200195,4301.5,1171800100.0,272979000.0,595.26001,0.0,18.898071373565003,103.36413785885932
2004-08-20,0.0,0.0,73.61447943494393,110.105627220384,0.022047042992225103,209750000.0,1342650000.0,67100.0,12376.900391,1098.349976,1199900000.0,16.0,10110.139648,1366.72998,10889.139648,4369.200195,928080500.0,211594400.0,604.960022,0.0,18.96012714789739,102.29274860273894
2004-08-27,0.0,0.52,73.61447943494393,110.105627220384,0.022047042992225103,114580000.0,1011070000.0,58200.0,12818.419922,1107.77002,845400000.0,14.71,10195.009766,1388.560059,11209.589844,4490.100098,1196499500.0,325612400.0,622.5599980000002,0.0,19.00290398855213,101.04961511670672
2004-09-03,0.0,0.0,73.61447943494393,110.105627220384,0.022047042992225103,215670000.0,1244610000.0,75000.0,12948.099609,1113.630005,924170000.0,13.91,10260.200195,1371.819946,11022.490234,4550.799805,1441421000.0,268535200.0,625.799988,0.0,19.027529264430086,99.62788348827402
2004-09-10,0.0,0.0,73.61447943494393,110.105627220384,0.022047042992225103,217580000.0,1606650000.0,168400.0,13003.990234,1123.920044,1261200000.0,13.76,10313.070313,1413.0,11083.230469,4545.0,1651858600.0,337555600.0,629.23999,0.0,19.035130344432112,98.0206998049522
2004-09-17,0.0,0.0,73.61447943494393,110.105627220384,0.022047042992225103,295880000.0,1640370000.0,75700.0,13224.929688,1128.550049,1422600000.0,14.03,10284.459961,1426.300049,11082.490234,4591.0,1847019400.0,892766000.0,637.6900019999998,0.0,19.026834597459057,96.22121015425267
2004-09-24,0.0,0.51,73.61447943494393,110.105627220384,0.022047042992225103,204060000.0,1360090000.0,75400.0,13066.839844,1110.109985,1255400000.0,14.28,10047.240234,1399.050049,10895.160156,4578.100098,1478592100.0,404185600.0,626.789978,0.0,19.00376939241179,94.22256062368673
2004-10-01,0.0,0.5,73.61447943494393,110.105627220384,0.022047042992225103,267550000.0,1820300000.0,84400.0,13066.839844,1131.5,1582200000.0,12.75,10192.650391,1452.939941,10985.169922,4659.700195,1672040700.0,293930859.9646498,636.52002,0.0,18.967062098191168,92.01789730076588
2004-10-08,0.0,2.01,73.61447943494393,110.105627220384,0.022047042992225103,228590000.0,1668940000.0,80200.0,13241.459961,1122.140015,1291600000.0,15.05,10055.200195,1430.959961,11349.349609,4698.899902,1315451800.0,391198400.0,640.179993,0.0,18.91784008369803,89.60706131045173
2004-10-15,0.0,0.5,73.61447943494393,110.105627220384,0.022047042992225103,317590000.0,1648280000.0,83600.0,13059.429688,1108.199951,1645100000.0,15.04,9933.379883,1430.97998,10982.950195,4622.700195,1593281400.0,190253600.0,629.3099980000002,0.0,18.857230717833254,87.01667392750728
2004-10-22,0.0,2.56,73.61447943494393,110.105627220384,0.022047042992225103,258220000.0,1737960000.0,78700.0,13059.429688,1095.73999,1469600000.0,15.28,9757.80957,1438.25,10857.129883,4615.399902,1386186300.0,263986011.16290987,631.070007,0.0,18.786361369497683,84.28005146414574
2004-10-29,0.0,0.49,73.61447943494393,110.105627220384,0.022047042992225103,262950000.0,1639950000.0,89000.0,13054.660156,1130.199951,1500800000.0,16.27,10027.469727,1486.719971,10771.419922,4624.200195,1613208500.0,409074800.0,635.409973,0.0,18.706359407592185,81.43051023258045
2004-11-05,0.0,0.5,73.61447943494393,110.105627220384,0.022047042992225103,325770000.0,1908970000.0,75300.0,13494.950195,1166.170044,1724400000.0,13.84,10387.540039,1525.23999,11061.769531,4739.799805,1633215400.0,362388800.0,646.97998,0.0,18.61835220101761,78.50136654502462
2004-11-12,0.0,0.0,73.61447943494393,110.105627220384,0.022047042992225103,322250000.0,2004310000.0,80900.0,13784.459961000002,1184.170044,1531600000.0,13.33,10539.009766,1558.410034,11019.980469,4793.899902,1828726000.0,432967600.0,656.3900150000002,0.0,18.523467118674816,75.52593671369154
2004-11-19,0.0,0.0,73.61447943494393,110.105627220384,0.022047042992225103,275340000.0,2033710000.0,61300.0,13787.679688,1170.339966,1526600000.0,13.5,10456.910156,1552.109985,11082.839844,4760.799805,1708689500.0,289249800.0,649.75,0.0,18.42283152946466,72.53753705079448
2004-11-26,0.0,0.0,73.61447943494393,110.105627220384,0.022047042992225103,91510000.0,667760000.0,66900.0,13895.030272999997,1182.650024,504580000.0,12.78,10522.230469,1578.26001,10833.75,4741.600098,923179300.0,396691400.0,648.580017,0.0,18.31757280228799,69.56948386854671
2004-12-03,0.0,0.51,73.61447943494393,110.105627220384,0.022047042992225103,286270000.0,2410930000.0,76500.0,14211.839844,1191.170044,1566700000.0,12.96,10592.209961,1614.400024,11074.889648,4747.899902,1906257400.0,419050000.0,650.450012,0.0,18.208818306045675,66.6550934791615
2004-12-10,0.0,0.0,73.61447943494393,110.105627220384,0.022047042992225103,242290000.0,1794840000.0,147700.0,13901.80957,1188.0,1443700000.0,12.76,10543.219727,1605.160034,10756.799805,4694.0,1446571500.0,317600600.0,648.3599849999998,0.0,18.09769540963858,63.82768219485208
2004-12-17,0.0,0.53,73.61447943494393,110.105627220384,0.022047042992225103,619180000.0,2423080000.0,67900.0,13992.44043,1194.199951,2335000000.0,11.95,10649.919922,1596.609985,11078.320313,4696.799805,1849535600.0,236586000.0,647.450012,0.0,17.985331481967542,61.12056632783177
2004-12-24,0.0,0.64,73.61447943494393,110.105627220384,0.022047042992225103,619180000.0,2423080000.0,71900.0,14194.900391,1211.3555815276925,1627117530.5334096,12.284903616256734,10790.487812397769,1622.4267452893444,11365.480469,4798.100098,385339400.0,102238400.0,657.630005,0.0,17.872853891933424,58.56706219031382
2004-12-31,0.0,2.5,73.61447943494393,110.105627220384,0.022047042992225103,141140000.0,1366460000.0,71900.0,14230.139647999997,1211.920044,786900000.0,13.29,10783.009766,1621.119995,11425.826372396834,4814.299805,155243900.0,149751400.0,657.929993,0.0,17.761390008437093,56.20048609451147
2005-01-07,0.0,0.53,73.61447943494393,110.105627220384,0.022047042992225103,283770000.0,2191910000.0,72300.0,13574.860352000003,1186.189941,1477900000.0,13.49,10603.959961,1564.810059,11433.240234,4854.100098,1635917100.0,571206400.0,667.330017,0.0,17.652067200379395,54.05415435263804
2005-01-14,0.0,0.0,73.61447943494393,110.105627220384,0.022047042992225103,223070000.0,2084860000.0,111300.0,13494.780272999997,1184.52002,1335400000.0,12.43,10558.0,1561.109985,11438.389648,4820.799805,1913003500.0,473364600.0,662.9400019999998,0.0,17.546012836661188,52.161383276906776
2005-01-21,0.0,0.53,73.61447943494393,110.105627220384,0.022047042992225103,275680000.0,2043770000.0,74600.0,13481.019531,1167.869995,1643500000.0,14.36,10392.990234,1503.640015,11238.370117,4803.299805,1631563100.0,476200200.0,663.659973,0.0,17.44435428618333,50.555489179530916
2005-01-28,0.0,0.0,18.482396700211698,52.91215465759653,0.009036144578313251,358720000.0,2098150000.0,87800.0,13650.05957,1171.359985,1641800000.0,13.24,10427.200195,1499.459961,11320.580078,4832.799805,1299761000.0,268381200.0,668.900024,0.0,17.34821891784668,49.26978837272378
2005-02-04,0.0,0.0,73.61447943494393,110.105627220384,0.022047042992225103,246270000.0,1934920000.0,89000.0,13585.169922,1203.030029,1648160000.0,11.21,10716.129883,1534.48999,11360.400391,4941.5,1813268500.0,425729600.0,685.25,0.0,17.25848605198404,48.337597168698586
2005-02-11,0.0,0.0,73.61447943494393,110.105627220384,0.022047042992225103,263370000.0,2163630000.0,89000.0,13585.169922,1205.300049,1562300000.0,11.43,10796.009766,1530.51001,11524.709433261805,5044.200195,1725310600.0,403604593.60774714,694.4400019999998,0.0,17.175042814655978,47.792231879668634
2005-02-18,0.0,0.0,73.61447943494393,110.105627220384,0.022047042992225103,335660000.0,1614160000.0,75500.0,14087.870117,1201.589966,1551200000.0,11.18,10785.219727,1515.400024,11660.120117,5057.200195,1807130200.0,323290800.0,698.48999,0.0,17.097528283355004,47.66700881784718
2005-02-25,0.0,0.0,73.61447943494393,110.105627220384,0.022047042992225103,247140000.0,1771200000.0,74500.0,14157.089844,1211.369995,1523680000.0,11.49,10841.599609,1526.900024,11658.25,5006.799805,1561726800.0,418029600.0,696.429993,0.0,17.025581535573636,47.995244295447506
2005-03-04,0.0,0.47,73.61447943494393,110.105627220384,0.022047042992225103,240210000.0,1829190000.0,99100.0,13730.780272999997,1222.119995,1636820000.0,11.94,10940.549805,1520.579956,11873.049805,5036.299805,1488538400.0,395828200.0,705.72998,0.0,16.9588416488044,48.810254624682855
2005-03-11,0.0,0.46,73.61447943494393,110.105627220384,0.022047042992225103,243050000.0,1792090000.0,177800.0,13890.929688,1200.079956,1449820000.0,12.8,10774.360352,1505.640015,11923.889648,4982.100098,1556807700.0,350892600.0,696.080017,0.0,16.896947700539783,50.14535611776653
2005-03-18,0.0,0.0,73.61447943494393,110.105627220384,0.022047042992225103,531670000.0,2106980000.0,80000.0,13828.370117,1189.650024,2344370000.0,13.14,10629.669922,1484.400024,11879.80957,4923.299805,1947698800.0,281040800.0,694.630005,0.0,16.839538768272323,52.033865086911774
2005-03-25,0.0,3.31,73.61447943494393,110.105627220384,0.022047042992225103,531670000.0,2106980000.0,66400.0,13828.370117,1175.5608118549717,2697548932.7491326,14.390925991543032,10453.775417547944,1463.1120084243703,11761.099609,4885.648375368526,2043235419.3827462,310141638.3165952,694.3382228419805,2.82544029680508e-14,16.78625392949452,54.50909784433183
2005-04-01,0.0,1.94,73.61447943494393,110.105627220384,0.022047042992225103,318810000.0,1869690000.0,79400.0,13491.349609,1172.920044,2168690000.0,14.09,10404.299805,1469.349976,11723.629883,4914.0,1732700100.0,323861600.0,698.950012,0.0,16.7367322616989,57.60437070224002
2005-04-08,0.0,1.45,73.61447943494393,110.105627220384,0.022047042992225103,201110000.0,1516340000.0,90800.0,13666.719727000003,1181.199951,1661330000.0,12.62,10461.339844,1485.599976,11874.75,4983.700195,1402982400.0,245676800.0,707.159973,0.0,16.69061284237797,61.334769593399706
2005-04-15,0.0,0.0,73.61447943494393,110.105627220384,0.022047042992225103,417360000.0,2314620000.0,95400.0,13638.75,1142.619995,2689960000.0,17.74,10087.509766,1408.589966,11370.69043,4891.600098,1686702900.0,299358000.0,692.150024,0.0,16.64753474902424,65.64245893277474
2005-04-22,0.0,0.0,73.61447943494393,110.105627220384,0.022047042992225103,273540000.0,1802730000.0,82600.0,13693.549805,1152.119995,2045880000.0,15.38,10157.709961,1421.209961,11045.950195,4849.299805,1176245700.0,300321600.0,681.700012,0.0,16.607137059130228,70.45137275587908
2005-04-29,0.0,0.0,73.61447943494393,110.105627220384,0.022047042992225103,303790000.0,2039550000.0,82600.0,13908.969727000003,1156.849976,2362360000.0,15.31,10192.509766,1420.790039,11107.362322112365,4801.700195,1597028200.0,309020000.0,669.179993,0.0,16.56905885018845,75.68544509822672
2005-05-06,0.0,0.47,73.61447943494393,110.105627220384,0.022047042992225103,230410000.0,1511120000.0,75600.0,14033.959961000002,1171.349976,1707200000.0,14.05,10345.400391,1456.0,11192.169922,4918.899902,1277967200.0,272557800.0,687.030029,0.0,16.532939199691423,81.26860999533157
2005-05-13,0.0,0.0,73.61447943494393,110.105627220384,0.022047042992225103,258410000.0,1878980000.0,79000.0,13866.80957,1154.050049,2188590000.0,16.32,10140.120117,1470.630005,11049.110352,4886.5,1628890100.0,223792600.0,683.27002,0.0,16.498417185131654,87.12480148270767
2005-05-20,0.0,0.49,73.61447943494393,110.105627220384,0.022047042992225103,232250000.0,1492720000.0,70800.0,13717.419922,1189.280029,1631750000.0,13.14,10471.910156,1528.060059,11037.290039,4971.799805,1605254700.0,201016800.0,696.6099849999998,0.0,16.465131884001664,93.17795359586897
2005-05-27,0.0,0.99,73.61447943494393,110.105627220384,0.022047042992225103,168060000.0,1237350000.0,69500.0,13714.780272999997,1198.780029,1381430000.0,12.15,10542.549805,1549.800049,11192.330078,4986.299805,1327595300.0,218391000.0,701.6099849999998,0.0,16.432722373793958,99.35200037032939
2005-06-03,0.0,1.5,73.61447943494393,110.105627220384,0.022047042992225103,222230000.0,1637900000.0,67300.0,13818.450195,1196.02002,1627520000.0,12.15,10460.969727,1544.47998,11300.049805,4999.399902,1316673500.0,297765200.0,708.6400150000002,0.0,16.400827732001055,105.57087584160297
2005-06-10,0.0,0.49,73.61447943494393,110.105627220384,0.022047042992225103,217100000.0,1449380000.0,145300.0,13934.759766,1198.109985,1664180000.0,11.96,10512.629883,1521.02002,11304.230469,5030.399902,1475646200.0,326592000.0,713.460022,0.0,16.36908703611547,111.7585140452036
2005-06-17,0.0,0.99,73.61447943494393,110.105627220384,0.022047042992225103,373400000.0,1993280000.0,91000.0,13912.030272999997,1216.959961,2407370000.0,11.48,10623.070313,1538.130005,11514.030273,5077.600098,2082942500.0,412312000.0,720.130005,0.0,16.337139363629724,117.83884901664531
2005-06-24,0.0,0.0,73.61447943494393,110.105627220384,0.022047042992225103,343150000.0,2151000000.0,64600.0,14230.290038999998,1191.569946,2418800000.0,12.18,10297.839844,1500.180054,11537.030273,5079.0,1373264100.0,536796400.0,718.47998,0.0,16.304623792036313,123.73581479144208
2005-07-01,0.0,2.61,73.61447943494393,110.105627220384,0.022047042992225103,231380000.0,1176200000.0,71900.0,14230.290038999998,1194.439941,1593820000.0,11.4,10303.44043,1490.530029,11630.129883,5161.0,1524998000.0,384121960.96571434,731.5599980000002,0.0,16.27117939882777,129.3733454051078
2005-07-08,0.0,1.05,73.61447943494393,110.105627220384,0.022047042992225103,249260000.0,1685280000.0,93000.0,13964.469727000003,1211.859985,1900810000.0,11.45,10449.139648,1533.27002,11565.990234,5232.200195,1406848500.0,340661000.0,734.51001,0.0,16.2364452614966,134.68917271792046
