,vix_Volume,infectious_daily_infect_emv_index,GPR,trade_Trade Policy EMV Fraction,ftse_Volume,hsi_Close,hsi_Volume,sp500_Volume,Overall EMV Tracker,sp500_Close,vix_Close,dji_Close,dji_Volume,ndx_Close,ndx_Volume,n225_Close,n225_Volume,ftse_Close,n100_Close,n100_Volume,trade_US Trade Policy Uncertainty,trade_Japanese Trade Policy Uncertainty
2003-05-16,0.0,0.56,85.2519957605134,0.017889087656529516,328344000.0,9093.179688,176185000.0,1505500000.0,36.22566772770213,944.299988,18.4,8678.969727,244540000.0,1154.47998,1783450000.0,8117.290039,53900.0,4002.3267988471657,519.950012,0.0,99.93551400514045,90.7565827238784
2003-05-23,0.0,0.57,85.2519957605134,0.017889087656529516,328344000.0,9303.730469,305202400.0,1201000000.0,36.35209991177344,933.219971,19.17,8601.379883,197850000.0,1130.050049,1448770000.0,8184.759765999999,64200.0,4066.082865960142,502.670013,0.0,102.38992491507206,91.89476198984363
2003-05-30,0.0,0.58,85.2519957605134,0.017889087656529516,328344000.0,9487.379883,250599000.0,1688800000.0,36.31890887723199,963.590027,19.469999,8850.259766,246980000.0,1197.890015,2314660000.0,8424.509766,77200.0,4130.718731793274,518.289978,0.0,104.72949936794411,92.9568234920931
2003-06-06,0.0,0.57,85.2519957605134,0.017889087656529516,328344000.0,9694.629883,518067000.0,1837200000.0,36.13606137622189,987.76001,21.25,9062.790039,348170000.0,1213.109985,2962610000.0,8785.870117,92400.0,4195.638658220474,535.400024,0.0,106.95431874882803,93.94224128703456
2003-06-13,0.0,0.58,85.2519957605134,0.017889087656529516,328344000.0,9855.639648,343513400.0,1271600000.0,35.81352416088725,988.609985,20.66,9117.120117,189390000.0,1203.910034,1813140000.0,8980.639648,125900.0,4260.246907115647,534.8900150000002,0.0,109.06446444279541,94.85048943107584
2003-06-20,0.0,0.0,85.2519957605134,0.017889087656529516,328344000.0,9930.30957,164758000.0,1698000000.0,35.36126398337218,995.690002,19.139999,9200.75,338410000.0,1223.400024,1767110000.0,9120.389648,81400.0,4323.947740352707,547.179993,0.0,111.06001783491757,95.68104198062474
2003-06-27,0.0,0.6,85.2519957605134,0.017889087656529516,328344000.0,9657.209961,165730000.0,1267800000.0,34.789247595820825,976.219971,19.16,8989.049805,213230000.0,1205.23999,1553940000.0,9104.05957,91900.0,4386.145419805561,535.320007,0.0,112.94106031026605,96.43337299208902
2003-07-04,0.0,0.78,85.2519957605134,0.017889087656529516,328344000.0,9636.80957,156358000.0,1060527222.7367886,34.10744175037728,983.7054016950829,18.597489918587677,8988.850474654548,148121247.71898657,1243.2414890949005,1444088579.506718,9547.730469,78800.0,4446.244207348118,528.799988,0.0,114.70767325391233,97.10695652187648
2003-07-11,0.0,0.0,85.2519957605134,0.017889087656529516,328344000.0,9911.5,203949000.0,1212700000.0,33.325813199185696,998.140015,18.469999,9119.589844,192970000.0,1280.569946,1516880000.0,9635.349609,95400.0,4503.648364854289,540.75,0.0,116.35993805092791,97.70126662639497
2003-07-18,0.0,0.0,85.2519957605134,0.017889087656529516,328344000.0,10140.839844,1086921200.0,1365200000.0,32.45432869439016,993.320007,19.110001,9188.150391,229880000.0,1259.910034,1602890000.0,9527.730469,66900.0,4557.762154197982,542.52002,0.0,117.89793608638423,98.21577736205226
2003-07-25,0.0,0.0,85.2519957605134,0.017889087656529516,328344000.0,9939.200195,145578000.0,1397500000.0,31.502954988134782,998.679993,17.75,9284.570313,201620000.0,1278.310059,1587980000.0,9648.009766,69300.0,4607.989837253108,539.969971,0.0,119.32174874535268,98.6499627852561
2003-08-01,0.0,0.0,96.16943045479047,0.017889087656529516,328344000.0,10248.599609,313456600.0,1390600000.0,30.48165883256371,980.150024,20.75,9153.969727,212650000.0,1264.339966,1484040000.0,9611.669922,80600.0,4653.735675893576,549.27002,0.0,120.63145741290485,99.00329695241433
2003-08-08,0.0,0.61,85.2519957605134,0.017889087656529516,328344000.0,9945.219727,229164200.0,1086600000.0,29.40040697982105,977.590027,19.59,9191.089844,171640000.0,1207.280029,1336330000.0,9327.530273,74000.0,4694.403931993294,549.22998,0.0,121.82714347411212,99.27525391993476
2003-08-15,0.0,0.0,85.2519957605134,0.017889087656529516,328344000.0,10424.55957,224160200.0,636370000.0,28.269166182050913,990.669983,18.27,9321.69043,104780000.0,1253.630005,703950000.0,9863.469727,95500.0,4729.398867426173,566.4400019999998,0.0,122.90888831404605,99.46530774422516
2003-08-22,0.0,4.66,85.2519957605134,0.017889087656529516,328344000.0,10760.730469,396032200.0,1308900000.0,27.09790319139742,993.059998,18.549999,9348.870117,250780000.0,1304.540039,1705200000.0,10281.169922,90600.0,4758.124744066122,576.700012,0.0,123.87677331777803,99.5729324816933
2003-08-29,0.0,0.0,85.2519957605134,0.017889087656529516,328344000.0,10908.990234,406795400.0,945100000.0,25.896584760004696,1008.01001,18.629999,9415.820313,150050000.0,1341.199951,1206180000.0,10343.549805,85800.0,4779.985823787049,573.159973,0.0,124.73087987037955,99.59760218874703
2003-09-05,0.0,1.09,85.2519957605134,0.017889087656529516,328344000.0,11170.610352,292797800.0,1465200000.0,24.67517764001686,1021.390015,18.17,9503.339844,201900000.0,1361.900024,1952040000.0,10650.769531,73800.0,4794.386368462867,588.9400019999998,0.0,125.47128935692213,99.53879092179413
2003-09-12,0.0,1.11,85.2519957605134,0.017889087656529516,328344000.0,11170.610352,292797800.0,1236700000.0,23.443648583578014,1018.630005,18.68,9471.549805,183360000.0,1357.630005,1713770000.0,10712.80957,126200.0,4800.7306399674835,576.700012,0.0,126.09808316247717,99.3959727372424
2003-09-19,0.0,0.0,85.2519957605134,0.017889087656529516,328344000.0,10968.419922,422614000.0,1518600000.0,22.2119643428323,1036.300049,17.540001,9644.820313,261600000.0,1392.26001,1885000000.0,10938.419922,115500.0,4798.422900174806,584.090027,0.0,126.61134267211621,99.16862169149962
2003-09-26,0.0,0.0,85.2519957605134,0.017889087656529516,328344000.0,11290.150391,381128800.0,1472500000.0,20.990091669923814,996.849976,22.23,9313.080078,227350000.0,1309.310059,1841530000.0,10318.44043,73700.0,4786.8674109587455,558.130005,0.0,127.01114927091064,98.85621184097359
2003-10-03,0.0,0.54,85.2519957605134,0.017889087656529516,328344000.0,11608.719727,469542000.0,1570500000.0,19.787997316996687,1029.849976,19.5,9572.30957,248430000.0,1375.319946,2014580000.0,10709.290039,114700.0,4765.468434193212,570.530029,0.0,127.29758434393199,98.45821724207214
2003-10-10,0.0,0.0,85.2519957605134,0.017889087656529516,328344000.0,11935.830078,326066600.0,1108100000.0,18.61564803619503,1038.060059,18.450001,9674.679688,181510000.0,1404.869995,1464990000.0,10786.040039,104100.0,4733.630231752115,571.719971,0.0,127.47072927625169,97.97411195120299
2003-10-17,0.0,0.54,85.2519957605134,0.017889087656529516,328344000.0,12044.490234,348664000.0,1352000000.0,17.483010579662974,1039.319946,17.620001000000006,9721.790039,191120000.0,1394.02002,1747150000.0,11037.889648,96000.0,4690.757065509363,580.330017,0.0,127.53066545294126,97.40337002477402
2003-10-24,0.0,0.0,85.2519957605134,0.017889087656529516,328344000.0,11736.370117,380986200.0,1420300000.0,16.40005169954462,1028.910034,17.709999,9582.459961,297430000.0,1370.609985,1957040000.0,10335.700195,80100.0,4636.253197338866,564.320007,0.0,127.47747425907212,96.74546551919296
2003-10-31,0.0,0.54,85.2519957605134,0.017889087656529516,328344000.0,12190.099609,335969000.0,1498900000.0,15.376738147984097,1050.709961,16.1,9801.120117,199610000.0,1416.390015,1833200000.0,10559.589844,64300.0,4569.522889114533,582.01001,0.0,127.31123707971577,95.99987249086765
2003-11-07,0.0,0.54,85.2519957605134,0.017889087656529516,328344000.0,12215.169922,185262000.0,1440500000.0,14.423036677125516,1053.209961,16.93,9809.790039,199350000.0,1436.72998,1957330000.0,10628.980469,67700.0,4489.970402710274,597.700012,0.0,127.03203529994367,95.16606499620588
2003-11-14,0.0,1.61,85.2519957605134,0.017889087656529516,1741157600.0,12203.530273,159501600.0,1356100000.0,13.548914039113003,1050.349976,16.940001000000002,9768.679688,222160000.0,1407.51001,1829730000.0,10167.05957,79700.0,4397.0,595.400024,0.0,126.63995030482727,94.2435170916154
2003-11-21,0.0,0.0,85.2519957605134,0.017889087656529516,1673561500.0,11839.799805,248169400.0,1273800000.0,12.764336986090669,1035.280029,18.98,9628.530273,209010000.0,1373.319946,1621590000.0,9852.830078,68600.0,4319.0,579.969971,0.0,126.13506347943809,93.23170283350412
2003-11-28,0.0,0.0,85.2519957605134,0.03968253968253968,1299647300.0,12317.469727,304785400.0,487220000.0,12.079272270202635,1058.199951,16.32,9782.459961,79160000.0,1424.25,703800000.0,10100.570313,47700.0,4342.600098,589.349976,0.0,125.51745620884752,92.13009627827971
2003-12-05,0.0,0.0,85.2519957605134,0.03968253968253968,1518092200.0,12314.730469,155955000.0,1265900000.0,11.501113425608962,1061.5,17.09,9862.679688,201640000.0,1406.910034,1665920000.0,10373.459961,57900.0,4367.0,594.099976,0.0,124.78783112154461,90.93951845736812
2003-12-12,0.0,0.55,85.2519957605134,0.03968253968253968,1494091300.0,12594.419922,249958600.0,1223100000.0,11.026961114533462,1074.140015,16.41,10042.160156,176900000.0,1417.27002,1457100000.0,10169.660156,97900.0,4347.600098,593.299988,0.0,123.94937581968823,89.66617830226761
2003-12-19,0.0,0.0,85.2519957605134,0.03968253968253968,1525690100.0,12371.75,220748200.0,1657300000.0,10.651342781215888,1088.660034,16.42,10278.219727,279780000.0,1426.170044,1844570000.0,10284.540039,62200.0,4412.299805,599.51001,0.0,123.00589914885472,88.31763171949454
2003-12-26,0.0,3.06,85.2519957605134,0.03968253968253968,1525690100.0,12371.75,220748200.0,356070000.0,10.368785869896007,1095.890015,17.450001,10324.669922,49520000.0,1443.859985,530810000.0,10417.410156,55400.0,4491.036094330973,611.205865339066,-2.103984225280951e-50,121.96120995462053,86.90143461556528
2004-01-02,0.0,0.0,85.2519957605134,0.03968253968253968,578018400.0,12801.480469,305575000.0,1153200000.0,10.173817824813563,1108.47998,18.219999,10409.849609,168890000.0,1463.569946,1666780000.0,10755.751606626212,82697.05119783778,4510.200195,615.9400019999998,0.0,120.819117082562,85.42514289699618
2004-01-09,0.0,0.0,85.2519957605134,0.03968253968253968,2147016700.0,13385.799805,651739800.0,1720700000.0,10.06096609020832,1121.859985,16.75,10458.889648,223250000.0,1520.459961,2482760000.0,10965.049805,95100.0,4466.299805,612.3900150000002,0.0,119.58342937825552,83.89631247030363
2004-01-16,0.0,0.54,85.2519957605134,0.03968253968253968,2145911800.0,13167.759766,307013800.0,1721100000.0,10.024758110320027,1139.829956,15.0,10600.509766,254170000.0,1553.619995,2614390000.0,10857.200195,72500.0,4487.899902,629.0,0.0,118.25795568727749,82.32249924200393
2004-01-23,0.0,0.0,85.2519957605134,0.03968253968253968,2118088600.0,13167.759766,307013800.0,1561200000.0,10.059721329388445,1141.550049,14.84,10568.290039,234260000.0,1531.209961,2253910000.0,11069.009766,77700.0,4460.799805,632.070007,0.0,116.84650485520432,80.71125911861351
2004-01-30,0.0,0.52,85.2519957605134,0.03968253968253968,2147265900.0,13289.370117,365242200.0,1635000000.0,10.160383191653331,1131.130005,16.629998999999998,10488.070313,208990000.0,1493.079956,1931180000.0,10783.610352,62200.0,4390.700195,623.73999,0.0,115.35288572761235,79.07014800664874
2004-02-06,0.0,0.0,85.2519957605134,0.03968253968253968,1960593100.0,13309.599609,280968200.0,1477600000.0,10.321271141354437,1142.76001,16.0,10593.030273,182880000.0,1498.949951,1855510000.0,10460.919922,57600.0,4402.700195,621.01001,0.0,113.78090715007798,77.4067218126259
2004-02-13,0.0,0.0,85.2519957605134,0.03968253968253968,2140553700.0,13739.799805,422472400.0,1329200000.0,10.53691262273152,1145.810059,15.58,10627.849609,244990000.0,1484.469971,1313150000.0,10557.69043,70300.0,4412.0,628.1400150000002,0.0,112.1343779681776,75.72853644306142
2004-02-20,0.0,0.52,85.2519957605134,0.03968253968253968,2105202700.0,13868.370117,273567600.0,1479600000.0,10.801835080024334,1144.109985,16.040001,10619.030273,220560000.0,1482.099976,1914330000.0,10720.69043,55800.0,4515.0,640.76001,0.0,110.4171070274876,74.04314780447163
2004-02-27,0.0,0.0,85.2519957605134,0.03968253968253968,2056772600.0,13907.030272999997,352016800.0,1540400000.0,11.110565957472641,1144.939941,14.55,10583.919922,200050000.0,1470.380005,1871780000.0,11041.919922,86500.0,4492.200195,640.159973,0.0,108.6329031735844,72.3581118033729
2004-03-05,0.0,0.0,85.2519957605134,0.03968253968253968,2096434900.0,13454.759766,220556800.0,1398200000.0,11.457632699316193,1156.859985,14.48,10595.549805,266500000.0,1472.98999,2045230000.0,11537.290039,121700.0,4547.100098,645.969971,0.0,106.78557525204431,70.68098434628162
2004-03-12,0.0,0.52,85.2519957605134,0.03968253968253968,2105076000.0,12932.230469,424573200.0,1388500000.0,11.837562749794744,1120.569946,18.299999,10240.080078,223350000.0,1431.400024,1707130000.0,11162.75,169400.0,4467.399902,627.650024,0.0,104.87893210844379,69.01932133971415
2004-03-19,0.0,0.0,85.2519957605134,0.03968253968253968,1951849000.0,12790.580078,349134000.0,1457400000.0,12.244883553148052,1109.780029,19.15,10186.599609,261590000.0,1398.579956,1645680000.0,11418.509766,73800.0,4417.700195,616.5599980000002,0.0,102.91678258835917,67.38067869018678
2004-03-26,0.0,0.0,85.2519957605134,0.03968253968253968,1910383300.0,12483.240234,393447000.0,1319100000.0,12.674122553615874,1108.060059,17.33,10212.969727,198830000.0,1415.390015,1579820000.0,11770.650391,107600.0,4357.5,614.1900019999998,0.0,100.90293553736687,65.77261230421595
2004-04-02,0.0,0.0,85.2519957605134,0.03968253968253968,1703523700.0,12731.759766,328993200.0,1629200000.0,13.119807195437964,1141.810059,15.64,10470.589844,243070000.0,1490.300049,2183740000.0,11815.950195,88900.0,4465.600098,638.590027,0.0,98.84119980104323,64.20267808831798
2004-04-09,0.0,0.53,85.2519957605134,0.03968253968253968,1703523700.0,12731.759766,328993200.0,1681490771.674065,13.576464922854077,1143.1023550301877,15.413850974345047,10503.790804252492,240082611.56029692,1468.4187152294833,2192202985.0554543,11897.509766,105400.0,4517.848016389431,642.3169817886265,-2.3877135569268356e-42,96.73538422496469,62.67843194900927
2004-04-16,0.0,0.52,85.2519957605134,0.03968253968253968,1993155300.0,12458.379883,361405400.0,1487800000.0,14.038623180103974,1134.609985,14.94,10451.969727,234660000.0,1449.060059,1870420000.0,11824.55957,109500.0,4537.299805,641.080017,0.0,94.58929765470765,61.20742979280617
2004-04-23,0.0,0.0,85.2519957605134,0.03968253968253968,1581256600.0,12383.94043,315138600.0,1396100000.0,14.500809411427406,1140.599976,14.01,10472.839844,277070000.0,1497.01001,1927300000.0,12120.660156,126100.0,4570.0,649.630005,0.0,92.40674893584841,59.797227526225015
2004-04-30,0.0,0.0,85.2519957605134,0.03968253968253968,1612271000.0,11942.959961,424674200.0,1634700000.0,14.95755106106413,1107.300049,17.190001000000002,10225.570313,218010000.0,1401.359985,2174730000.0,11761.790039,115200.0,4489.700195,627.22998,0.0,90.19154691396348,58.4553810557822
2004-05-07,0.0,0.52,85.2519957605134,0.03968253968253968,2126922100.0,11910.759766,246272400.0,1653600000.0,15.403375573253903,1098.699951,18.129999,10117.339844,228140000.0,1406.189941,1637090000.0,11438.820313,102300.0,4498.399902,623.6900019999998,0.0,87.94750043462912,57.18944628799405
2004-05-14,0.0,1.03,85.2519957605134,0.03968253968253968,1431941200.0,11276.860352,279508000.0,1335900000.0,15.83281039223648,1095.699951,18.469999,10012.870117,175180000.0,1399.849976,1526360000.0,10849.629883,107600.0,4441.799805,611.51001,0.0,85.6784183434218,56.00697912937697
2004-05-21,0.0,0.0,85.2519957605134,0.03968253968253968,1849385700.0,11576.009766,287205200.0,1258600000.0,16.240382962251616,1093.560059,18.49,9966.740234,180980000.0,1408.170044,1376620000.0,11070.25,77600.0,4431.399902,613.8599849999998,0.0,83.38810948591787,54.915535486447304
2004-05-28,0.0,1.06,85.2519957605134,0.0220125786163522,1807368100.0,12116.870117,438692600.0,1172600000.0,16.620620727539062,1120.680054,15.5,10188.450195,159560000.0,1466.219971,1233190000.0,11309.570313,97800.0,4430.700195,621.73999,0.0,81.08038270769369,53.92267126572139
2004-06-04,0.0,0.0,85.2519957605134,0.0220125786163522,1542900800.0,12022.639648,213511800.0,1115300000.0,16.96915111978211,1122.5,16.780001000000002,10242.820313,161190000.0,1455.040039,1417600000.0,11128.049805,69500.0,4454.5,628.409973,0.0,78.75903638228273,53.033911476957556
2004-06-11,0.0,0.0,85.2519957605134,0.0220125786163522,828561700.0,12396.389648,221738600.0,1174366174.9191132,17.286001520438084,1127.1420843074075,16.31655779885193,10334.297717742162,220884302.59695777,1444.5971501886236,1491723815.6786554,11526.820313,133900.0,4484.0,630.150024,0.0,76.42782699504617,52.24665754288165
2004-06-18,0.0,0.0,85.2519957605134,0.0220125786163522,1630059100.0,11855.549805,346784800.0,1500600000.0,17.572299298407835,1135.02002,14.99,10416.410156,300680000.0,1464.650024,1697770000.0,11382.080078,60900.0,4505.799805,635.900024,0.0,74.09050055930234,51.55627998946148
2004-06-25,0.0,0.0,85.2519957605134,0.0220125786163522,1810601100.0,12185.519531,226927400.0,1812900000.0,17.829171822592237,1134.430054,15.19,10371.839844,308250000.0,1498.380005,1972100000.0,11780.400391,77500.0,4494.100098,636.51001,0.0,71.75080308836951,50.958149342664875
2004-07-02,0.0,0.0,85.2519957605134,0.0220125786163522,1994022000.0,12220.129883,256919800.0,1085000000.0,18.057746461892133,1125.380005,15.08,10282.830078,146600000.0,1481.189941,1200230000.0,11721.490234,57800.0,4407.399902,629.919983,0.0,69.41248059556592,50.447636128459614
2004-07-09,0.0,0.58,85.2519957605134,0.0220125786163522,1569715900.0,12202.259766,183325800.0,1186300000.0,18.25915058520839,1112.810059,15.78,10213.219727,161230000.0,1440.0,1388750000.0,11423.530273,68700.0,4393.200195,625.719971,0.0,67.07927909420991,50.02011087281352
2004-07-16,0.0,0.0,85.2519957605134,0.0220125786163522,1565746600.0,12059.200195,189842800.0,1450300000.0,18.43451156144185,1101.390015,14.34,10139.780273,267310000.0,1392.170044,2099400000.0,11436.0,79200.0,4339.200195,617.01001,0.0,64.75494459761971,49.6709441016944
2004-07-23,0.0,0.0,85.2519957605134,0.0220125786163522,1304391400.0,12352.990234,191673400.0,1337500000.0,18.584956759493394,1086.199951,16.5,9962.219727,238540000.0,1375.47998,1697910000.0,11187.330078,61900.0,4326.299805,610.330017,0.0,62.443223119113604,49.39550634107006
2004-07-30,0.0,0.0,85.2519957605134,0.0220125786163522,1626537100.0,12238.030273,277494000.0,1298200000.0,18.71161354826386,1101.719971,15.32,10139.709961,197240000.0,1400.390015,1507320000.0,11325.780273,71600.0,4413.100098,620.76001,0.0,60.14786067200986,49.1891681169083
2004-08-06,0.0,0.0,85.2519957605134,0.0220125786163522,2016713000.0,12478.679688,268418400.0,1521000000.0,18.81560929665411,1063.969971,19.34,9815.330078,215870000.0,1315.300049,1692260000.0,10972.570313,78100.0,4337.899902,602.099976,0.0,57.87260326962678,49.04729995517691
2004-08-13,0.0,0.0,85.2519957605134,0.0220125786163522,1171800100.0,12359.830078,272979000.0,1175100000.0,18.898071373565003,1064.800049,17.98,9825.349609,182590000.0,1307.819946,1347750000.0,10757.200195,65700.0,4301.5,595.26001,0.0,55.62119692528261,48.96527238184371
2004-08-20,0.0,0.0,85.2519957605134,0.0220125786163522,928080500.0,12376.900391,211594400.0,1199900000.0,18.96012714789739,1098.349976,16.0,10110.139648,209750000.0,1366.72998,1342650000.0,10889.139648,67100.0,4369.200195,604.960022,0.0,53.39738765229561,48.93845592287651
2004-08-27,0.0,0.52,85.2519957605134,0.0220125786163522,1196499500.0,12818.419922,325612400.0,845400000.0,19.00290398855213,1107.77002,14.71,10195.009766,114580000.0,1388.560059,1011070000.0,11209.589844,58200.0,4490.100098,622.5599980000002,0.0,51.20492146398409,48.9622211042431
2004-09-03,0.0,0.0,85.2519957605134,0.0220125786163522,1441421000.0,12948.099609,268535200.0,924170000.0,19.027529264430086,1113.630005,13.91,10260.200195,215670000.0,1371.819946,1244610000.0,11022.490234,75000.0,4550.799805,625.799988,0.0,49.04754437366632,49.0319384519113
2004-09-10,0.0,0.0,85.2519957605134,0.0220125786163522,1651858600.0,13003.990234,337555600.0,1261200000.0,19.035130344432112,1123.920044,13.76,10313.070313,217580000.0,1413.0,1606650000.0,11083.230469,168400.0,4545.0,629.23999,0.0,46.92900239466056,49.1429784918489
2004-09-17,0.0,0.0,85.2519957605134,0.0220125786163522,1847019400.0,13224.929688,892766000.0,1422600000.0,19.026834597459057,1128.550049,14.03,10284.459961,295880000.0,1426.300049,1640370000.0,11082.490234,75700.0,4591.0,637.6900019999998,0.0,44.853041540285076,49.29071175002371
2004-09-24,0.0,0.51,85.2519957605134,0.0220125786163522,1478592100.0,13066.839844,404185600.0,1255400000.0,19.00376939241179,1110.109985,14.28,10047.240234,204060000.0,1399.050049,1360090000.0,10895.160156,75400.0,4578.100098,626.789978,0.0,42.823407823858176,49.47050875240356
2004-10-01,0.0,0.5,92.01789730076588,0.0220125786163522,1672040700.0,13066.839844,404185600.0,1582200000.0,18.967062098191168,1131.5,12.75,10192.650391,267550000.0,1452.939941,1820300000.0,10985.169922,84400.0,4659.700195,636.52002,0.0,40.843847258698126,49.677740024956215
2004-10-08,0.0,2.01,85.2519957605134,0.0220125786163522,1315451800.0,13241.459961,391198400.0,1291600000.0,18.91784008369803,1122.140015,15.05,10055.200195,228590000.0,1430.959961,1668940000.0,11349.349609,80200.0,4698.899902,640.179993,0.0,38.91810585812316,49.9077760936495
2004-10-15,0.0,0.5,85.2519957605134,0.0220125786163522,1593281400.0,13059.429688,190253600.0,1645100000.0,18.857230717833254,1108.199951,15.04,9933.379883,317590000.0,1430.97998,1648280000.0,10982.950195,83600.0,4622.700195,629.3099980000002,0.0,37.049929635451605,50.155987484451224
2004-10-22,0.0,2.56,85.2519957605134,0.0220125786163522,1386186300.0,13059.429688,190253600.0,1469600000.0,18.786361369497683,1095.73999,15.28,9757.80957,258220000.0,1438.25,1737960000.0,10857.129883,78700.0,4615.399902,631.070007,0.0,35.243064604001695,50.417744723329186
2004-10-29,0.0,0.49,85.2519957605134,0.0220125786163522,1613208500.0,13054.660156,409074800.0,1500800000.0,18.706359407592185,1130.199951,16.27,10027.469727,262950000.0,1486.719971,1639950000.0,10771.419922,89000.0,4624.200195,635.409973,0.0,33.50125677709175,50.68841833625119
2004-11-05,0.0,0.5,85.2519957605134,0.0220125786163522,1633215400.0,13494.950195,362388800.0,1724400000.0,18.61835220101761,1166.170044,13.84,10387.540039,325770000.0,1525.23999,1908970000.0,11061.769531,75300.0,4739.799805,646.97998,0.0,31.82825216804001,50.96337884918505
2004-11-12,0.0,0.0,85.2519957605134,0.0220125786163522,1828726000.0,13784.459961000002,432967600.0,1531600000.0,18.523467118674816,1184.170044,13.33,10539.009766,322250000.0,1558.410034,2004310000.0,11019.980469,80900.0,4793.899902,656.3900150000002,0.0,30.227796790164746,51.23799678809856
2004-11-19,0.0,0.0,85.2519957605134,0.0220125786163522,1708689500.0,13787.679688,289249800.0,1526600000.0,18.42283152946466,1170.339966,13.5,10456.910156,275340000.0,1552.109985,2033710000.0,11082.839844,61300.0,4760.799805,649.75,0.0,28.70363665678426,51.50764267895952
2004-11-26,0.0,0.0,85.2519957605134,0.0220125786163522,923179300.0,13895.030272999997,396691400.0,504580000.0,18.31757280228799,1182.650024,12.78,10522.230469,91510000.0,1578.26001,667760000.0,10833.75,66900.0,4741.600098,648.580017,0.0,27.259517781216797,51.76768704773575
2004-12-03,0.0,0.51,85.2519957605134,0.0220125786163522,1906257400.0,14211.839844,419050000.0,1566700000.0,18.208818306045675,1191.170044,12.96,10592.209961,286270000.0,1614.400024,2410930000.0,11074.889648,76500.0,4747.899902,650.450012,0.0,25.89918617678066,52.01350042039504
2004-12-10,0.0,0.0,85.2519957605134,0.0220125786163522,1446571500.0,13901.80957,317600600.0,1443700000.0,18.09769540963858,1188.0,12.76,10543.219727,242290000.0,1605.160034,1794840000.0,10756.799805,147700.0,4694.0,648.3599849999998,0.0,24.626387856794096,52.24045332290522
2004-12-17,0.0,0.53,85.2519957605134,0.0220125786163522,1849535600.0,13992.44043,236586000.0,2335000000.0,17.985331481967542,1194.199951,11.95,10649.919922,619180000.0,1596.609985,2423080000.0,11078.320313,67900.0,4696.799805,647.450012,0.0,23.444868834575402,52.44391628123407
2004-12-24,0.0,0.64,85.2519957605134,0.0220125786163522,385339400.0,14194.900391,102238400.0,1627117530.5334096,17.872853891933424,1211.3555815276925,12.284903616256734,10790.487812397769,440540699.1901669,1622.4267452893444,1918413557.63965,11365.480469,71900.0,4798.100098,657.630005,0.0,22.358375123442844,52.6192598213494
2004-12-31,0.0,2.5,85.2519957605134,0.0220125786163522,155243900.0,14230.139647999997,149751400.0,786900000.0,17.761390008437093,1211.920044,13.29,10783.009766,141140000.0,1621.119995,1366460000.0,11425.826372396834,67339.15467595482,4814.299805,657.929993,0.0,21.370652736714703,52.761854469219045
2005-01-07,0.0,0.53,85.2519957605134,0.0220125786163522,1635917100.0,13574.860352000003,571206400.0,1477900000.0,17.652067200379395,1186.189941,13.49,10603.959961,283770000.0,1564.810059,2191910000.0,11433.240234,72300.0,4854.100098,667.330017,0.0,20.485447687709232,52.86707075081077
2005-01-14,0.0,0.0,85.2519957605134,0.0220125786163522,1913003500.0,13494.780272999997,473364600.0,1335400000.0,17.546012836661188,1184.52002,12.43,10558.0,223070000.0,1561.109985,2084860000.0,11438.389648,111300.0,4820.799805,662.9400019999998,0.0,19.70650598974473,52.93027919209237
2005-01-21,0.0,0.53,85.2519957605134,0.0220125786163522,1631563100.0,13481.019531,476200200.0,1643500000.0,17.44435428618333,1167.869995,14.36,10392.990234,275680000.0,1503.640015,2043770000.0,11238.370117,74600.0,4803.299805,663.659973,0.0,19.037573656139458,52.946850319031704
2005-01-28,0.0,0.0,85.2519957605134,0.009036144578313251,1299761000.0,13650.05957,268381200.0,1641800000.0,17.34821891784668,1171.359985,13.24,10427.200195,358720000.0,1499.459961,2098150000.0,11320.580078,87800.0,4832.799805,668.900024,0.0,18.482396700211698,52.91215465759653
2005-02-04,0.0,0.0,85.2519957605134,0.009036144578313251,1813268500.0,13585.169922,425729600.0,1648160000.0,17.25848605198404,1203.030029,11.21,10716.129883,246270000.0,1534.48999,1934920000.0,11360.400391,89000.0,4941.5,685.25,0.0,18.043124338840943,52.82301939403901
2005-02-11,0.0,0.0,85.2519957605134,0.009036144578313251,1725310600.0,13585.169922,425729600.0,1562300000.0,17.175042814655978,1205.300049,11.43,10796.009766,263370000.0,1530.51001,2163630000.0,11524.709433261805,80888.55955044557,5044.200195,694.4400019999998,0.0,17.715518603151523,52.682098355748494
2005-02-18,0.0,0.0,85.2519957605134,0.009036144578313251,1807130200.0,14087.870117,323290800.0,1551200000.0,17.097528283355004,1201.589966,11.18,10785.219727,335660000.0,1515.400024,1614160000.0,11660.120117,75500.0,5057.200195,698.48999,0.0,17.493744727828993,52.493502030398744
2005-02-25,0.0,0.0,85.2519957605134,0.009036144578313251,1561726800.0,14157.089844,418029600.0,1523680000.0,17.025581535573636,1211.369995,11.49,10841.599609,247140000.0,1526.900024,1771200000.0,11658.25,74500.0,5006.799805,696.429993,0.0,17.371967947558925,52.26134090566346
2005-03-04,0.0,0.47,85.2519957605134,0.009036144578313251,1488538400.0,13730.780272999997,395828200.0,1636820000.0,16.9588416488044,1222.119995,11.94,10940.549805,240210000.0,1520.579956,1829190000.0,11873.049805,99100.0,5036.299805,705.72998,0.0,17.344353497026862,51.98972546921639
