,sj_ndvi_ne,sj_ndvi_nw,sj_ndvi_sw,iq_ndvi_ne,iq_ndvi_nw,iq_ndvi_se,iq_ndvi_sw,sj_ndvi_se,sj_reanalysis_air_temp_k,sj_reanalysis_avg_temp_k,sj_reanalysis_dew_point_temp_k,sj_reanalysis_max_air_temp_k,sj_reanalysis_min_air_temp_k,sj_reanalysis_relative_humidity_percent,sj_station_precip_mm,iq_reanalysis_air_temp_k,iq_reanalysis_avg_temp_k,iq_reanalysis_dew_point_temp_k,iq_reanalysis_max_air_temp_k,iq_reanalysis_min_air_temp_k,iq_reanalysis_relative_humidity_percent,iq_reanalysis_specific_humidity_g_per_kg,iq_station_max_temp_c,iq_station_min_temp_c,sj_precipitation_amt_mm,sj_reanalysis_precip_amt_kg_per_m2,sj_reanalysis_sat_precip_amt_mm,sj_reanalysis_specific_humidity_g_per_kg,sj_reanalysis_tdtr_k,sj_station_avg_temp_c,sj_station_diur_temp_rng_c,sj_station_max_temp_c,sj_station_min_temp_c,iq_precipitation_amt_mm,iq_reanalysis_precip_amt_kg_per_m2,iq_reanalysis_sat_precip_amt_mm,iq_reanalysis_tdtr_k,iq_station_avg_temp_c,iq_station_diur_temp_rng_c,iq_station_precip_mm
2005-12-10,0.07356879182233088,0.0947391354531897,0.139071757899913,0.1424275436595582,0.024994506195624377,0.18341816926348892,0.0630164857261662,0.20446883218685702,299.11345458752464,299.1837642304621,294.5190867971827,301.23646374886846,297.222147051999,76.02835626086889,37.52370068032214,298.83662869333307,300.2369016843561,296.6268294774994,307.56299269655733,294.7538626013472,89.34678759674614,18.33862286507802,34.33518656112079,21.828935254207238,19.462017012993257,26.462209194733628,19.462017012993257,15.967501525381113,2.452611417880739,25.751997624295875,6.266506142381598,29.87783897536804,21.556714141957396,75.03658000026707,69.91505880457046,75.03658000026707,8.889969249891715,27.016711126326605,11.421682885903174,73.736726591118
2005-12-17,0.07400092662272048,0.09535976876839054,0.13895155348974253,0.14252039559108465,0.025116746921764216,0.18389968846267407,0.06313550224050751,0.20071922146825918,298.9882512563397,299.0895212053589,294.3787119380419,301.0706402794841,297.1618961903928,75.92729961005111,33.94126197200075,298.65611789003367,300.068383207124,296.61195919145945,307.10422622475534,294.78389428082994,90.1193803299098,18.32590098887882,34.12483594366442,21.936365395612718,19.17739056036575,22.931901344473083,19.17739056036575,15.809405122766236,2.394890527405341,25.500672694487818,6.233896538716845,29.618024044168443,21.253107557619217,79.54933207709553,75.13234414162814,79.54933207709553,8.605375995104374,26.647048037560996,11.588930153519481,77.15800792946646
2005-12-24,0.0743916621027785,0.09595670613699332,0.13882662100138746,0.1426216407873302,0.02528142961934679,0.18439403418159878,0.06328791589685531,0.20374525821395495,298.8361992199591,298.96639727900117,294.24942551522525,300.9607875933749,297.03571181210043,75.99767923634266,31.145993653925604,298.4929418267325,299.86300118305894,296.48298771796505,306.6673563147798,294.6912912660957,90.32473864150593,18.188712649120287,33.939344565498736,21.97083704286802,22.733985279698572,21.268028173244318,22.733985279698572,15.669422467343978,2.382038429206106,25.258973401297776,6.242521125372625,29.402865452029534,20.980962616838788,90.58580877247289,85.98411084623193,90.58580877247289,8.401901427114637,25.985151011438816,11.760288968974457,94.80736276773392
2006-01-01,0.07474056751940972,0.09652964610533997,0.13869687345375653,0.14273112270842145,0.025488526562092884,0.18490105769084447,0.0634736418892364,0.1904354328219529,298.76530343635534,298.90845711046245,294.14435174090625,300.8650583393455,297.0184698201507,75.80558466343876,28.76010104364957,298.4251785016298,299.75697906177726,296.2133953706898,306.68525178015386,294.4376490411541,89.46046379451899,17.90568943030363,33.8217051011324,21.819243684514078,30.841524371021677,19.730684777983353,30.841524371021677,15.557334486428543,2.340068203467318,25.14437728391274,6.262675957094904,29.289429139838507,20.78597208315947,89.53178342161617,91.34476127744487,89.53178342161617,8.581781554966863,24.858944368582414,12.299920739514633,115.18761416879094
2006-01-08,0.0750472297972618,0.09707829680527619,0.13856222684816005,0.14284868461638078,0.025737996789735762,0.18542060679537567,0.0636925864645758,0.17850104048415824,298.62006769249416,298.7727891072022,293.93374133334476,300.66442768796895,296.9068126207905,75.46011518233766,28.40733427596325,298.40738217663136,299.68780979752705,295.8005974829363,306.74159358918087,294.09241732009355,87.7246537194553,17.486644094706865,33.9284418371176,21.551334853894602,32.3027776829207,17.641137116612573,32.3027776829207,15.35192682569376,2.3177445560753243,24.882612029149755,6.281242440870393,29.03510229507767,20.52923885664388,83.4604001762839,72.85745152417128,83.4604001762839,9.000928752651799,23.2136885288416,13.355494533877994,103.88824687765316
2006-01-15,0.07531125374218385,0.09760237607851371,0.13842260022674974,0.14297416965985954,0.026029786112865105,0.18595252588262162,0.06394464696452606,0.18024539224499964,298.4655714847997,298.6209539370971,293.75133495321853,300.53891341016924,296.73852212294804,75.30631682179089,32.117134757350364,298.3057975457409,299.6289077069354,295.9736619112883,306.58772079238474,294.08674031882856,88.90264923392338,17.65990641671642,33.92089104964829,21.65361770045477,36.97065143480067,17.93018807799814,36.97065143480067,15.177058710524516,2.3391831459828203,24.667144961422068,6.304783505508712,28.929117026668788,20.259530712564878,86.31905255573858,65.89036643517936,86.31905255573858,8.757344226849295,21.392012546716032,14.52766416763296,99.3315069039096
2006-01-22,0.0755322622477969,0.09810161159737073,0.13827791572958636,0.14310742095822873,0.026363827121890865,0.18649665597148316,0.0642297118696574,0.16617884369751904,298.3399039119813,298.48557231404186,293.6999308513116,300.50353379954953,296.60007359309395,75.62948865554952,37.86995138682842,298.1210802109641,299.4371715958333,296.0686702270542,306.2130036629545,294.1995690713616,90.1948874694648,17.73182396391847,33.79755713488298,21.806532753986595,34.49344623997982,19.627591697496683,34.49344623997982,15.124114580350907,2.3400962917708643,24.574976645041808,6.22943433852609,29.050323206340376,20.26300849057103,78.74363953743213,62.573818452217,78.74363953743213,8.28810670978106,18.29349324777454,16.400309845079867,102.60793325136518
2006-01-29,0.07570989649508905,0.09857574098184385,0.13812809865030917,0.14324828168499143,0.026740039200125715,0.18705283476225,0.06454766084599148,0.16504370399280077,298.20433969309727,298.3439794587509,293.5076385860672,300.39130592464244,296.44390581625527,75.3359278263408,30.97486692613082,297.8701505595188,299.1115518409801,296.1146460509207,305.6227389398598,294.1535057615631,91.53525767221949,17.76160739240469,33.67383047372741,22.02059990679831,24.03291702997865,16.952502643520766,24.03291702997865,14.937977903998611,2.3235239031503987,24.456300655814193,6.128725697591551,28.862953341160736,20.200394981928156,69.14382728713952,61.32613888478934,69.14382728713952,7.648150006692314,8.688608994905406,22.710664406978086,115.43116895291702
2006-02-05,0.07584381614494948,0.09902451191296617,0.13797307749038,0.14339659515048134,0.027158328540984822,0.18762089668741255,0.06489836479386109,0.17691303944464085,298.05474593785976,298.20655282619515,293.31699191234856,300.37988426251735,296.2589173722658,75.13158250637021,24.434954365091713,297.7572719388352,298.9514006365522,296.22967734305377,305.19918007800163,294.05941453928176,92.55956163634963,17.870626003460867,33.58502880678426,22.17855164166015,18.382691486257492,14.310765721503731,18.382691486257492,14.760923305182832,2.3690108603719877,24.37314781661384,6.225402320804166,29.009574397637866,20.05919975294206,63.50948101106478,61.898414271902666,63.50948101106478,7.295452871172425,-4.6319760125873515,31.764298617677746,101.14281701698141
2006-02-12,0.07593369952355902,0.09944768224240703,0.13781278401187716,0.14355220488381187,0.027618588169299574,0.1882006729633522,0.06528168589907742,0.19053302947756567,298.01046511639504,298.185920722908,293.32313327569256,300.4070559397438,296.22823960678636,75.3805149627373,21.264903191634,297.76455716030483,298.9391122553833,296.2627937636991,305.2778494146108,293.9185819644655,92.63111980084959,17.900652974958522,33.47344604153908,22.471899316400958,16.415349819540886,12.557144143790458,16.415349819540886,14.765035475480925,2.457065065666577,24.483201966941444,6.344484810209824,29.179473491087055,20.15122679483031,63.74609858744568,62.04906067195693,63.74609858744568,7.296775726353879,7.08686769608841,23.71674137247672,83.28975294018392
2006-02-19,0.07597924380055754,0.09984502009827101,0.13764715328881405,0.14371495471404136,0.028120697966740882,0.18879199164289442,0.06569747768638563,0.18902960237548,298.0058676515444,298.20660228303615,293.3053617027263,300.49830155648607,296.14582472901975,75.32560991906243,17.032428834308945,297.7986738676064,299.0408731705201,296.1883819346192,305.5745359502047,293.7629633669732,92.0627706945507,17.82197438287093,33.53681086784462,22.539214153379493,14.108624958233982,11.379715527643812,14.108624958233982,14.74343704494314,2.593829881146767,24.708434046055167,6.455454222491245,29.526548380878918,20.394849895154127,62.36145666225742,61.20423209567946,62.36145666225742,7.600962818745946,14.630403923138129,18.643210846730913,61.86923786143445
2006-02-26,0.0759801651599102,0.10021630398705453,0.1374761237569576,0.14388468885051964,0.02866452470134656,0.18939467766870818,0.06614558507518944,0.18730743111033207,298.01409575493864,298.2227858676383,293.1699076531693,300.5118988779931,296.17527163656786,74.63851608034919,13.212796479888048,297.9816265931203,299.3241913997181,296.2804898199744,305.94852295174053,293.80154887370895,91.6867600256478,17.922017079513143,33.54779501822845,22.273942300237987,14.6319897453684,10.4095438294589,14.6319897453684,14.615253371035806,2.6437510408969898,24.928088099984357,6.446178597710139,29.660093387724615,20.71869377468862,64.58285773473756,65.99489616923096,64.58285773473756,7.9687390076566516,19.383881602617574,15.511332072017709,52.82544548246754
2006-03-05,0.07593619896339862,0.10056132289171993,0.13729963726212344,0.14406125196238256,0.029249922061145517,0.1900085529275347,0.06662584443752459,0.17510368163834744,298.0168489161141,298.2448994311019,293.0772113764833,300.6106064536964,296.10252834987887,74.19806416196081,11.52363797947751,297.9751534985539,299.31855833886686,296.4381359276691,305.8545477765956,294.0220980517621,92.4414219275286,18.0850453788512,33.40860757781062,22.203113368511644,15.730077335597443,9.907005266083269,15.730077335597443,14.53346556975346,2.745352395019834,25.163141536356566,6.457654470562554,29.946735482073013,20.967397746297742,75.03525403240477,69.53761514877083,75.03525403240477,7.773547286330302,22.367805219145605,13.348193738176402,54.29370991131239
2006-03-12,0.07584709990666436,0.10087987636584861,0.13711763910692362,0.14424448925716057,0.029876730691870856,0.19063343630522958,0.0671380836582601,0.16578039311449388,297.99416127712,298.2059871039768,293.1108213281018,300.65418799897856,295.9931280851463,74.45976317620574,12.147846311630245,297.9151551551775,299.2043252673776,296.53227506412355,305.5539020113966,294.02870930989945,93.16259231249815,18.18446487431702,33.37146393766591,22.1926080055097,19.98185031115233,11.351704103206089,19.98185031115233,14.56917641379751,2.867483410695205,25.371934999916654,6.463603221098262,30.10370093427287,21.190591235239275,84.66715080117375,76.90303133974778,84.66715080117375,7.527831391449217,24.33890803792268,11.93681338329025,61.24733601854565
2006-03-19,0.07571264216773586,0.1011717746238357,0.13693007809594546,0.14443424655846854,0.03054477823875207,0.1912691437426007,0.06768212219750641,0.15415351025863877,297.9755564164649,298.1826171429513,293.1557900292128,300.67139252219096,296.00528062659606,74.75932278242918,14.550012370621484,297.85514120904196,299.1116025338829,296.493183056058,305.5666142406694,293.90275179486304,93.24338221330129,18.139841323352165,33.34896785137317,22.240334876611172,28.235733239074357,13.572022561598455,28.235733239074357,14.620377468769325,2.877383586098312,25.550423027209515,6.393789324516721,30.16231488867517,21.432813174290416,92.22873978717828,73.51808266370749,92.22873978717828,7.505398826235374,25.577178225054922,10.99889783856921,61.85476471707512
2006-03-26,0.07553261954797216,0.10143683862709045,0.13673690657933854,0.14463037038274457,0.03125387939237595,0.19191548829202487,0.06825777115520847,0.13994291912731738,298.1027914488108,298.3201670951857,293.40884074114354,300.76569834456046,296.14146237290896,75.37050948035862,19.429436472577432,297.78205022185574,299.041943889851,296.4382477416898,305.63530137940705,293.6591433468223,93.30244883619649,18.082837261503222,33.25664565725734,22.255829657322955,38.79098121119395,14.58518176833335,38.79098121119395,14.856702658742476,2.93987407660728,25.73708068024668,6.365701587896057,30.37425941803474,21.622408229749055,93.88926255065698,73.06031990158553,93.88926255065698,7.581786759471839,26.334698810013336,10.4172917751281,71.63598997135077
2006-04-02,0.07530684560535983,0.10167490016620818,0.13653808049478888,0.14483270801500592,0.032003835938603675,0.19257228017482592,0.06886483333790071,0.12880389218027635,298.2413170913579,298.464719113789,293.6656774877176,300.9359760679886,296.30890604834775,75.95189330564507,26.719825835778277,297.7687747577248,299.02578775307063,296.41369921918846,305.77372879408665,293.6492975938067,93.26359428677715,18.059793733342605,33.35606367560944,22.122197793158072,50.834032459490736,16.449207931069207,50.834032459490736,15.100754056920282,3.018857022849531,25.934872957056108,6.373735998822998,30.781829904790794,21.797210872161656,90.19404631602688,73.20461559068465,90.19404631602688,7.706532651624508,26.87761581872,10.175936464597488,76.34389058937586
2006-04-09,0.07503515378010225,0.1018858019390804,0.13633355940786002,0.1450411075835898,0.03279443681253125,0.19323932683939665,0.0695031033276022,0.12391199212121509,298.3705415754388,298.6008838140724,293.95331270071836,301.0362661929233,296.44107949960244,76.72805468340039,37.77590361390583,297.70358469534995,298.9699712415039,296.2604166994999,306.08957040314715,293.41133566319553,92.8716645030517,17.90155897438209,33.38708949185606,22.012764091005927,68.14788306626326,20.6059678239924,68.14788306626326,15.378374679139604,3.030100706661145,25.988998393337976,6.228081941129543,30.786407293105068,21.892111196410912,80.2377587343202,70.2180907750977,80.2377587343202,7.981669792616493,27.134275254988033,9.966694277063834,85.53717011084636
2006-04-16,0.07471739751244279,0.10206939762491182,0.13612330655067992,0.1452554181338492,0.0336254581564783,0.19391643302004666,0.07017236755282706,0.12617815872137336,298.5288683918351,298.75016535486003,294.1509143793373,301.1066276041921,296.6243994684265,76.93023051609812,39.46493011195429,297.6266630916853,298.82198399503255,296.15184952410135,305.9659562515423,293.0978099531074,92.69098646475764,17.801404717312806,33.35592272517582,21.78570548420071,64.26958623719449,21.62536474259147,64.26958623719449,15.573545459193697,3.010132423728472,26.155955425337584,6.199653806169126,30.828875881417183,22.146031735937584,77.98853437130082,63.68684831658621,77.98853437130082,7.939284988248184,27.229217930203937,9.69448735082574,76.21202483475591
2006-04-23,0.07435345035266747,0.10222555195411435,0.13590728885895567,0.14547548970077315,0.034496663381989756,0.1946034007965583,0.07087240436168717,0.1304345883353278,298.66137121981814,298.889544474592,294.34709552216026,301.2811383733283,296.735503416882,77.25272131976253,39.38338360226811,297.51242678467986,298.6780528777456,295.8826826440916,305.93823370020243,292.82619492932423,91.94585701408089,17.518510779012534,33.21635581266749,21.63570118078419,64.2633679966878,24.450455343930354,64.2633679966878,15.770921922473118,3.03210536812178,26.38335284937415,6.208499287206955,30.917713256258743,22.38965853947964,76.26806107549942,56.59537150078219,76.26806107549942,7.999464475068743,27.108060058007105,9.298337525984955,72.32571700115466
2006-04-30,0.07394320606323368,0.10235414077404908,0.1356854770072961,0.1457011733805009,0.03540780323583301,0.19530002965443255,0.07160298409706196,0.12923129507366243,298.8108189431112,299.0454493546068,294.52504925446453,301.4946735135176,296.8366025825263,77.4216228399246,46.094343491254044,297.2909909832404,298.4366559714846,295.500960910773,305.8209377101433,292.3423547393247,91.16726522875152,17.12271003580272,33.1605314958652,21.312839833463002,64.92424295029835,26.439194251713797,64.92424295029835,15.949893189772766,3.0404090068481344,26.550865594087526,6.233528387339219,31.070649322708455,22.551616147739033,75.87895036516188,49.848499782476054,75.87895036516188,8.171363526160226,26.926611839461923,9.089172774461279,80.52213976059525
2006-05-07,0.07348657871297684,0.10245505111058953,0.13545784544282485,0.1459323214007019,0.036358615869972494,0.19600611654580635,0.07236386917381053,0.13071381879561006,298.9456517479115,299.1747526268189,294.72318304151344,301.60989953973404,296.9879104853239,77.75462283430706,46.97794085376709,297.16048595969966,298.3439372082732,295.21168383943774,305.8106985780762,291.98975720869595,90.44926909071694,16.839863979130115,33.03732904842574,21.35265722625316,57.88672982055099,28.316388066559092,57.88672982055099,16.152742224533686,3.0024175933463306,26.76620127047917,6.282592726047758,31.318204145469807,22.664223808088266,75.67763839070793,45.1517809256662,75.67763839070793,8.42643435803435,26.728660775419534,9.001929975155647,98.01705829956147
2006-05-14,0.07298350276334722,0.10252818122548046,0.13522437241706664,0.14616878718979204,0.037348826915501857,0.19672145595102325,0.07315481415800033,0.13417526358696416,299.0979586983431,299.3032976822044,294.9233628355619,301.60985456819697,297.23965947394737,78.01933914363406,44.03034219431597,296.9389287750664,298.1186048711548,294.6906223737705,305.70553844325923,291.3181178160901,89.09436296245242,16.33270217482918,32.86216953543944,21.163147102881723,51.52185145519769,30.04464046291555,51.52185145519769,16.361664175436,2.8876953470220887,27.03518969279964,6.385481464065082,31.609785356956422,22.869944484739406,77.59580946185874,41.7200661349205,77.59580946185874,8.684158895749555,26.30472015850657,8.892549192613956,112.10253738238274
2006-05-21,0.0724339331466343,0.10257344066946819,0.13498504001608952,0.14641042544495872,0.03837814956051311,0.19744583994083803,0.0739755658481263,0.15037707535609965,299.44873212888825,299.63676195042797,295.40783933039023,301.9345385591833,297.60212710483063,78.70285251278109,33.72358757652768,296.87127637446434,298.00857715822394,294.0201193021452,305.8844929331087,290.5534340394716,86.33966126376255,15.697158560266939,32.800094424017246,20.866486621067878,53.03494460182485,33.89866183322451,53.03494460182485,16.846044740456914,2.879050046245856,27.522926908854544,6.751282808511919,32.34355292346648,23.20982980285877,69.58313796840885,32.63709890173169,69.58313796840885,9.353083728253726,26.280144225913304,9.519153021506508,94.4114283467558
2006-05-28,0.07183784533613752,0.10259075033117979,0.13473983418888794,0.14665709219896694,0.039446284631880504,0.1981790582392375,0.07482586335829415,0.15544567920100424,299.8577347927499,300.03888249137646,295.7173641318204,302.26880754119475,298.0476869525687,78.26510972535755,27.040082503904962,296.97007123514044,298.12050530353366,294.13920215469085,306.1233375555279,290.4630943873248,86.44799754346742,15.77949208416613,32.95871585205509,20.863449743637517,44.357310419036224,26.448535079678205,44.357310419036224,17.152863794455968,2.88904914206441,27.9524798640085,7.018735683060532,32.88598384160662,23.531718932617334,75.18290687201512,30.069469938668327,75.18290687201512,9.418203814697932,26.470042897328547,9.706877483535923,95.18956476843623
2006-06-04,0.07119523540824631,0.10258004248173014,0.13448874477399075,0.14690864488571945,0.040552920680936064,0.1989208982868575,0.07570543820334036,0.14359351481719473,300.14063709535947,300.3085291849509,295.8997374560587,302.49941401760856,298.30531085135624,77.80068074211351,25.66596081572609,296.86738383951024,298.0367990871074,294.33401437325625,306.04980876197635,290.70913699009714,87.77083514043626,15.926471854045651,32.90972667111336,20.693468333390957,43.80593825788854,23.072404182018566,43.80593825788854,17.331630566329057,2.8825482176337704,28.166724132991313,7.14692925757454,33.22532666103895,23.679860019523037,77.53782913086656,31.0310633947966,77.53782913086656,9.189637598491824,26.459009654692654,9.746503010265327,98.39332952983236
2006-06-11,0.07050612009639388,0.10254126081503762,0.13423176552427976,0.1471649424045457,0.04169773407301203,0.19967114530497743,0.07661401438586152,0.1378770921331423,300.34021304208113,300.48811671281885,296.0819500734446,302.6724109836767,298.5064359092556,77.73457379832152,25.007338365074297,296.9438781150214,298.12933995767787,294.48748037418403,306.3692259288115,290.84073393453053,88.14832114337213,16.05429661791753,33.063327580314656,20.802592270435355,39.02772926428691,23.072592448951816,39.02772926428691,17.51858000504668,2.8525366593483334,28.296976394712175,7.275720742812278,33.42929660828642,23.68381505874408,79.5016301351255,29.278279705464055,79.5016301351255,9.42172096831333,26.61814954029198,9.945921919421888,91.22291144618052
2006-06-18,0.0697705368368543,0.10247436048382993,0.13396889413000532,0.1474258451831924,0.0428803890808247,0.20042958236007322,0.07755130848512516,0.13883302967113206,300.4566103154466,300.5863749143462,296.27239682890735,302.74236065427687,298.6912301040124,78.09588499725207,29.092474133325574,297.00344464402275,298.13808305148933,294.4025640559865,306.52541502038594,290.68419720126053,87.46180108622605,15.954494619419025,33.23019146862267,20.77263235008544,38.066584269168864,26.227150998546644,38.066584269168864,17.7161612685155,2.7844555795567754,28.303519158035467,7.190827154735768,33.43860383770134,23.544375018604153,71.23092533143942,25.871308568989644,71.23092533143942,9.757940048126915,26.859227502155512,10.411596200716234,81.2467639986031
2006-06-25,0.06898854380635323,0.10237930813132443,0.13370013223998536,0.14769121523949236,0.04410053798167264,0.20119599042890904,0.07851702974783328,0.13722883495307067,300.4625214980988,300.57580536645213,296.4474026304706,302.7032574228126,298.6966163382542,78.89271968217584,32.196992757380755,296.98144206819376,298.1505198338308,294.2514873278481,306.5495840496157,290.60829862630106,86.8264863361458,15.794570540039894,33.16364198632105,20.617612283638955,43.20454632099536,32.14561537701096,43.20454632099536,17.89980427613542,2.724716005145268,28.18194534933634,7.00958459393469,33.2551078831319,23.4537013743544,60.208694470588554,23.35012706769965,60.208694470588554,10.031119144961963,26.850377955338768,10.416516077378743,71.613768101042
2006-07-02,0.0681602199514673,0.10225608191856722,0.13342548548097602,0.14796091624168628,0.04535782115842113,0.2019701484641483,0.07951088018070988,0.141675224234099,300.4677225539072,300.5757518043151,296.5856382802775,302.727319142924,298.70368897102117,79.52899597923314,36.640235610163856,297.0140781399364,298.2005958022832,294.09899041252265,306.626582960481,290.75791713393954,85.86420269058955,15.634039261013966,33.23037823758041,20.506587742772034,52.98904472424019,36.585359215113066,52.98904472424019,18.044728919200594,2.647113205559153,28.08227003367204,6.8786714164248774,33.062179822535406,23.273711628826767,46.89535507489114,20.05378684152598,46.89535507489114,10.152925257106194,26.88981445141964,10.431637375939237,61.32158850167127
2006-07-09,0.06728566500978955,0.10210467154741865,0.1331449634752018,0.14823481356737406,0.046651867204243594,0.20275183346046421,0.08053255464488328,0.14769418984541488,300.4681406877297,300.56623703442074,296.611011222932,302.699388655579,298.6538954595538,79.63886015954598,36.76928475598496,297.08247425422957,298.3711912052667,294.06638182793984,306.59182873614435,291.2229376215068,85.38372505209603,15.59714672873444,33.26373655898532,20.537399107418135,51.133848987972165,40.66227257744705,51.133848987972165,18.063861801545222,2.6504398960939333,28.02460209445935,6.760537381665201,32.821324866257186,23.188475856915133,39.52954451806236,18.950308490566318,39.52954451806236,10.156237605291757,26.865416906406537,10.46998601837725,58.91563717433003
2006-07-16,0.0663649995228412,0.10192507827917274,0.13285857985603472,0.1485127743610733,0.04798229303108946,0.2035408205211307,0.08158174095203315,0.14785507831921946,300.44789119426764,300.5511071607941,296.65717556429223,302.7339152592168,298.57732757046864,79.95532846802452,38.90941417275418,297.28087826322576,298.6363862378185,293.9320614889844,306.9183888408984,291.4162340845003,83.89614533555763,15.479407349054894,33.350373590304834,20.33622571741554,48.97191710417767,45.80381797094885,48.97191710417767,18.11215200938591,2.6610800420067933,27.98315084708243,6.625896032099056,32.70446848107715,23.18098766156539,35.939532619139314,18.927611545185684,35.939532619139314,10.595964884115691,26.872311663850667,10.719210543789528,46.17704723437082
2006-07-23,0.0653983648407136,0.101717314948801,0.13256635228181204,0.14879466759036145,0.049348703981846806,0.20433688292507257,0.08265811996227221,0.15294163461294796,300.4672439325101,300.5630844501759,296.6810892714226,302.7178275769435,298.53873037056604,79.96702386836047,38.508026262592686,297.4143591174464,298.8605744002469,294.02123329114164,307.2914900552783,291.47640149725663,83.73672769917712,15.575022177276367,33.48758447319374,20.082911945051478,45.251928084951786,47.160376557758504,45.251928084951786,18.139239481321226,2.6668724769561134,27.969644614553815,6.513590267778121,32.56830400152589,23.24975440665906,39.31867205337259,22.345033212327213,39.31867205337259,10.868476276865927,27.001870106368013,11.029066366952058,42.58222234264369
2006-07-30,0.06438592311842688,0.10148140597481159,0.13226830244778345,0.1490803641005814,0.050750693946166964,0.2051397921943564,0.08376136568373216,0.14928711855550061,300.5338029226602,300.6460128560059,296.7261197071467,302.7879341887066,298.55042892454225,79.86398380059258,38.444799517332314,297.55443758588507,299.04281196464285,294.0666000382899,307.665625455539,291.4754719170202,83.3000700058119,15.628808857900163,33.502769051550544,19.86690384068611,47.25500950296423,49.8582760664075,47.25500950296423,18.191383014991143,2.694685737129295,28.052812593058047,6.409781179673297,32.60564673997713,23.40849937620657,39.632026858821284,22.245094508751983,39.632026858821284,11.113859830936004,27.049963926746468,11.116418453693813,38.11443753563717
2006-08-06,0.06332785730399514,0.10121738736471732,0.13196445609617874,0.14936973666808853,0.052187845479917006,0.20594931816210102,0.08489114537382246,0.15481526001271184,300.55088475227797,300.6707638305807,296.7661379627879,302.85825956744344,298.5547891425898,79.97876746569092,43.40676091857138,297.70766890377337,299.28806037028477,294.27694366785835,308.03549025045066,291.8332581951181,83.57839546612249,15.833204722052475,33.698940743119415,19.925080959297606,52.755062936541485,58.69554110151097,52.755062936541485,18.23984703746145,2.7272145611482013,28.026410450689962,6.256614346503398,32.38398257035578,23.468916428449816,42.153731677694914,23.527528472171728,42.153731677694914,11.23823595082056,27.18618062113273,11.215691976867824,39.00155812345021
2006-08-13,0.062224371118190916,0.10092530671610667,0.13165484302438862,0.14966266005201967,0.05365972992822518,0.20676522904078767,0.08604711964213119,0.1608470689050621,300.60077532944456,300.73800961942857,296.77001421432516,302.962861808589,298.5927041135445,79.7597530521137,37.04530028401765,297.90351584154575,299.5252956152877,294.30629379028954,308.3349306907087,292.02122597737457,82.83452231368989,15.86359732745262,33.79527302454245,20.029072365142834,50.042532098808934,64.80835321831293,50.042532098808934,18.25030498145977,2.745237685763555,28.039445021443164,6.100663667417284,32.199057077799154,23.663046365628674,44.127203466957255,21.914607185789464,44.127203466957255,11.363561319030648,27.31271309951239,11.229716050881281,46.90038649794475
2006-08-20,0.061075689026005034,0.10060522321331439,0.13133949709125078,0.149959011044564,0.055165907552082796,0.2075872914909499,0.08722894255493534,0.16990323454367126,300.7317377113976,300.88119212488476,296.8162542607992,303.04264492082905,298.7717569190374,79.36151218416964,29.910164148103775,298.183086157823,299.767601491785,294.58450312423196,308.52373631778715,292.4168844067863,82.8127395079949,16.14116699351175,33.87098903210458,20.259626589014612,44.56572292407869,49.54994007289949,44.56572292407869,18.30883704078275,2.7409240092828004,28.171655175214518,6.085083160735719,32.233955512453704,23.809643714117428,52.57973045024321,22.220144215399852,52.57973045024321,11.314861157093777,27.379818370730305,11.046309285758568,58.86728836200599
2006-08-27,0.05988205619980052,0.10025720761968926,0.13101845622143585,0.15025866851971714,0.05670592765846533,0.20841527069022234,0.08843626174128931,0.16817776248844774,300.829652788572,300.97891721392233,296.86011162793994,303.1335519710478,298.84772044927365,79.10998087758409,28.45701163645981,298.3724955449748,299.8390864939475,294.67400586755224,308.83959710118336,292.37926274585925,82.4333563144265,16.234482640553,34.061193512045996,20.36277314408163,47.35890023499679,41.48928686965704,47.35890023499679,18.363127121227627,2.790550179609092,28.20944074968649,6.226762070115453,32.27565945394711,23.837969393772866,62.008459300477895,22.54528839326069,62.008459300477895,11.47382023956867,27.387557591207532,10.982193810879892,67.51076320931044
2006-09-03,0.05864373847416306,0.09988134226545847,0.13069176240792668,0.15056151348050112,0.05827932873393414,0.20924893040272832,0.08966871850065848,0.16462857662709465,300.9317943889628,301.0821342017854,296.8780760464193,303.23374757750577,298.8957708324269,78.71756000956832,26.55630564993522,298.4921377596671,299.9340280112124,294.6729665324228,309.18558117668925,292.3208476648167,81.93522289942695,16.237019584550808,34.08386876116976,20.3590961870978,45.49642476080996,33.81835300055769,45.49642476080996,18.388010614346218,2.846880257395923,28.291761044981556,6.259706809054752,32.33249207326254,23.853669469333376,70.12310439046489,22.67297572645935,70.12310439046489,11.67217502892158,27.410806413126362,11.051253115047441,75.43535996037332
