,sj_ndvi_ne,sj_ndvi_sw,iq_ndvi_ne,iq_ndvi_nw,iq_ndvi_se,iq_ndvi_sw,sj_ndvi_se,sj_reanalysis_air_temp_k,sj_reanalysis_avg_temp_k,sj_reanalysis_dew_point_temp_k,sj_reanalysis_max_air_temp_k,sj_reanalysis_min_air_temp_k,sj_reanalysis_relative_humidity_percent,sj_station_precip_mm,iq_reanalysis_air_temp_k,iq_reanalysis_avg_temp_k,iq_reanalysis_dew_point_temp_k,iq_reanalysis_max_air_temp_k,iq_reanalysis_min_air_temp_k,iq_reanalysis_relative_humidity_percent,iq_reanalysis_specific_humidity_g_per_kg,iq_station_max_temp_c,iq_station_min_temp_c,sj_ndvi_nw,sj_precipitation_amt_mm,sj_reanalysis_precip_amt_kg_per_m2,sj_reanalysis_sat_precip_amt_mm,sj_reanalysis_specific_humidity_g_per_kg,sj_reanalysis_tdtr_k,sj_station_avg_temp_c,sj_station_diur_temp_rng_c,sj_station_max_temp_c,sj_station_min_temp_c,iq_precipitation_amt_mm,iq_reanalysis_precip_amt_kg_per_m2,iq_reanalysis_sat_precip_amt_mm,iq_reanalysis_tdtr_k,iq_station_avg_temp_c,iq_station_diur_temp_rng_c,iq_station_precip_mm
1993-06-04,0.0669160505006571,0.1525451555762843,-1464472.2136838394,-2565815.3315603794,-2303734.9156652614,-3039882.2628520527,0.15749084373376396,299.12260595114185,299.1881566846701,296.0570087770954,301.4327099718656,297.3414436309435,83.47498765981823,35.702948192622245,296.7085908241632,298.4184078694075,295.15298033245784,307.26749402024,293.06893118656063,92.40850351910595,16.649633169082957,32.49658749153383,20.69779501960785,0.07768086453098255,44.68201327193957,68.56486678292204,44.68201327193957,17.554443148811256,2.20902567723609,28.123178497520986,6.756836385091656,32.720984104309565,23.28466892571927,706079647.3303425,1213180420.8559542,706079647.3303425,-120511982.14208633,15976467.281793175,10574812.484915761,-959878722.5207208
1993-06-11,0.07581666782223553,0.1605640769938024,-1452647.8421181059,-2545123.3928837925,-2285121.8069803044,-3015333.144133318,0.16532195312186854,299.3873792180549,299.45458544465436,296.17423764028086,301.60792723584984,297.57714027697955,82.75227368752681,33.697807233234215,296.70872444477277,298.41854196095005,295.15311188389467,307.26763203258093,293.0690617156435,92.40853856712417,16.649640288894187,32.4966033407846,20.697804385689196,0.08069382853803403,40.16485617541239,59.74416221826931,40.16485617541239,17.66214350900361,2.2327759070801094,28.312180650468402,6.819097404443362,32.92586241962101,23.531711031240658,700365538.1708732,1203378188.5010092,700365538.1708732,-119538774.30992077,15847231.939736217,10489180.230300948,-952133739.0309002
1993-06-18,0.07577724353899737,0.17099839746258474,-1440887.4561414712,-2524543.2905181805,-2266609.486986432,-2990916.8938141745,0.1754680502317757,299.4039651774929,299.47086507878055,296.1362829756106,301.5508382566387,297.63429980335815,82.45709034297572,38.167529749582215,296.7088624217733,298.4186804293539,295.15324775838184,307.2677745459041,293.06919653247746,92.40857492019691,16.649647653572462,32.49661968194374,20.69781405929465,0.09236007647065797,41.98104035559244,58.821766215147,41.98104035559244,17.60376899437337,2.174613136876384,28.183736207815734,6.768353090184818,32.83625035129403,23.485171416100847,694682421.0558144,1193629036.3127847,694682421.0558144,-118570833.78087883,15718697.229942847,10404012.713589817,-944430637.9949687
1993-06-25,0.07458743674104064,0.17175402946173898,-1429190.875159257,-2504074.7091666264,-2248197.6710397936,-2966633.1368182283,0.17652036631858634,299.47048114454043,299.5344803489632,296.18266883959643,301.60999696381236,297.6842885628398,82.3551145636124,38.68485803889975,296.70900465561095,298.41882317448113,295.15338785703125,307.2679214570145,293.06933553881015,92.40861254798432,16.649655257630208,32.496636504077735,20.69782403353347,0.10679726643018952,46.05929296772751,58.5541399580474,46.05929296772751,17.639935842300794,2.1314946004117905,28.14646658317156,6.714468421338977,32.874231323374374,23.475736716648466,689030208.325834,1183932814.3791666,689030208.325834,-117608145.68587843,15590861.171525503,10319308.619544055,-936769301.2764888
1993-07-02,0.0808508967452937,0.1799832840981965,-1417557.9199201448,-2483717.335882523,-2229886.076611405,-2942481.5008581853,0.17924237644034718,299.5327477872334,299.61238575006627,296.2123457409876,301.63719110779937,297.7770501017673,82.20286511390525,34.85306957404717,296.70915104747104,298.4189700969381,295.15353208169427,307.26807266348317,293.06947863712327,92.40865142039733,16.649663095622714,32.49665379633046,20.697834301566502,0.11459353337548549,40.59432239075574,55.18814907775967,40.59432239075574,17.66129677773021,2.1233853874406448,28.270069805602798,6.609550491526629,32.82739756508852,23.721506345364784,683408812.9710343,1174289373.9018013,683408812.9710343,-116650695.26640646,15463721.798283685,10235066.64265889,-929149611.6188248
1993-07-09,0.07854528864280952,0.18044655562332562,-1405988.411918325,-2463470.8590234825,-2211674.422345996,-2918461.6151946057,0.17472932987521744,299.5665918982463,299.65010250513484,296.1880671498526,301.67781456532924,297.79107539639693,81.92510142750504,36.54679101544106,296.7093014992861,298.41912109808356,295.15368033496986,307.2682280636559,293.0696257306413,92.40869150760064,16.64967116214861,32.496671547924116,20.6978448566068,0.11485782928605948,41.546377489928396,57.35144641352446,41.546377489928396,17.630116022308425,2.1400962591256376,28.279229596376727,6.652646947252706,32.78639351681917,23.711561097220994,677818148.3419828,1164698566.700455,677818148.3419828,-115698467.82531181,15337277.152168602,10151285.48283232,-921571452.2535709
1993-07-16,0.07818298639140325,0.1851810339514134,-1394482.1729378104,-2443334.96745396,-2193562.4273446845,-2894573.1096898303,0.17589392473964838,299.60616327877864,299.69798055011194,296.20095198496074,301.7399430656117,297.86912280022545,81.80322355487743,41.344206101830196,296.7094559137442,298.41927608003687,295.15383252021337,307.2683875566614,293.0697767233392,92.40873278001527,16.649679451850343,32.49668974816002,20.697855691920154,0.11889515157809494,43.34785482531438,56.41636310495423,43.34785482531438,17.643305672441006,2.207816828823199,28.295762371303375,6.658085263362,32.74303420091743,23.563905816823766,672258127.9294795,1155160244.835244,672258127.9294795,-114751448.68929973,15211525.278302325,10067963.842064591,-914034706.6020867
1993-07-23,0.08597113956421369,0.18286658336969838,-1383039.0246479707,-2423309.3498374363,-2175549.810528298,-2870815.613968244,0.17556623197197332,299.65589891864573,299.7498295444897,296.2483986525962,301.77594712923326,297.9867382441638,81.79947715646013,35.96366251320053,296.7096141942967,298.4194349456858,295.15398854154336,307.26855104241974,293.06993151995044,92.40877520832127,16.649687959414585,32.49670838641945,20.69786680082562,0.12829081317652702,39.02676195465368,53.216230611266006,39.02676195465368,17.692925641796766,2.217211722387769,28.394387860321185,6.689802348029953,32.80865568869538,23.68904283926221,666728665.1691082,1145674260.2713435,666728665.1691082,-113809623.17564212,15086464.22055728,9985100.421529222,-906539258.0105656
1993-07-30,0.08688493818275927,0.17864089763471203,-1371658.788169473,-2403393.6938767685,-2157636.2899541436,-2847188.756515125,0.17703487394522588,299.66426753009875,299.76453911603033,296.3629849256386,301.7729806607144,298.0473682670096,82.32621957095975,35.17036283008782,296.70977624516576,298.4195975986946,295.1541483038499,307.26871842164985,293.0700900259745,92.40881876346026,16.64969667957268,32.49672745216437,20.697878176696054,0.1268074008886239,41.545837148559265,54.7719190908297,41.545837148559265,17.81744511138957,2.175869116447135,28.471935246428757,6.608422773942395,32.77636525730455,23.67197281313406,661229673.2315185,1136240464.5191798,661229673.2315185,-112872976.55645278,14962092.016812949,9902693.918430328,-899084989.465711
1993-08-06,0.08861607352328132,0.185413978447108,-1360341.2835240765,-2383587.6853512083,-2139821.581949998,-2823692.1635343693,0.18939937145839061,299.763754151124,299.8850017184522,296.43698203809817,301.8704087599541,298.123074429709,82.20835894874294,27.126890492628615,296.70994197135155,298.4197639435106,295.15431171280164,307.26888959587734,293.0702521476838,92.40886341663783,16.649705607101037,32.49674693493822,20.697889812958596,0.12945154347506216,36.76481979931416,45.47502548512903,36.76481979931416,17.89829148393101,2.2183856825288966,28.65529607094421,6.649117121330999,32.8597000889806,23.949255056884038,655761064.7566239,1126858708.178362,655761064.7566239,-111941494.01340382,14838406.692943832,9820743.022019587,-891671783.2343165
1993-08-13,0.09217929640702771,0.1776364022933921,-1349086.328858413,-2363891.0067577977,-2122105.3998923656,-2800325.457336992,0.19028542542854995,299.8090467817072,299.9352363098269,296.4322698591034,301.9476493480743,298.1689347749114,81.95604434398287,24.34721328476183,296.7101112786392,298.4199338853716,295.1544786748525,307.26906446744164,293.07041779213074,92.4089091393259,16.64971473682153,32.49676682436662,20.69790170309514,0.1282072533097599,36.85872623260752,42.749007250640695,36.85872623260752,17.893028441958087,2.2332537341972283,28.76392881921356,6.702870520279464,32.95529441637956,24.13624929875715,650322751.4786341,1117528840.294279,650322751.4786341,-111015160.57384062,14715406.25433829,9739246.407977533,-884299520.3547873
1993-08-20,0.09386638747430547,0.17152628906272524,-1337893.739286839,-2344303.3352859993,-2104487.452385186,-2777088.2539388,0.1854827445024547,299.79743602261107,299.9080914009244,296.4070135695351,302.02008104090896,298.1140726799609,81.89289315153074,22.81694281657406,296.71028407360564,298.4201073303126,295.1546490972485,307.2692429395028,293.07058686715465,92.40895590326501,16.649724063601873,32.496787110157996,20.6979138406428,0.12456588210221874,42.87221522447726,44.210043489436075,42.87221522447726,17.868313680056893,2.2291535479739766,28.819507402738637,6.846117468410114,33.08221977039889,24.150275393898582,644914643.6670913,1108250707.3989596,644914643.6670913,-110093961.01554522,14593088.67325552,9658202.73003776,-876968079.8791139
1993-08-27,0.094953826609737,0.1670585546347097,-1326763.3251224582,-2324824.3397214203,-2086967.4404755724,-2753980.159387861,0.1783583793001855,299.8168496976802,299.91382176599734,296.36585338930445,302.042126645646,298.1274933622125,81.5937552477405,23.31066188857413,296.71046026362563,298.42028418517214,295.1548228880344,307.26942491604837,293.07075928138767,92.40900368046648,16.649733582355967,32.49680778210432,20.697926219194326,0.1358859231876497,36.090694693779504,41.97027067210708,36.090694693779504,17.826356529405036,2.2252651156122414,28.75598207744595,7.073157437716342,33.04581571831275,24.11412120126456,639536649.2723713,1099024152.0447998,639536649.2723713,-109177879.72114536,14471451.86949788,9577610.607182765,-869677337.7140493
1993-09-03,0.09326868503313739,0.15281670564950817,-1315694.8891433007,-2305453.675660733,-2069545.0533509436,-2731000.7640888924,0.1647909110756292,299.82141598043546,299.91068179431613,296.3051129420015,302.05814682278475,298.1918413947659,81.26862656564799,25.046966787914684,296.7106397568784,298.4204643575985,295.1549999560593,307.2696103018998,293.0709349442611,92.4090524432145,16.649743288044263,32.49682883008166,20.697938832398535,0.12451224751268634,36.25340937851866,42.74222670957729,36.25340937851866,17.765925751341847,2.2036705717829075,28.64923898544927,7.192167867340138,32.95880570192777,24.020570431141888,634188672.6051282,1089849010.538559,634188672.6051282,-108266900.45311397,14350493.680541594,9497468.60385621,-862427164.8302293
1993-09-10,0.09066445158729217,0.138957893201268,-1304688.2223481087,-2286190.9780829027,-2052219.9616588969,-2708149.633991959,0.15141522812433883,299.80058262291004,299.8880099505082,296.289202827832,302.09130075268206,298.1999302027922,81.2723055499888,26.032508408705393,296.71082246235306,298.42064775605576,295.15518021098325,307.269799002718,293.07111376601154,92.40910216406814,16.649753175674068,32.49685024405081,20.69795167396071,0.10640376622508227,37.495261273309104,45.1800534428166,37.495261273309104,17.75295574908956,2.1857729240805073,28.540828139830506,7.284033786897232,32.90381662346056,23.850953812533806,628870612.2861553,1080725109.4234202,628870612.2861553,-107361006.0044598,14230211.8151652,9417775.199242875,-855217424.481859
1993-09-17,0.08378159109456329,0.14263138216016885,-1293743.0973548433,-2267035.849794395,-2034991.8071168768,-2685426.296887287,0.15641219541020834,299.79301018566576,299.8769575727431,296.3106273583077,302.0281762433648,298.2133332550989,81.39439059374857,23.544172801769506,296.7110082898544,298.4208342898292,295.15536356328204,307.2699909250101,293.0712956576857,92.4091528158633,16.649763240299873,32.496872014057836,20.69796473764296,0.09580555192438234,37.582231172911314,48.23030460269315,37.582231172911314,17.778000415103964,2.170857406484972,28.45482513675249,7.2556648215143,32.86987220283932,23.791407515214036,623582358.0575843,1071652260.0071564,623582358.0575843,-106460177.65540801,14110603.781322833,9338528.739486411,-848047967.8821834
1993-09-24,0.06968671280572065,0.13752165709105202,-1282859.258124629,-2247987.8434426934,-2017860.1863383148,-2662830.221071424,0.15181246027011727,299.81486372356966,299.88956696715115,296.3410564134685,301.99612976781765,298.21468975708166,81.43725042762415,21.14514905407337,296.71119715000833,298.42102386903093,295.1555499242531,307.2701859761343,293.0714805311466,92.40920437171448,16.64977347702365,32.49689413023459,20.697978017264607,0.08494302522353468,42.29924282256914,50.92174045639676,42.29924282256914,17.817486428469167,2.2016582717516298,28.339782730019426,7.204248654962214,32.85019535554809,23.710056376411586,618323785.8191156,1062630249.8445336,618323785.8191156,-105564394.32765546,13991666.773870006,9259727.36331037,-840918627.4718136
1993-10-01,0.06846552218114375,0.13654803176112468,-1272036.4039605795,-2229046.433508953,-2000824.625647793,-2640360.7821276253,0.14972912587012868,299.791615110635,299.8568934042209,296.35252760080925,301.88873632232315,298.2242315939334,81.58798673687214,21.236535022691797,296.71138895426674,298.42121640460476,295.1557392060204,307.27038406430535,293.07166829907806,92.40925680501662,16.64978388099514,32.49691658279927,20.69799150670251,0.07836295035170567,41.20037282425753,52.21152305508649,41.20037282425753,17.82958080567526,2.135760724944389,28.26130712580254,7.208089432995137,32.84085588944391,23.710656470384187,613094749.8987763,1053658829.4742898,613094749.8987763,-104673631.2674342,13873397.499737734,9181368.886200268,-833829206.4366204
1993-10-08,0.07415466874356502,0.1440463117810321,-1261274.1645886847,-2210210.9726913236,-1983884.5418599457,-2618017.211191954,0.16308213718380707,299.7548702644944,299.81237610903605,296.30929540014023,301.7445236905392,298.2038278412419,81.5349796462233,20.236846688750184,296.7115836149123,298.42141180833136,295.1559313215396,307.2705850985997,293.0718588749896,92.40931008944673,16.649794447412106,32.49693936205684,20.698005199891387,0.0771169385461688,33.76637142760626,48.73727880204801,33.76637142760626,17.78326931811133,2.062864641593539,28.178023801397888,7.25652469149051,32.83998627281715,23.673334227670217,607895071.0159373,1044737691.7642276,607895071.0159373,-103787857.99460669,13755791.905671032,9103450.620036904,-826779462.3836318
1993-10-15,0.07043056436600897,0.14730609341438122,-1250572.0613482813,-2191480.623975453,-1967039.1811957243,-2595798.514381856,0.1713319456253172,299.75611126042486,299.814231294757,296.2064093940211,301.73466180201126,298.18936573971183,81.02137555041692,19.926472880059414,296.7117810450634,298.4216099928326,295.1561261846018,307.2707889889601,293.0720521732212,92.40936419896553,16.6498051715206,32.49696245839954,20.698019090824125,0.07719641871777888,27.561179952500076,43.933442971502956,27.561179952500076,17.67245210380279,2.06841646674349,28.12759292498693,7.256368554638312,32.74741639544796,23.71063122051791,602724517.5346744,1035866439.742851,602724517.5346744,-102907035.10854523,13638844.754203327,9025969.092189603,-819769081.9175513
1993-10-22,0.054470153925033335,0.14539503937854026,-1239929.4467480755,-2172854.254837553,-1950287.524147412,-2573703.3473100346,0.17282067180568042,299.7224091397681,299.77565355252625,296.06472677104983,301.7171536750026,298.07792797543067,80.49235404550188,18.203646479392056,296.711981158678,298.42181087157604,295.1563237098388,307.27099564620016,293.0722481089475,92.40941910781885,16.6498160486152,32.49698586230722,20.698033173552076,0.07981694317250963,25.268317118091485,40.753159283261446,25.268317118091485,17.523868676719264,2.0992419044462296,28.022811183583364,7.310438204830582,32.76465444148077,23.610003755686208,597582776.2667803,1027044536.4986781,597582776.2667803,-102031109.31344242,13522548.96325698,8948919.608017469,-812797641.0448971
1993-10-29,0.046846825901111985,0.14263141550609706,-1229345.4103266224,-2154330.2724691425,-1933628.1373090004,-2551729.819643916,0.18193431701379909,299.60214547153197,299.6489083054391,295.90736196655837,301.56847458596667,297.98722835214886,80.30145332984712,18.844302174188222,296.71218387055785,298.422014358879,295.1565238127266,307.27120498200867,293.0724465981819,92.40947479053922,16.64982707403924,32.497009564347834,20.698047442185313,0.0832397391989158,28.032142286397296,42.32154747127659,28.032142286397296,17.361293738020578,2.098638972228467,27.882764186701127,7.2866749672636555,32.675152276959146,23.451362863692637,592469406.9984071,1018271227.1500642,592469406.9984071,-101160005.67039517,13406894.577592656,8872295.569479384,-805864543.5047514
1993-11-05,0.025220857359395554,0.1465469153327444,-1218818.6320326035,-2135906.3671440855,-1917058.9426060533,-2529875.1907123723,0.17339341614622106,299.4498481989536,299.51294249424564,295.7137312655973,301.4389031326845,297.87913013441226,80.09230935017338,18.176572171667516,296.71238909635264,298.4222203699124,295.15672640958957,307.27141690895354,293.0726475577802,92.40953122194715,16.649838243185002,32.497033555177744,20.698061890892898,0.080449773136749,22.391186679423882,40.83216066040388,22.391186679423882,17.15971351271745,2.1264824830262374,27.70521598672979,7.291756189060102,32.56103898197639,23.203050915826385,587383771.6665626,1009545417.3153368,587383771.6665626,-100293615.53023747,13291867.166870005,8796087.413887765,-798968924.7205881
1993-11-12,0.02449504802265373,0.14839683481918528,-1208347.1538682776,-2117579.112519187,-1900576.8578770033,-2508135.395420802,0.16400898475931472,299.2156600310887,299.30058766912225,295.46658459554806,301.22254943172175,297.65202882315907,80.00202367383916,20.326915295389572,296.7125967525631,298.4224288207045,295.15693141760374,307.27163134048556,293.0728509054445,92.40958837715239,16.64984955149395,32.497057825542086,20.698076513903104,0.06561716971572142,21.232809215403854,44.28718496724957,21.232809215403854,16.90175850167654,2.119761562598223,27.489018364547555,7.306696000951109,32.399540059450516,22.9355083386812,582324924.0532708,1000865483.8330718,582324924.0532708,-99431777.73922981,13177445.33066716,8720280.9610441,-792109502.2076476
1993-11-19,0.060482213898085335,0.14601044582238704,-1197928.0242296266,-2099343.3431119416,-1884177.2370871261,-2486504.305875239,0.17093369642505213,298.9842286041813,299.0837064735604,295.25826960515735,301.0761857864375,297.4005571935357,80.10599256292022,25.204464699503287,296.71280675654464,298.4226396281442,295.1571387548005,307.2718481909419,293.07305655972635,92.4096462315552,16.649860994456876,32.49708236627507,20.698091305503652,0.05405399441549592,24.325863665853756,51.476173420514336,24.325863665853756,16.69165742854486,2.082848530600312,27.242452504456953,7.237338556481433,32.158425587010946,22.59534712240623,577291437.9868755,992228979.9634607,577291437.9868755,-98574249.36737026,13063596.81260842,8644854.838942125,-785284342.5860097
1993-11-26,0.07395807302942986,0.15048207971493938,-1187556.743974539,-2081191.1847368386,-1867852.9984750364,-2464972.581379341,0.17697734043935354,298.78589809671433,298.87897620218234,295.06917657102383,300.9505661964378,297.1344906220914,80.1569720479078,25.36312741429225,296.7130190265103,298.42285270998417,295.1573483400694,307.27206737554945,293.07326444003,92.40970476084746,16.6498725676141,32.49710716830031,20.6981062600419,0.05054718609947424,29.78772259698217,54.81228457980923,29.78772259698217,16.50405525909768,2.0940852186953505,27.010593805354333,7.261257301297025,32.00956273588949,22.21468143711154,572281139.7696252,983632176.2464033,572281139.7696252,-97720660.1184312,12950272.448209956,8569776.474361403,-778490498.7089583
1993-12-03,0.08082052180161377,0.13093775416598222,-1177226.4036870548,-2063110.5444327525,-1851593.2666614007,-2443525.8773318008,0.1664056907678802,298.6359045418687,298.7197829604027,294.8481049417497,300.800583491385,296.94068583051387,79.8097223997376,21.31454120850614,296.713233481534,298.4230679848437,295.15756009316146,307.2722888104277,293.0734744666152,92.40976394101372,16.649884266555606,32.49713222263103,20.698121371925037,0.02080427224772219,22.847421290746354,45.48390514043138,22.847421290746354,16.28523167692375,2.1499994827966358,26.804312180595954,7.417506836667344,31.923242860594904,21.837541637702994,567290691.4399444,975069345.3988101,567290691.4399444,-96870441.3246653,12837396.738792066,8494995.848311227,-771723444.4989597
1993-12-10,0.032409156169826855,0.11970913050980289,-1166926.3399865888,-2045082.758560142,-1835381.2577649828,-2422142.0556259206,0.16365071302573717,298.4931336145997,298.56574790317796,294.6088959825214,300.71625825661897,296.70043457239166,79.33263235852112,20.43025605682358,296.7134500415526,298.4232853722118,295.1577739346913,307.27251241259165,293.0736865606,92.40982374833217,16.649896086921213,32.49715752037037,20.698136635620255,-0.0028527128398869797,19.26281409177721,40.10826950285893,19.26281409177721,16.043517054846625,2.233178718050423,26.602441044844834,7.38871833845918,31.56226082116696,21.60865417895697,562314941.7131591,966531648.5588572,562314941.7131591,-96022715.35771969,12724853.170567885,8420435.770280514,-764976194.7179062
1993-12-17,-0.01763151261057628,0.11587168850297172,-1156640.0427610679,-2027078.9297676068,-1819190.985520502,-2400786.839912378,0.1609845355938906,298.41076203766556,298.4917982764043,294.39291195264383,300.6807208788731,296.4857454033023,78.66306185098229,19.474061470573158,296.7136686273689,298.423504792449,295.1579897861402,307.2727380999544,293.07390064396293,92.40988415937558,16.64990802440068,32.49718305271156,20.6981520456549,-0.005606831970323599,18.478611028960923,34.072976764593754,18.478611028960923,15.8243852398002,2.2916537493576663,26.41612006442715,7.420555891877255,31.394541414274844,21.482344134328827,557345915.0869019,958005400.6375419,557345915.0869019,-95176123.38872889,12612461.34946831,8345976.730610081,-758237934.0299202
1993-12-24,-0.013107658092100495,0.11922627945152689,-1146341.8957314868,-2009054.2219029774,-1802982.131134238,-2379407.0487726172,0.1568647294652104,298.3028865915169,298.4045691557058,294.2290074337209,300.62684094113416,296.333730109325,78.3570571684446,20.87497729373647,296.71388916065354,298.42372616679023,295.15820756985784,307.2729657913293,293.0741166395457,92.40994515101212,16.64992007473384,32.49720881093811,20.698167596616617,0.004086941914866575,18.432469659930796,29.133516081062965,18.432469659930796,15.656389253185965,2.3170937341925253,26.268162521905182,7.365096695628147,31.286620534955613,21.433404887283878,552371237.396425,949469368.6443022,552371237.396425,-94328557.12868793,12499941.389166653,8271433.308416805,-751491881.798733
1994-01-01,-0.006412752655235582,0.13239351776733302,-1135992.0999574903,-1990938.9744708512,-1786692.0532041907,-2357920.0565447644,0.1605027495455097,298.2173614552157,298.3366073233612,294.06957788348467,300.46382902340673,296.2340105119983,77.95871957189284,18.932999902820484,296.7141115639471,298.4239494173463,295.1584272090646,307.2731954064323,293.07433447105484,92.4100067004062,16.649932233710693,32.49723478642401,20.69818328315347,0.01886005786074544,13.555591423889453,23.304332985344256,13.555591423889453,15.490292280597487,2.294575991309231,26.16618124904373,7.416972002950003,31.096967722196773,21.33207727335028,547371683.653848,940890563.8923992,547371683.653848,-93476741.02036193,12386858.446260583,8196517.427487618,-744711966.5595773
1994-01-08,0.01334059880528743,0.14976740796788512,-1125814.8754737633,-1973125.6405163803,-1770673.6628612517,-2336791.3615698637,0.16007569222490534,298.07536707865796,298.1857426230471,293.8493412592343,300.19911016054033,296.1866431666756,77.55054190518612,20.72008672359243,296.71433576066175,298.4241744671061,295.15864862785327,307.27342686588366,293.07455406306354,92.41006878501906,16.64994449717152,32.49726097063385,20.69819909997405,0.037372504065587765,10.348283364765226,21.46181545663217,10.348283364765226,15.266951449001727,2.2424622868874766,25.904122511106774,7.312266207080624,30.56775099564754,21.158139564986016,542455564.8052266,932454839.1162641,542455564.8052266,-92639128.9722793,12275662.365174588,8122852.073123287,-738045069.8958923
1994-01-15,0.05998082855963025,0.16139536877256064,-1115769.3426343515,-1955542.6704610987,-1754862.6164925282,-2315936.0940960497,0.17267252930508437,297.91566322591717,298.02039102481,293.6874385237204,299.9598039694225,296.12213658731906,77.50617452281737,18.453450909040498,296.7145616750831,298.4244012399383,295.1588717511906,307.27366009120976,293.0747753410134,92.41013138260946,16.649956861006952,32.49728735512296,20.698215041847583,0.059516300204150996,6.700662072511134,20.018539248839684,6.700662072511134,15.107501449068705,2.227490478795082,25.723954971997344,7.321491753167531,30.273314795642353,20.996872412772042,537603132.5112092,924128309.1657655,537603132.5112092,-91812356.46468641,12165906.470751293,8050141.321647959,-731464412.9163918
1994-01-22,0.08993835669159181,0.16241099992897062,-1105829.1913717731,-1938144.0154044605,-1739217.5025234756,-2295299.6320498865,0.1689563321472383,297.82661446153855,297.9260759332873,293.5243786444173,299.7981064952319,296.0875700640093,77.13537537227326,17.200410955486042,296.71478923237123,298.424629660592,295.15909650491875,307.27389500484423,293.0749982312157,92.41019447123429,16.649969321158046,32.497313931537484,20.698231103603987,0.07409098557852109,4.4046878277987815,18.706504669017924,4.4046878277987815,14.95098304275735,2.215246356863776,25.598294728354524,7.340781568209333,30.154902119085857,20.816093583976304,532801676.62722796,915889165.541156,532801676.62722796,-90994258.09665887,12057303.280944834,7978194.714284502,-724952760.8330511
1994-01-29,0.12306977818309539,0.16776296585379383,-1095977.4662359601,-1920899.9995404393,-1723711.6332403498,-2274846.774335689,0.16883402668370437,297.7258401216767,297.83393614114516,293.39786069334843,299.6617084207018,296.03600420938193,76.99723988274673,14.071143432427792,296.7150183585622,298.42485965469893,295.15932281575647,307.27413153012964,293.0752226608529,92.41025802924901,16.64998187361632,32.49734069161448,20.69824728013396,0.07019896103852008,3.0022158260663403,17.863856763587464,3.0022158260663403,14.830443569170388,2.223284753729319,25.576343640915827,7.342556999524582,30.06888861528323,20.799711107298936,528043005.98774534,907723353.7380596,528043005.98774534,-90183438.37958673,11949667.526045673,7906889.507583451,-718499006.7931641
1994-02-05,0.16256628985940025,0.16696001656673434,-1086203.2180542923,-1903791.4596627129,-1708327.7746129995,-2254554.7893982762,0.16976996276089548,297.66146678012586,297.77267982914515,293.2503111746699,299.6233394598966,295.93710576430755,76.58480020897882,11.82099507054551,296.7152489805687,298.42509114877356,295.1595506113001,307.2743695913183,293.075448557979,92.41032203530806,16.649994514423845,32.49736762718201,20.698263566389006,0.10359921767694547,2.213390912859296,16.794485535821977,2.213390912859296,14.689259614028584,2.210355200462721,25.60514964842857,7.404307925762381,30.118097010658687,20.824461894241853,523321830.90792733,899621797.8253026,523321830.90792733,-89378996.15902333,11842879.563362982,7836146.435773689,-712095978.4801012
1994-02-12,0.18279141301215432,0.15642500426116546,-1076499.3540823106,-1886805.9823506258,-1693054.7625026472,-2234408.9519538325,0.1606517239525734,297.61717519741984,297.7286095384761,293.1125241808427,299.55530609637856,295.8710874832759,76.12686637970306,11.220892522290697,296.7154810261808,298.4253240702143,295.1597798200241,307.274609113573,293.0756758515209,92.4103864683653,16.650007239673233,32.497394730159066,20.698279957381505,0.1154677771924876,1.8808050647134529,14.733041871020736,1.8808050647134529,14.560109949576901,2.1995896139693727,25.599034750118822,7.526926890031472,30.192349987037602,20.895281658450138,518634724.64584255,891578618.445644,518634724.64584255,-88580347.67581476,11736861.887101244,7765914.148635033,-705739029.8101329
1994-02-19,0.22189823239925197,0.16333855732226757,-1066861.2576623473,-1869935.4880008274,-1677885.330049882,-2214399.6772843683,0.16830913741016454,297.59865162143814,297.72145459126017,293.032383243876,299.5639774647885,295.8047316362059,75.8351709395955,11.05118542045695,296.71571442406673,298.42555834730405,295.16001037128194,307.27485002296777,293.0759044712789,92.41045130767431,16.650020045507677,32.497421992555694,20.6982964481847,0.12701130640328467,1.9380880707616726,13.32802394228316,1.9380880707616726,14.4863597283282,2.2802611247246483,25.662480979040108,7.649171856148286,30.42644976500188,20.926306090907836,513979456.59446865,883589988.6577532,513979456.59446865,-87787112.95997691,11631564.046191785,7696159.219612592,-699425136.7113116
1994-02-26,0.2326741047105037,0.14623548828787086,-1057285.9019557233,-1853174.679620422,-1662814.7127182174,-2194520.6812707176,0.16015554602562562,297.55044296826895,297.6754606060363,293.0489901139488,299.6110399688848,295.8047454340879,76.1363184384753,11.158031997743635,296.7159491037733,298.42579390921054,295.1602421953066,307.27509224648827,293.0761343479268,92.41051653278856,16.65003292812099,32.49744940647295,20.698313033932735,0.1155648638733755,2.396663973821358,13.1590020722845,2.396663973821358,14.50700106577315,2.3599030991415533,25.7195792483164,7.86971429031458,30.62712108629128,20.923722621118312,509354564.14813715,875653399.3132792,509354564.14813715,-86999042.88826828,11526952.960572047,7626859.7303845035,-693152316.5554403
