,sj_ndvi_ne,sj_ndvi_sw,iq_ndvi_ne,iq_ndvi_nw,iq_ndvi_se,iq_ndvi_sw,sj_ndvi_nw,sj_ndvi_se,sj_reanalysis_air_temp_k,sj_reanalysis_avg_temp_k,sj_reanalysis_dew_point_temp_k,sj_reanalysis_max_air_temp_k,sj_reanalysis_min_air_temp_k,sj_reanalysis_relative_humidity_percent,sj_station_precip_mm,iq_reanalysis_air_temp_k,iq_reanalysis_avg_temp_k,iq_reanalysis_dew_point_temp_k,iq_reanalysis_max_air_temp_k,iq_reanalysis_min_air_temp_k,iq_reanalysis_relative_humidity_percent,iq_reanalysis_specific_humidity_g_per_kg,iq_station_max_temp_c,iq_station_min_temp_c,sj_precipitation_amt_mm,sj_reanalysis_precip_amt_kg_per_m2,sj_reanalysis_sat_precip_amt_mm,sj_reanalysis_specific_humidity_g_per_kg,sj_reanalysis_tdtr_k,sj_station_avg_temp_c,sj_station_diur_temp_rng_c,sj_station_max_temp_c,sj_station_min_temp_c,iq_precipitation_amt_mm,iq_reanalysis_precip_amt_kg_per_m2,iq_reanalysis_sat_precip_amt_mm,iq_reanalysis_tdtr_k,iq_station_avg_temp_c,iq_station_diur_temp_rng_c,iq_station_precip_mm
1991-10-08,0.10054766089846837,0.1657848034906626,0.2336418050948133,0.03636813491781833,0.09615077682173216,0.04897235821485335,0.12058731560588704,0.15074793385022173,299.7460677229352,299.818401462758,296.033768063931,302.0397107113823,297.99575553806903,80.28256876954946,19.190076742971033,296.72553560588716,298.4354611828653,295.169907749535,307.2850453103582,293.0857357531473,92.4141211741723,16.65061047141298,32.498390961816156,20.69898135341012,37.56603684683536,44.55115752692817,37.56603684683536,17.486093181873226,2.363154138207448,27.96526441153425,6.966888716967522,32.64837052985757,23.54394843177051,1326576073.795076,2277234674.5325093,1326576073.795076,-226143924.7314888,30008798.483665526,19874900.372966602,-1800362002.0477123
1991-10-15,0.09325933188777827,0.15771935403962153,0.23532652377100138,0.036720462958904035,0.09686905611013984,0.04941014085449811,0.11708157841224323,0.14638195969538054,299.6840268630615,299.7582672031346,295.8802784838131,301.98583248416384,297.9329229089425,79.81895651560528,18.775010215729107,296.7248763556387,298.434798138478,295.16925164937834,307.2843627529943,293.0850843892587,92.41391442498275,16.650573291649515,32.49831886257078,20.698935274653515,36.28616876177874,40.48700794891568,36.28616876177874,17.323249675801932,2.4280845036871814,27.906843329885337,7.047196650149788,32.6733918859003,23.563338608093837,1317857343.5491066,2262287274.541393,1317857343.5491066,-224660174.0866629,29811641.277073048,19744209.74668783,-1788557847.0596144
1991-10-22,0.10189264499576398,0.15979892420958725,0.23853245715830607,0.03708423653470184,0.09759016667201165,0.049859759023688735,0.11122914657131577,0.1494974508914116,299.5819792561669,299.668142644099,295.70164746839197,301.93174084222653,297.83927565873097,79.44305507830808,17.856124584070386,296.72423102740987,298.43414909420363,295.1686093872659,307.28369461104415,293.08444676541666,92.41371195918602,16.650536889699726,32.49824829724128,20.69889016705599,41.602686954014935,38.27977967111817,41.602686954014935,17.138435504620034,2.5186294399460762,27.721128749929804,7.01133409706801,32.453112541265476,23.415110362150187,1309175939.6938498,2247403781.9188037,1309175939.6938498,-223182764.46464878,29615327.823093772,19614078.91760215,-1776804102.9803398
1991-10-29,0.09203295729657077,0.15387133412600845,0.23587716194737626,0.037459472473913444,0.0983139846916589,0.050321216556458416,0.10391404268803106,0.14636288964779876,299.42083553545774,299.5158900827911,295.5749235644038,301.8667736635266,297.71625555682283,79.60099920849788,19.80982001264118,296.7235995282702,298.43351395654116,295.16798087067036,307.2830407881935,293.0838227897126,92.41351374742608,16.65050126034921,32.498179255763155,20.69884602416106,45.18717907990066,41.20679793017267,45.18717907990066,17.01105851354715,2.550007606203239,27.513922917975087,6.9607121789868085,32.16357692106812,23.289681240964335,1300531167.9852686,2232583006.7445765,1300531167.9852686,-221711577.75765163,29419842.423813332,19484497.478251304,-1765099830.312426
1991-11-05,0.08179135229041151,0.15446360829275968,0.23485317000877512,0.03784618374458065,0.09904038478263005,0.05079451322935113,0.0980662508128505,0.14740153447399998,299.16571178189395,299.2712566372888,295.38238250311076,301.69810185162584,297.5194435053762,79.88237531099975,24.765976315511384,296.72298176393156,298.432892630624,295.16736600571494,307.28240118672113,293.0832123688975,92.41331975992966,16.650466398308186,32.498111727922904,20.698802839417972,43.28125848346518,47.00636494464143,43.28125848346518,16.81057529020022,2.482770087785887,27.186754276169964,6.850950296018595,31.747026013797587,22.942050546183317,1291921995.0537102,2217823177.655781,1291921995.0537102,-220246438.13961846,29225161.712481506,19355449.9379602,-1753443630.354765
1991-11-12,0.0770436038449401,0.16208014301624385,0.227233990845,0.03824437943237746,0.09976924002477268,0.05127964474347258,0.1008982450452606,0.15550714601869137,298.92895618453747,299.0283994846598,295.15600917049267,301.3521972799166,297.3696798395762,79.92911097106771,26.394109329158972,296.7223776387909,298.43228502026295,295.16676469721625,307.2817757075434,293.08261540842415,92.41312996651965,16.65043229821389,32.49804570336269,20.698760606184667,41.44220597580349,47.236473262947655,41.44220597580349,16.57869790572227,2.332070319645089,26.860052710719806,6.760142716224424,31.240346905378242,22.622839120040375,1283346859.3584638,2203121617.7216883,1283346859.3584638,-218787079.89121956,29031250.378522716,19226912.88919961,-1741833389.219723
1991-11-19,0.06864292546697265,0.16250767299753885,0.22056729699461144,0.038654064720195266,0.10050042200197759,0.05177660270791683,0.10164592737121304,0.1557364566075679,298.744299770642,298.83754507191634,294.8410407568118,301.0801372470451,297.21720357819515,79.25946125844078,27.658920851305936,296.72178705597275,298.43169102798913,295.1661768487262,307.28116425025826,293.0820318124896,92.41294433662856,16.65039895463299,32.49798117158502,20.698719317730767,32.14161534236946,42.36903863505104,32.14161534236946,16.250309889324228,2.2535388170342276,26.57434698631617,6.673030132435466,30.762434729135244,22.38835322010698,1274803376.7535818,2188474239.626069,1274803376.7535818,-217333097.2879539,28838054.509332564,19098850.594257563,-1730265879.1453657
1991-11-26,0.07234172108129698,0.15951411380701688,0.21352290978205252,0.03907524086903267,0.10123380084059387,0.05228537462457874,0.11705222315753591,0.15937441465255503,298.5724443610809,298.67644278025966,294.6918663639895,300.86775204373293,297.0917038373642,79.3328637651143,32.57253225553365,296.7212099173669,298.43111055509155,295.16560236256976,307.2805667131842,293.0814614840718,92.41276283931019,16.650366362063693,32.49791812195677,20.69867896724017,29.268502273919573,42.95198730030015,29.268502273919573,16.08015454891745,2.1715104972498374,26.341205847324275,6.557948881254472,30.437924484447606,22.191813978096267,1266287881.9132042,2173874759.424846,1266287881.9132042,-215883866.55198982,28645491.220274188,18971208.111578234,-1718736137.5481157
1991-12-03,0.07295586629138776,0.15519340635448023,0.21768098052603513,0.039507905200200776,0.10196924524850354,0.05280594387436233,0.12549810393937394,0.15897042934173722,298.4437812738486,298.55448842197274,294.4971348842072,300.6127841986039,297.00825144252764,78.97665905999685,28.756417302217095,296.7206461236731,298.43054350166244,295.16504113988947,307.2799829934066,293.0809043249742,92.41258544325393,16.65033451493827,32.49785654371414,20.69863954781421,25.182115352027083,36.43661015030197,25.182115352027083,15.861728261176268,2.118185882237994,26.1226909992805,6.437649894008647,30.20207708265845,21.99401421787075,1257794714.1118584,2159313471.9914155,1257794714.1118584,-214438424.29391932,28453432.503631767,18843900.590190068,-1707236499.9112978
1991-12-10,0.07214109546722948,0.15502867916258523,0.2208856082172681,0.039952051078854266,0.10270662255484389,0.053338289704793825,0.1309986506510224,0.16364322881620377,298.27932650403375,298.37889487238647,294.21096054978113,300.38446322270374,296.79031952351517,78.36178551834405,26.768285739271633,296.7200955744378,298.42998976663404,295.16449308068195,307.2794129868156,293.080360235862,92.41241211679616,16.650303407625124,32.497796425966605,20.698601052474196,26.13455773192836,30.188212389659967,26.13455773192836,15.548025547690603,2.128636095314953,25.783789834483905,6.393838431715041,29.887853850171975,21.535511322482606,1249315104.843648,2144775343.8007922,1249315104.843648,-212995278.1885775,28261680.07372595,18716796.596023,-1695755093.531219
1991-12-17,0.09110320989586192,0.14009133638905055,0.22377633630655833,0.040407667898858364,0.10344579875036554,0.05388238721904858,0.12014247549711563,0.15656942200372928,298.0712313901315,298.16473177466344,293.86834388617166,300.1973375097904,296.47452664023024,77.6964163654415,23.291659352522952,296.71955816809606,298.42944924782057,295.1639580838396,307.27885658814984,293.0798291163032,92.41224282793344,16.650273034431137,32.49773775770146,20.698563474164324,32.315906970740095,24.619890927981775,32.315906970740095,15.167593660436932,2.1620930411509742,25.47972994098211,6.457772636136627,29.672549950877986,21.044801565631836,1240835445.3147953,2130237042.4849098,1240835445.3147953,-211552112.10699674,28069926.188761123,18589692.14303201,-1684273491.5614204
1991-12-24,0.10345812010544501,0.1450951618216403,0.2266748214532009,0.04087474106900118,0.10418663852841402,0.05443820736640005,0.12409414646863319,0.15793877451057844,297.86493199607054,297.96079542155974,293.73071691896297,300.1341684593771,296.1379570264386,77.99973016793722,23.25241194429283,296.7190338020094,298.4289218419567,295.1634360471883,307.27831369103546,293.0793108648067,92.41207754433462,16.650243389603833,32.497680527788006,20.698526805754348,44.959619658181296,22.228300574934995,44.959619658181296,14.954219729189958,2.2138056217465283,25.272698296660533,6.582217626752497,29.61320902491617,20.64396182387291,1232334588.1034575,2115662310.4338903,1232334588.1034575,-210105326.86626545,27877692.631761346,18462270.247274417,-1672763059.2410176
1992-01-01,0.11180108356088064,0.15318028393504685,0.23041476225673746,0.04135325200056058,0.10492900532652222,0.05500571693409857,0.12812994807957248,0.1633182335356674,297.93191762950147,298.0521884747332,293.9347108344561,300.26245217035057,296.1735227856431,78.67918728353138,25.122843205663834,296.7185223725056,298.42840744473733,295.16292686752706,307.2777841880272,293.0788053788611,92.41191623335311,16.65021446733359,32.49762472498186,20.698491040042327,66.58865635795608,20.428405946206993,66.58865635795608,15.005323854934552,2.2655238694838093,25.249956552664322,6.7862945056185175,29.81799386180961,20.492999984684126,1223779644.557665,2100994759.2876515,1223779644.557665,-208649324.95811585,27684235.674797606,18334037.93332621,-1661179263.2303343
1992-01-08,0.11748684172134613,0.15563858720268106,0.23469686856381297,0.041843178096234196,0.1056727613686011,0.05558487854068755,0.1262223012157956,0.16431193726698184,297.7809399489487,297.92725112730074,293.91668381046156,300.19261276797096,296.0044614248624,79.31079267003037,26.950417717729636,296.71802377491616,298.4279059508553,295.1624304406653,307.2772679706476,293.07831255497183,92.41175886203891,16.650186261755767,32.497570337929,20.698456169757257,68.69822613174077,18.457441293142143,68.69822613174077,15.120705157504133,2.2776643709772686,25.29379180508452,6.873382130091698,30.133755552893174,20.571094170759388,1215355715.5054252,2086551746.9311748,1215355715.5054252,-207215609.5177782,27493741.091093156,18207769.72535012,-1649772739.2598603
1992-01-15,0.1265028712330659,0.16667581433122772,0.2323534087491945,0.04234449274044081,0.1064177677077155,0.05617565063076372,0.13484758975989308,0.17043129440030072,297.6084268413801,297.76832087751023,293.7953389046475,300.08611166060973,295.821127540565,79.54571744416434,22.526269761108367,296.71753790361566,298.42741725404085,295.1619466614618,307.27676492942715,293.0778322887003,92.41160539715082,16.65015876695291,32.49751735517006,20.698422187561807,44.36296383221958,16.525771103871147,44.36296383221958,15.085260911468406,2.2854124620094565,25.26616637834694,6.835369177285467,30.35757154205541,20.64456227772897,1207029228.1801763,2072275713.6431453,1207029228.1801763,-205798466.809727,27305449.688233014,18082962.38825865,-1638498029.9565134
1992-01-22,0.11633665262313911,0.17116993074011494,0.23198475254072964,0.04285716529100078,0.10716388426943187,0.05677798747118798,0.12446417005339531,0.1709497040948068,297.4949019081997,297.67091640938,293.5445607993679,299.9617935352669,295.6870289113544,78.86748100749809,16.147236339140775,296.7170646520582,298.4269412470987,295.16147542386165,307.27627495394256,293.07736447469944,92.41145580516813,16.650131976956814,32.497465765144355,20.698389086054856,28.27008934755459,13.947996072154575,28.27008934755459,14.90106744580811,2.3788795811823156,25.19871814173138,6.930368034197641,30.434121278218946,20.508089271162348,1198778595.8890061,2058129649.6806548,1198778595.8890061,-204394223.02132797,27118873.3194698,17959292.350363277,-1627325907.2359152
1992-01-29,0.10493142489874971,0.17612584765922662,0.23351741283273358,0.04338116107220283,0.10791096989572445,0.05739183914875254,0.11276860481172228,0.16789331983991915,297.46723300418273,297.6456950800421,293.4035257356673,299.93493786952274,295.57550261148265,78.30583259429963,12.739999541127098,296.7166039128155,298.4264778219458,295.1610166209333,307.2757979328563,293.07690900675203,92.41131005230248,16.650105885750676,32.497415556193936,20.698356857774165,17.832397490805658,13.14755177902874,17.832397490805658,14.801357206685054,2.4767241225511283,25.20084635615332,6.923070815306964,30.47868347273306,20.474426595259885,1190589927.7656124,2044089739.7024977,1190589927.7656124,-203000514.10103393,26933697.866726518,17836551.395379353,-1616237563.255993
1992-02-05,0.08707321013343383,0.1779213974014056,0.23505397088969224,0.04391644136926401,0.10865888238942607,0.058017151569310116,0.11397586690111579,0.16368635486906852,297.4542828843198,297.64486343115425,293.4047511413553,300.0402767159464,295.48438580072485,78.3629684472782,10.044811964191528,296.7161555776121,298.4260268696474,295.16057014490434,307.27533375395257,293.076465777805,92.41116810450904,16.65008048727106,32.497366716567505,20.69832549519883,10.967167750079732,13.686760809273947,10.967167750079732,14.8256644753025,2.581328939738177,25.28441302821747,6.9834400887686705,30.840135936102012,20.536865489728495,1182454274.1563919,2030140640.0169075,1182454274.1563919,-201615816.94765154,26749720.94945869,17714605.372566536,-1605220880.6364207
1992-02-12,0.06632298957571514,0.17770912897778873,0.23910442210559318,0.04446296342418908,0.10940747855920988,0.058653866458369626,0.121067330251095,0.1698793805523205,297.55355078579777,297.7526256533024,293.56885596668224,300.01894147983387,295.595572316209,78.68262948864182,8.763799779277253,296.71571953736463,298.4255882804558,295.16013588720006,307.27488230417805,293.0760346800084,92.41102992749883,16.65005577541012,32.4973192344246,20.698294990751982,6.304530299231436,13.733383144944058,6.304530299231436,14.991416223225569,2.5221530166742663,25.483244044471412,6.969250423322618,31.250639061874654,20.707873132379557,1174365857.9815924,2016272446.271627,1174365857.9815924,-200239148.40377447,26566811.929747652,17593367.68599008,-1594268037.700219
1992-02-19,0.06197846089929318,0.1772665730937374,0.2431564259204951,0.04502068043303533,0.11015661426508737,0.05930192136316321,0.12627864665360763,0.17090417158335153,297.60923164666485,297.80487233597177,293.52213223442493,299.96675626366965,295.7713479216462,78.16528505053759,8.981341007235256,296.7152956822137,298.4251619438432,295.15971373847555,307.2744434696755,293.0756156047468,92.41089548674888,16.6500317440174,32.497273097839155,20.698265336803075,3.827100692833005,12.516800638674269,3.827100692833005,14.944292808295934,2.5273710083745375,25.574185696620827,7.034804283498011,31.472139074438285,21.0215803515051,1166320939.155799,2002478746.5165515,1166320939.155799,-198869871.9902724,26384886.23300667,17472782.272927172,-1583373970.8853526
1992-02-26,0.07538249547163325,0.17166580127802766,0.24720824712233924,0.04558954154458794,0.11090614446440888,0.05996124965618808,0.1198570796669701,0.16719092685006873,297.612523288366,297.8021152501641,293.4596125207643,299.89339277574106,295.84688702930447,77.82364680375188,9.220973457869464,296.7148839015637,298.42474774854117,295.15930358865523,307.2740171358244,293.075208442679,92.41076474751475,16.65000838690208,32.49722829480377,20.698236525670623,4.680277544378841,12.934042853369332,4.680277544378841,14.884310080845136,2.5208873989649803,25.629675058276014,7.030339858494869,31.20886958328986,21.200617308207917,1158317085.4731183,1988755371.1451921,1158317085.4731183,-197507573.81744894,26203888.860228777,17352812.674913056,-1572535387.5144548
1992-03-04,0.08247166769997784,0.16778865897782377,0.25619943189265076,0.04616949186045106,0.11165592325835151,0.0606317805402269,0.12111301213657219,0.16387255489219316,297.64930236408713,297.82959541749494,293.5011803591317,299.94428395340657,295.83734553156205,77.84126456191836,8.110635219083598,296.7144840841132,298.42434558257133,295.15890532696307,307.27360318727267,293.0748130837677,92.41063767484002,16.649985697834666,32.497184813233005,20.69820854962431,9.39769698564309,13.068533541546394,9.39769698564309,14.925781063831872,2.5356920283569107,25.75507180764417,7.197808010121095,31.308240812349066,21.280716554762083,1150352704.4688427,1975099590.2771542,1150352704.4688427,-196151982.91206935,26023783.801795512,17233435.020653807,-1561750131.9298515
1992-03-11,0.08025082342501136,0.1589019591652758,0.26518476239112415,0.046760472436558856,0.11240580393887978,0.06131343905484944,0.11016247602878662,0.1551187345823192,297.69127701204815,297.8685931408214,293.58521584359306,300.02967340826325,295.8608909689016,78.05340474133949,8.04859057301715,296.7140961178943,298.4239553332851,295.1585188419616,307.2732015079772,293.0744294173184,92.4105142335689,16.649963670549237,32.497142640967695,20.698181400887755,16.004615677311644,14.72699486153038,16.004615677311644,15.012991134742768,2.5947379357146203,25.901125798253343,7.242080850471894,31.45011615549747,21.497852028550074,1142426742.8447037,1961509598.4263668,1142426742.8447037,-194802920.06221813,25844547.240465246,17114633.520607583,-1551016778.51172
1992-03-18,0.07672612645290752,0.15078332225263588,0.27362871687604795,0.047362420286110554,0.11315563903616416,0.06200614608439775,0.10322495889659433,0.15179893302103556,297.75032964758134,297.9298253829543,293.6839973886229,300.20667576419464,295.8423054930976,78.26672462003856,8.42251915802366,296.7137198903034,298.423576887395,295.15814402158315,307.2728119812363,293.0740573320104,92.41039438835594,16.64994229874517,32.497101765778304,20.69815507164066,21.175743989889728,16.820479082273685,21.175743989889728,15.114779738499838,2.669810526583852,26.071276425196466,7.183422769437903,31.542823736951483,21.675374355892657,1134538493.480741,1947984183.6252637,1134538493.480741,-193460264.97243938,25666163.1872588,16996397.574218884,-1540334370.3698258
1992-03-25,0.0779536920365499,0.14592960176602715,0.25995990963507787,0.04797526838393271,0.11390528036644205,0.06270981836745698,0.10013598013403395,0.1504966428767753,297.7757529444066,297.9527347377347,293.7835998191511,300.3506985622261,295.8979472351043,78.63409054770301,9.527033840052304,296.7133552881366,298.423210131009,295.1577807531644,307.27243448972564,293.07369671593096,92.410278103677,16.649921576089127,32.49706217536871,20.69812955402125,30.58660460995742,21.574603018448162,30.58660460995742,15.213180115011646,2.7387501004846864,26.23663099344271,6.990132951051019,31.72486266341909,21.848713223264586,1126687471.524624,1934522514.9814243,1126687471.524624,-192123935.1752439,25488620.679419775,16878719.912578568,-1529702251.5669641
1992-04-01,0.08292849656829156,0.14891474809893732,0.24628375277872447,0.048598945672271986,0.11465457908030588,0.06342436850781291,0.0999392268402352,0.15233760462259013,297.9183970777278,298.08624123386335,293.9299692793909,300.51055286882826,295.97899666221485,78.68229816529995,12.082507984049101,296.7130021976225,298.42285494966507,295.1574289234794,307.2720689155327,293.0733474566084,92.41016534383986,16.649901496216913,32.49702385737983,20.698104840128597,46.11506258174859,26.450280696064247,46.11506258174859,15.361258223167395,2.795314746335579,26.41019352788895,7.052184210637844,31.812582205267454,21.952470753197524,1118873334.8331041,1921124006.2754033,1118873334.8331041,-190793872.4909534,25311911.981326792,16761595.405893283,-1519119959.3957233
1992-04-08,0.08451375079819991,0.14631547259901817,0.23736277890905927,0.04923337706802053,0.1154033857114027,0.06414970498689715,0.10421512726617098,0.14604526958547603,298.053950904721,298.2284942667624,294.0912451202817,300.7382064316412,296.0617003016165,78.85524184678926,12.239200064348166,296.71266050445496,298.4225112283632,295.1570884187721,307.2717151401906,293.0730094410442,92.41005607299451,16.649882052735315,32.496986799393135,20.69808092202487,46.407503574425235,33.380350586203065,46.407503574425235,15.529428019447465,2.862219484788944,26.620890299080784,7.019130304146061,32.04347822243609,22.107349746291842,1111095832.8903065,1907788228.3817613,1111095832.8903065,-189470034.33404922,25136031.429363225,16645020.29780412,-1508587155.2132351
1992-04-15,0.08223576653647727,0.14811520919405352,0.23141694446324287,0.04987848347137615,0.11615155022552948,0.06488573217772035,0.10304761608580965,0.14448207556260192,298.06954235710225,298.2465315024274,294.2373960573319,300.799175611703,296.1826280169078,79.52571233637515,14.848033463157465,296.71233009382644,298.422178851599,295.1567591247897,307.2713730447126,293.0726825557459,92.40995025514361,16.64986323922399,32.496950988934316,20.698057791737693,47.33312432041541,44.767580735545046,47.33312432041541,15.681541767460086,2.778542069984771,26.759353650232185,6.821525354671877,32.12365734195115,22.34426103184073,1103354774.009876,1894514853.0375378,1103354774.009876,-188152388.13126987,24960974.690246798,16528991.713768233,-1498103580.0324814
1992-04-22,0.0813894959018024,0.14495381066466476,0.2272598652959855,0.05053418177593874,0.11689892207010824,0.06563235036029301,0.10301647521668608,0.1400252028879627,298.13862243223423,298.31972009564765,294.24823410421027,300.94567563342974,296.2259865071664,79.26591732952501,15.529953299607545,296.71201085045834,298.4218577033948,295.1564409268125,307.27104250962356,293.0723666867574,92.40984785415225,16.64984504923717,32.49691641347653,20.69803544126222,41.0972288864235,50.985080523048936,41.0972288864235,15.705681690657503,2.8218496961878947,26.887502722417867,6.811340857160136,32.28911030198951,22.490500331172594,1095650004.276373,1881303616.7375298,1095650004.276373,-186840907.73762426,24786738.28482335,16413507.345404144,-1487669026.0086913
1992-04-29,0.07839625287986013,0.13983161107175573,0.22406208463265442,0.05120038488024371,0.11764535022402461,0.06638945573853332,0.10086231452746618,0.1333080695297137,298.22361516261503,298.4113038513791,294.3048299983411,301.1670070792545,296.2204901491142,79.17566560620693,18.40074885846755,296.711702658635,298.42154766733285,295.15613370968805,307.27072341499496,293.07206171969216,92.4097488337585,16.64982747630559,32.4968830604441,20.69801386256353,35.84482021582799,62.23284185326732,35.84482021582799,15.780941853152788,2.8636516242591257,27.05948445853612,6.715138218634073,32.572859498491106,22.69524524440496,1087981394.023747,1868154297.5517972,1087981394.023747,-185535571.13514817,24613319.282299314,16298565.24781292,-1477283318.1310263
1992-05-06,0.08859750774291161,0.1448027118476074,0.22118556260359662,0.051877001700733116,0.11839068324781384,0.06715694045866075,0.1061944623275973,0.1392091313704593,298.31982965138434,298.48676645707053,294.54824359676604,301.20741946530774,296.3450907083386,79.9354868105492,24.63322935504958,296.7114054022328,298.4212486265858,295.15583735786043,307.2704156404756,293.0717675397626,92.40965315758288,16.64981051393811,32.49685091721571,20.697993047578667,37.759306324647376,85.11493902530529,37.759306324647376,16.03290717595493,2.755158141843159,27.169633049022707,6.662283551113225,32.591564601003775,22.779372634345997,1080348829.152725,1855066700.2394297,1080348829.152725,-184236358.95520148,24440715.103898533,16184163.709431514,-1466946302.4662228
1992-05-13,0.09478017526518738,0.13727795723086608,0.21805636126513225,0.05256393718616441,0.11913476933417741,0.06793469262907346,0.08939908490431306,0.13650468374151672,298.4188124321382,298.576938912594,294.86283208076117,301.07503715103695,296.54471663890115,80.98763841784972,29.39149164773512,296.71111896475213,298.42096046394784,295.1555517554013,307.270119065324,293.071484031811,92.40956078913833,16.649794155623535,32.49681997112785,20.697972988218837,44.43892395163254,115.9979003444716,44.43892395163254,16.3418716663089,2.597568735203087,27.35706805503065,6.55938116276017,32.348965367611704,22.97965849126663,1072752205.5544589,1842040646.6879544,1072752205.5544589,-182943253.52942184,24268923.396762073,16070301.168446895,-1456657838.6081345
1992-05-20,0.09955276888552848,0.13204607247923295,0.21405012057153294,0.05326109233345607,0.11987745635881408,0.06872259634170752,0.0922613878678543,0.13270685709293506,298.54065816538747,298.68558746900976,295.30056995919523,301.0834775409906,296.77926483286615,82.56179795276506,38.40466144377308,296.71084322934774,298.42068306186576,295.15527678604076,307.26983356844033,293.0712110803398,92.40947169183976,16.64977839483231,32.49679020947805,20.697953676371526,59.41237813870869,164.54388589746662,59.41237813870869,16.78206075257661,2.513712490389618,27.527777606704216,6.577314136458629,32.3566189918332,23.21608216868438,1065191425.5276356,1829075969.7705135,1065191425.5276356,-181656238.27994883,24097941.952926952,15956976.159090875,-1446417794.8264573
1992-05-27,0.10376254304685192,0.1417620743820395,0.22135317102226593,0.05396836420496936,0.12061859193154795,0.06952053169487454,0.09987357304909134,0.14299331688671116,298.6948797054974,298.8258768141155,295.6505956454507,301.11448981030406,297.01559844522217,83.51905615995753,50.671453269739075,296.7105780788577,298.420416302468,295.1550123331958,307.2695590283964,293.07094856954063,92.40938582901346,16.649763225018173,32.49676161952815,20.697935103902562,71.88651527359126,131.84785368661733,71.88651527359126,17.132193930332914,2.389721304707661,27.632980058227606,6.556817596339851,32.27608474372204,23.435832343435656,1057666395.4740324,1816172509.3949158,1057666395.4740324,-180375297.32722715,23927768.65721481,15844187.277098013,-1436226044.946473
1992-06-03,0.10442972065204309,0.13724415076131874,0.2284371088367712,0.05468564594722443,0.12135802344773716,0.07032837481757524,0.11032485664205706,0.1380641911580766,298.8708786042455,298.98728534968194,295.86938674576095,301.09432203461694,297.2609318094801,83.71960888792356,57.02046531017801,296.71032339583394,298.42016006759536,295.1547582800013,307.26929532346685,293.0706963833239,92.40930316390657,16.649748639619865,32.496734188507475,20.697917262658184,61.47214018421626,99.41910655835414,61.47214018421626,17.342149602001687,2.2722774490381874,27.77938117922231,6.656648507117483,32.31128311042949,23.562771976476974,1050177024.4125779,1803330109.9560053,1050177024.4125779,-179100415.2371123,23758401.45362977,15731933.157432375,-1426082466.3370616
1992-06-10,0.1016573503639963,0.13974629361808993,0.22764759586430655,0.055412826811048886,0.12209559813994597,0.0711459978952841,0.11486128944540706,0.13874857328579832,299.00611823130725,299.106364884471,295.9629408287189,301.09899581340756,297.4042818723548,83.49832585337394,53.97894855977171,296.7100790625706,298.4199142388295,295.15451450933745,307.26904233165925,293.0704544053473,92.40922365969625,16.64973463206273,32.49670790361601,20.697900144467056,54.89103927525281,76.84561532696284,54.89103927525281,17.421257035668944,2.186514188653523,27.981914771448587,6.705314526568914,32.469244018633674,23.842219211213116,1042723223.0153412,1790548618.6828659,1042723223.0153412,-177831576.85680303,23589838.3235589,15620212.45983771,-1415986938.6054022
1992-06-17,0.10243158902606139,0.14785936556693374,0.22789503431666505,0.05614979217315611,0.12283116312986271,0.0719732691972014,0.12525717304896675,0.14672576053924052,299.1682022124349,299.2597792107399,296.02368385267044,301.22948606882625,297.5142988793282,83.00248195135092,41.23998845834367,296.7098449611334,298.4196786975224,295.15428090385956,307.26879993074374,293.0702225190443,92.4091472794988,16.64972119576037,32.496682752027496,20.697883741142288,50.63604125890487,60.86297415518986,50.63604125890487,17.470441410298925,2.1410308905795885,28.14101019439548,6.7210989565539,32.56150959408598,24.00996352564969,1035304902.9729896,1777827884.550888,1035304902.9729896,-176568767.2068454,23422077.271422975,15509023.859326113,-1405939342.7377691
1992-06-24,0.1028071474259595,0.14714058539784697,0.22922883018977427,0.05689642355915034,0.12356456548044667,0.07281005310496733,0.1300778127280667,0.14783154216584637,299.3835206832324,299.4796164939587,296.08606785394403,301.41188597533966,297.73297380982626,82.25742761999982,30.78058281520666,296.70962097338736,298.4194533248245,295.15405734602564,307.2685679982825,293.0700006076525,92.40907398637867,16.649708324116226,32.49665872089251,20.697868044483403,46.08624384423362,49.62191291358807,46.08624384423362,17.525232766430303,2.1238950834062695,28.271276989246747,6.732865410827385,32.606496553402984,24.09948127508363,1027921976.5630157,1765167757.541472,1027921976.5630157,-175311971.40764552,23255116.314912513,15398366.039706117,-1395939560.514865
1992-07-01,0.0977092600068688,0.15291252111462392,0.23191515999347498,0.05765259866795497,0.12429565224828623,0.07365621014283305,0.13487468363881,0.15064135502369574,299.56766462533164,299.6912258467139,296.0943055983085,301.52264919469684,297.9040010165289,81.40877256967724,25.39330776417372,296.7094069810247,298.4192380017124,295.15384371812405,307.2683464116579,293.0697885542403,92.4090037433572,16.64969601052512,32.49663579734144,20.697853046278237,40.155801953352324,41.55934845339438,40.155801953352324,17.52343004747219,2.185969378681947,28.35871659126457,6.685824689870634,32.613187390753545,24.22863189079904,1020574356.3344969,1752568088.1015081,1020574356.3344969,-174061174.62581265,23088953.477858968,15288237.688857604,-1385987474.084919
