,sj_ndvi_ne,sj_ndvi_sw,iq_ndvi_ne,iq_ndvi_nw,iq_ndvi_se,iq_ndvi_sw,sj_ndvi_nw,sj_ndvi_se,sj_reanalysis_air_temp_k,sj_reanalysis_avg_temp_k,sj_reanalysis_dew_point_temp_k,sj_reanalysis_max_air_temp_k,sj_reanalysis_min_air_temp_k,sj_reanalysis_relative_humidity_percent,sj_station_precip_mm,iq_reanalysis_air_temp_k,iq_reanalysis_avg_temp_k,iq_reanalysis_dew_point_temp_k,iq_reanalysis_max_air_temp_k,iq_reanalysis_min_air_temp_k,iq_reanalysis_relative_humidity_percent,iq_reanalysis_specific_humidity_g_per_kg,iq_station_max_temp_c,iq_station_min_temp_c,sj_precipitation_amt_mm,sj_reanalysis_precip_amt_kg_per_m2,sj_reanalysis_sat_precip_amt_mm,sj_reanalysis_specific_humidity_g_per_kg,sj_reanalysis_tdtr_k,sj_station_avg_temp_c,sj_station_diur_temp_rng_c,sj_station_max_temp_c,sj_station_min_temp_c,iq_precipitation_amt_mm,iq_reanalysis_precip_amt_kg_per_m2,iq_reanalysis_sat_precip_amt_mm,iq_reanalysis_tdtr_k,iq_station_avg_temp_c,iq_station_diur_temp_rng_c,iq_station_precip_mm
2005-09-17,,,,,,,0.0049,0.15234289999999998,302.2,302.164285714,297.79571428599996,304.3,299.9,77.2728571429,61.0,298.88,299.80714285700003,295.658571429,307.3,292.9,83.73,17.2228571429,35.2,21.8,43.57,11.9,43.57,19.44,3.38571428571,29.2428571429,7.55714285714,33.9,24.4,18.66,35.3,18.66,9.92857142857,-557.944788847364,-716.8125735919838,1.3
2005-09-24,,,,,,,-0.05933333,0.1554286,301.495714286,301.51428571400004,297.0,303.7,298.9,76.66142857140001,15.1,298.49857142900004,299.76428571400004,293.555714286,309.1,292.4,76.5957142857,15.06,34.3,16.9,66.86,14.6,66.86,18.505714285699998,3.5714285714300003,28.5857142857,6.65714285714,32.2,24.4,2.56,13.7,2.56,11.7857142857,25.7666666667,12.2333333333,38.1
2005-10-01,,,,,,,-0.02986667,0.1802833,301.114285714,301.37142857099997,297.12857142900003,304.0,298.8,79.0828571429,19.8,301.17571428599996,302.928571429,293.75285714299997,314.0,294.8,67.2128571429,15.331428571400002,37.1,20.7,36.86,38.4,36.86,18.7042857143,3.54285714286,28.6285714286,6.15714285714,32.2,25.0,29.8,4.2,29.8,14.828571428599998,28.65,13.5,395.06508338338665
2005-10-08,,,,,,,0.0394,0.1125571,301.09,301.12857142900003,296.957142857,303.3,299.5,78.3514285714,18.6,299.11,300.25,293.897142857,312.7,292.1,74.9528571429,15.4357142857,36.3,21.0,68.31,27.3,68.31,18.4985714286,2.68571428571,28.014285714299998,6.34285714286,32.8,23.3,54.7,4.6,54.7,12.357142857100001,28.8,14.9,80.8
2005-10-15,,,,,,,0.02793333,0.05515,299.83428571400003,300.01428571400004,296.547142857,303.0,297.9,82.2642857143,126.9,299.515714286,300.857142857,294.385714286,313.2,293.2,75.50857142859999,15.9157142857,37.0,22.3,157.83,60.4,157.83,18.0357142857,2.54285714286,27.014285714299998,7.22857142857,32.2,22.8,60.0,22.2,60.0,11.6857142857,28.5,11.8,233.2
2005-10-22,,,,,,,0.0278,0.2403571,300.624285714,300.87857142900003,297.327142857,303.1,298.0,82.39,45.5,299.578571429,301.19285714299997,295.768571429,310.5,291.9,81.69142857140001,17.4171428571,36.5,21.7,112.16,18.7,112.16,18.9585714286,2.92857142857,28.0428571429,6.44285714286,33.9,23.3,73.97,35.08,73.97,12.2428571429,29.1,12.7,64.0
2005-10-29,,,,,,,0.05126667,0.17055710000000002,300.69142857099996,300.707142857,297.387142857,303.1,298.7,82.4228571429,55.1,298.065714286,299.164285714,295.802857143,307.4,294.0,89.14285714290001,17.3642857143,34.3,21.3,20.75,70.3,20.75,18.9914285714,2.44285714286,27.971428571399997,7.07142857143,33.3,23.9,100.06,59.7,100.06,8.64285714286,28.3,10.95,235.2
2005-11-05,,,,,,,-0.0622,0.2535143,300.841428571,300.94285714299997,296.831428571,302.9,298.9,78.97,57.2,299.458571429,301.478571429,296.805714286,308.6,294.9,87.23142857139999,18.55,34.3,21.8,39.72,26.26,39.72,18.34,2.5714285714300003,27.9571428571,7.4,32.8,23.9,59.15,49.85,59.15,10.7857142857,28.2333333333,10.3,102.1
2005-11-12,,,,,,,0.06455,0.2022143,300.664285714,300.73571428599996,296.74857142900004,302.6,299.0,79.3271428571,32.5,298.6,300.078571429,296.36,309.4,292.9,89.31,17.974285714300002,34.6,22.3,27.22,20.43,27.22,18.2285714286,2.12857142857,27.8714285714,7.014285714289999,32.8,23.3,75.36,143.8,75.36,9.7,39.64645094683718,27.667350140011948,8.9
2005-11-19,,,,,,,0.0174,0.2004429,299.971428571,299.814285714,296.194285714,301.6,298.0,79.9014285714,41.5,298.31,300.092857143,296.895714286,307.2,295.0,93.1771428571,18.5828571429,34.5,21.5,37.36,93.9,37.36,17.6385714286,2.2571428571400003,27.157142857100002,6.54285714286,31.1,23.3,49.87,45.0,49.87,8.55714285714,27.6,10.15,139.5
2005-11-26,,,,,,,0.1654,0.2159143,299.467142857,299.564285714,295.11714285700003,301.4,298.0,77.2457142857,23.6,299.412857143,300.62857142900003,297.39428571400003,309.1,295.2,90.34857142860001,19.1942857143,35.0,21.8,14.49,40.81,14.49,16.5485714286,2.58571428571,26.528571428600006,6.08571428571,30.0,22.2,72.34,63.53,72.34,8.91428571429,28.5,11.0,5.1
2005-12-03,,,,,,,0.1823,0.2686,299.182857143,299.23571428599996,295.124285714,302.2,297.8,78.6242857143,80.7,299.42,300.45,296.612857143,307.6,294.1,86.40857142860001,18.3042857143,34.3,21.7,26.65,36.65,26.65,16.571428571400002,2.41428571429,26.228571428600002,5.87142857143,30.6,22.8,78.52,34.95,78.52,9.72857142857,28.2666666667,11.4,77.9
2005-12-10,,,,,,,0.04135,0.1812667,298.578571429,298.542857143,293.015714286,300.5,295.9,71.4557142857,27.5,299.217142857,300.707142857,296.657142857,308.4,295.4,87.7214285714,18.3642857143,34.8,21.5,0.0,11.2,0.0,14.5071428571,2.74285714286,24.985714285700002,6.32857142857,28.9,20.6,60.5,71.8,60.5,9.1,28.1,12.5,54.1
2005-12-17,,,,,,,-0.07753333,0.16675710000000002,299.13142857099996,299.242857143,294.332857143,300.8,297.5,75.0757142857,30.0,298.57428571400004,300.257142857,297.187142857,307.0,295.4,92.9571428571,18.9457142857,34.0,22.3,0.0,13.6,0.0,15.7214285714,2.17142857143,25.4571428571,6.02857142857,29.4,21.1,46.91,46.9,46.91,8.2,28.1,11.55,6.0
2005-12-24,,,,,,,0.0531,0.2853429,298.44,298.65,294.138571429,300.9,296.5,77.3157142857,29.1,298.021428571,299.37142857099997,297.19142857099996,304.4,295.5,95.6742857143,18.9157142857,33.6,22.9,0.0,20.64,0.0,15.5328571429,2.52857142857,24.6285714286,6.18571428571,28.9,20.6,151.0,113.36,151.0,6.4857142857099985,28.3,9.9,81.1
2006-01-01,,,,,,,-0.1376,0.1835,299.147142857,299.30714285700003,294.682857143,301.4,297.5,76.5785714286,18.6,298.18142857099997,299.578571429,296.935714286,306.5,294.9,93.82142857139999,18.5842857143,32.7,22.4,64.08,22.5,64.08,16.0271428571,2.24285714286,25.8857142857,6.27142857143,30.0,21.1,114.58,210.5,114.58,7.385714285710001,27.45,9.7,273.5
2006-01-08,,,,,,,-0.04533333,0.1100714,298.67714285700004,298.864285714,293.804285714,300.3,297.2,74.50857142859999,8.1,298.832857143,299.642857143,292.87857142900003,307.8,292.4,73.16142857140001,14.524285714300001,34.5,19.7,16.27,5.76,16.27,15.2028571429,2.1,24.657142857100002,6.25714285714,28.3,20.6,38.78,15.2,38.78,12.3142857143,24.095115527354103,12.75007787692353,70.1
2006-01-15,,,,,,,0.00455,0.2592714,298.332857143,298.55,293.108571429,300.1,296.6,72.9285714286,21.9,298.728571429,300.3,296.37142857099997,307.7,293.5,88.33571428569998,18.1657142857,34.5,21.4,72.69,10.9,72.69,14.5714285714,2.44285714286,24.0571428571,6.8,27.8,18.9,138.46,47.6,138.46,9.885714285710002,27.78,11.0,60.1
2006-01-22,,,,,,,-0.11174,0.1015143,298.401428571,298.528571429,294.417142857,300.9,296.7,78.72,101.1,298.46,300.114285714,296.321428571,307.3,295.0,89.9557142857,17.9414285714,33.8,21.5,74.41,41.5,74.41,15.7942857143,2.42857142857,24.714285714299997,6.35714285714,30.6,20.6,88.85,52.2,88.85,9.14285714286,50.837901897561196,-5.819086162688976,54.8
2006-01-29,,,,,,,-0.0458,0.1000167,298.287142857,298.335714286,293.512857143,299.9,296.6,74.8971428571,29.2,297.18857142900004,298.292857143,295.777142857,304.8,294.4,93.11428571430001,17.3642857143,33.5,22.3,0.0,16.8,0.0,14.8971428571,2.01428571429,24.285714285700003,5.1428571428600005,27.2,20.6,49.32,52.2,49.32,6.21428571429,27.3,8.95,250.9
2006-02-05,,,,,,,-0.005,0.1681333,297.541428571,297.635714286,292.347142857,300.2,295.5,72.8728571429,7.6,297.16571428599997,298.221428571,296.647142857,302.7,294.3,97.32,18.2642857143,33.7,21.5,0.0,9.89,0.0,13.86,2.15714285714,23.4142857143,6.11428571429,28.9,18.9,34.17,63.98,34.17,5.52857142857,-129.77728914425143,117.2132060160967,118.9
2006-02-12,,,,,,,-0.1369,0.2661,297.825714286,297.992857143,293.457142857,300.1,296.5,76.9071428571,26.6,297.64,298.37857142900003,296.80857142900004,304.2,294.0,95.82714285709999,18.4428571429,32.6,23.6,18.15,9.7,18.15,14.898571428599999,2.2142857142900003,23.9142857143,6.38571428571,28.3,19.4,71.87,67.0,71.87,5.78571428571,28.0,8.8,101.1
2006-02-19,,,,,,,-0.02752,0.1900714,297.955714286,298.242857143,293.908571429,300.9,295.6,78.4942857143,15.0,297.064285714,298.142857143,295.364285714,305.2,292.8,91.09857142860001,16.9271428571,33.8,24.2,0.0,10.37,0.0,15.281428571400001,3.02857142857,24.7428571429,7.05714285714,30.6,20.0,44.35,33.0,44.35,7.285714285710001,28.6,8.9,0.0
2006-02-26,,,,,,,0.1611,0.2396714,298.055714286,298.207142857,292.971428571,300.1,296.7,73.41428571430001,2.6,298.93857142900004,300.778571429,295.961428571,308.3,292.9,86.0314285714,17.6057142857,34.3,21.3,11.8,8.1,11.8,14.388571428599999,2.38571428571,24.8571428571,6.34285714286,28.9,21.1,23.44,72.2,23.44,10.7857142857,28.24,10.64,0.3
2006-03-05,,,,,,,-0.105825,0.16068,298.158571429,298.564285714,292.461428571,300.9,296.3,70.6971428571,0.0,298.25285714299997,299.87142857099997,296.76428571400004,306.9,295.1,92.6057142857,18.4014285714,32.9,21.9,0.0,0.2,0.0,13.951428571400001,2.64285714286,25.3,6.4857142857099985,30.6,21.1,79.13,50.38,79.13,8.02857142857,27.4333333333,9.56666666667,26.9
2006-03-12,,,,,,,0.018275,0.1773,297.988571429,298.142857143,293.07,300.8,295.4,74.28,3.3,297.92571428599996,299.107142857,297.207142857,304.0,294.7,96.36,18.9028571429,33.3,21.9,0.0,7.5,0.0,14.4971428571,3.42857142857,25.528571428600006,6.84285714286,30.6,21.1,94.99,130.6,94.99,6.41428571429,28.0,9.55,93.0
2006-03-19,,,,,,,-0.01436,0.1671,297.261428571,297.392857143,292.13142857099996,300.3,295.4,73.21,2.2,297.93142857099997,299.007142857,296.581428571,305.3,294.5,93.3471428571,18.2,33.7,22.4,16.74,19.63,16.74,13.7,2.61428571429,25.514285714299998,6.18571428571,29.4,21.7,121.69,58.83,121.69,7.014285714289999,27.975,9.2,16.0
2006-03-26,,,,,,,-0.10425,0.1246429,298.06142857099996,298.3,293.405714286,300.4,296.0,75.5271428571,7.4,297.494285714,298.785714286,296.29571428599996,305.3,292.5,93.7871428571,17.911428571400002,32.3,23.0,31.34,10.35,31.34,14.8228571429,2.85714285714,25.6857142857,6.18571428571,29.4,21.7,120.62,70.0,120.62,7.34285714286,27.4,8.7,97.0
2006-04-02,,,,,,,0.0471,0.09765,298.302857143,298.521428571,293.527142857,301.3,296.5,74.9842857143,7.9,298.04,299.23571428599996,297.067142857,304.9,294.8,95.0242857143,18.7342857143,33.7,22.0,24.44,5.0,24.44,14.9371428571,3.35714285714,26.657142857100002,7.1428571428600005,32.8,22.2,121.46,88.81,121.46,6.95714285714,28.3,10.0,53.9
2006-04-09,,,,,,,0.07005,0.08821429,298.24,298.55,294.418571429,301.2,296.2,79.6028571429,84.6,297.77428571400003,299.44285714299997,296.047142857,308.3,293.8,91.8114285714,17.61,33.7,22.6,174.04,36.3,174.04,15.7942857143,3.18571428571,25.4285714286,5.6428571428600005,30.6,21.1,41.68,87.9,41.68,9.57142857143,27.9333333333,10.266666666699999,178.1
2006-04-16,,,,,,,0.01794,0.1163167,298.672857143,298.814285714,294.172857143,300.6,297.0,76.3328571429,48.3,297.825714286,298.814285714,296.965714286,305.5,292.9,95.51,18.7142857143,33.9,21.4,44.84,12.6,44.84,15.565714285699999,2.8,25.8571428571,6.0142857142900015,30.6,22.2,75.33,66.46,75.33,7.42857142857,28.3,10.3,49.0
2006-04-23,,,,,,,-0.1001,0.1578167,298.591428571,298.821428571,294.452857143,301.1,296.8,78.0242857143,5.4,298.06142857099996,299.178571429,296.457142857,306.4,293.9,92.1114285714,18.0828571429,32.8,22.5,60.86,28.63,60.86,15.8657142857,3.1,26.6857142857,6.12857142857,30.6,22.8,69.6,54.86,69.6,7.44285714286,27.4,8.35,11.9
2006-04-30,,,,,,,0.0351,0.1158857,298.898571429,299.19285714299997,294.43857142900004,302.0,296.6,76.6042857143,75.2,296.85,297.707142857,295.051428571,305.3,291.7,90.86428571430001,16.5585714286,33.5,19.5,103.35,26.99,103.35,15.8328571429,3.27142857143,26.3142857143,6.11428571429,30.6,22.8,74.93,39.6,74.93,7.75714285714,27.0,8.46666666667,34.0
2006-05-07,,,,,,,0.04355,0.1209,298.872857143,299.19285714299997,294.727142857,302.2,296.5,78.0985714286,66.1,297.63,299.021428571,296.38428571400004,306.3,293.6,93.63571428569999,17.9628571429,33.3,22.5,54.47,29.05,54.47,16.1242857143,3.38571428571,26.5,6.0142857142900015,31.1,22.2,65.07,38.84,65.07,8.41428571429,27.85,9.1,115.0
2006-05-14,,,,,,,0.0534,0.07054286,298.12,298.292857143,293.515714286,300.0,296.7,75.9271428571,80.8,296.184285714,297.55714285700003,295.452857143,304.3,291.8,96.09857142860001,16.9771428571,32.3,21.7,12.09,19.4,12.09,14.985714285699999,2.3571428571400004,25.9428571429,5.07142857143,29.4,22.2,127.24,70.0,127.24,6.62857142857,24.3,5.2,270.9
2006-05-21,,,,,,,0.04546667,0.2060857,299.171428571,299.30714285700003,296.29571428599996,301.9,297.2,84.31,15.6,296.054285714,296.914285714,290.088571429,305.6,287.2,72.0342857143,12.111428571400001,31.7,19.4,103.95,90.4,103.95,17.7342857143,2.78571428571,27.8142857143,7.24285714286,33.3,23.3,1.52,0.1,1.52,12.371428571400001,25.2,11.7,2.0
2006-05-28,,,,,,,-0.1001333,0.2400833,300.50142857099996,300.714285714,296.36571428599996,302.8,299.0,78.4,0.5,297.992857143,299.114285714,293.777142857,307.7,288.8,80.38571428569999,15.46,34.0,21.7,3.7,6.07,3.7,17.7928571429,2.97142857143,29.028571428600006,7.714285714289999,33.9,24.4,91.4,12.47,91.4,10.885714285699999,27.4666666667,10.4333333333,83.0
2006-06-04,,,,,,,0.033525,0.1129667,300.57,300.771428571,295.912857143,302.8,298.6,75.8114285714,22.1,295.987142857,297.171428571,294.55714285700003,304.1,291.3,92.5057142857,16.025714285699998,31.9,19.3,64.92,6.19,64.92,17.29,3.0,28.5857142857,7.1428571428600005,33.9,24.4,79.48,44.65,79.48,6.885714285710001,25.6,8.933333333330001,150.2
2006-06-11,,,,,,,0.0144,0.10458,300.768571429,300.907142857,296.052857143,303.2,298.6,75.6,1.3,297.044285714,298.564285714,295.695714286,307.2,292.3,93.4757142857,17.1957142857,33.0,21.5,19.93,7.3,19.93,17.4642857143,3.04285714286,28.9142857143,8.34285714286,34.4,24.4,130.66,37.6,130.66,8.9,26.2,8.6,105.2
2006-06-18,,,,,,,-0.0572,0.1517,301.021428571,301.142857143,296.361428571,303.3,299.6,75.92,34.0,297.42714285700004,298.135714286,294.75,307.2,290.3,87.2142857143,16.2585714286,34.4,21.4,7.56,12.4,7.56,17.7842857143,2.74285714286,28.9428571429,7.67142857143,34.4,23.3,84.99,21.5,84.99,10.0714285714,28.1,12.7,79.5
2006-06-25,,,,,,,0.04276667,0.10704289999999997,300.478571429,300.535714286,296.642857143,302.4,298.7,79.69571428569999,25.5,296.724285714,297.978571429,294.275714286,306.3,289.5,88.4714285714,15.8014285714,32.5,20.4,19.95,39.52,19.95,18.0914285714,2.8142857142900004,28.0714285714,6.75714285714,33.3,23.9,71.69,27.29,71.69,10.7857142857,26.6,10.35,74.9
2006-07-02,,,,,,,0.1977,0.1338714,300.504285714,300.635714286,297.161428571,303.0,299.0,82.16,58.2,296.851428571,297.614285714,293.517142857,307.2,289.2,83.4671428571,15.02,33.4,19.8,111.15,38.37,111.15,18.6714285714,2.24285714286,27.8714285714,6.81428571429,33.3,22.8,17.21,9.16,17.21,10.7428571429,27.2,10.3,21.9
2006-07-09,,,,,,,0.05485,0.17703329999999998,300.58428571400003,300.607142857,296.518571429,302.4,298.8,78.6042857143,26.7,296.448571429,297.914285714,294.592857143,304.8,292.6,90.4328571429,16.005714285699998,33.0,21.7,52.63,35.3,52.63,17.9157142857,2.61428571429,27.9428571429,6.84285714286,32.2,22.8,20.72,13.62,20.72,7.97142857143,26.7,9.4,110.6
2006-07-16,,,,,,,0.06923333,0.1232714,300.262857143,300.428571429,296.78,303.0,298.4,81.4771428571,51.6,297.62142857099997,298.857142857,292.832857143,306.7,292.1,77.27142857140001,14.4171428571,33.1,20.6,56.73,64.68,56.73,18.2157142857,2.68571428571,27.842857142899998,6.5142857142900015,32.8,22.8,1.17,1.8,1.17,11.4285714286,26.25,10.4,0.5
2006-07-23,,,,,,,0.02816667,0.1966857,300.244285714,300.221428571,296.587142857,302.3,298.3,80.5385714286,36.8,297.397142857,299.085714286,294.258571429,307.3,291.8,85.14,15.7885714286,34.1,19.9,16.61,40.4,16.61,18.0114285714,2.55714285714,27.485714285700002,6.47142857143,31.7,22.8,54.72,40.0,54.72,11.0,27.4,12.125,47.0
2006-07-30,,,,,,,-0.10605,0.1034143,300.794285714,300.95,296.762857143,302.8,298.6,78.7728571429,13.3,297.504285714,298.742857143,293.26,307.7,289.7,79.7428571429,14.88,32.6,18.5,29.74,19.1,29.74,18.2071428571,2.67142857143,28.6,6.65714285714,33.9,23.9,28.66,15.4,28.66,11.7142857143,26.6,11.04,11.4
2006-08-06,,,,,,,0.09955,0.1523286,300.4,300.471428571,296.958571429,302.7,298.4,81.6457142857,100.0,297.51,299.342857143,295.2,308.4,292.7,88.7071428571,16.7071428571,34.2,19.7,93.78,72.24,93.78,18.4271428571,2.8,27.8285714286,6.27142857143,32.2,22.8,44.96,38.07,44.96,11.228571428599999,27.225,11.625,4.0
2006-08-13,,,,,,,0.0136,0.14574289999999998,300.208571429,300.37142857099997,296.57,303.1,297.9,80.6542857143,40.9,297.5,299.51428571400004,293.08,308.9,291.0,79.2428571429,14.6314285714,33.9,19.4,63.83,171.58,63.83,18.0071428571,2.85714285714,27.4428571429,5.4,31.1,23.9,11.79,12.39,11.79,12.228571428599999,27.6,12.2,26.6
2006-08-20,,,,,,,0.0139,0.2238143,300.91,301.12142857099997,296.84,303.0,299.3,78.6271428571,1.5,298.648571429,300.635714286,295.54571428599996,307.9,294.6,84.62,17.0657142857,33.3,20.9,3.19,13.5,3.19,18.3271428571,2.47142857143,28.6428571429,5.3,32.2,24.4,47.74,22.19,47.74,10.2714285714,27.6666666667,10.4333333333,75.5
2006-08-27,,,,,,,0.00345,0.1773,300.821428571,300.964285714,297.00142857099996,303.1,299.0,79.8142857143,30.7,298.73571428599996,299.73571428599996,295.14428571400003,308.7,292.5,83.0471428571,16.6914285714,34.9,20.9,70.61,39.5,70.61,18.5071428571,2.75714285714,27.985714285700002,6.77142857143,32.2,23.9,68.6,23.6,68.6,11.271428571400001,27.3,10.3,71.1
2006-09-03,,,,,,,0.079825,0.1567,301.06857142900003,301.221428571,297.13,303.2,299.1,79.1542857143,33.8,298.28,299.9,295.272857143,310.0,293.1,85.3728571429,16.7771428571,33.2,20.3,51.48,22.2,51.48,18.6328571429,2.47142857143,28.1285714286,5.57142857143,31.7,23.3,68.0,22.24,68.0,11.171428571400002,26.5,10.0333333333,176.0
2006-09-10,,,,,,,-0.02706667,0.13798570000000002,301.071428571,301.157142857,296.88142857099996,303.1,298.8,78.1242857143,9.8,299.265714286,300.35,293.902857143,310.3,290.2,75.53,15.457142857100001,34.1,20.6,24.11,15.5,24.11,18.4014285714,3.0,28.5428571429,6.34285714286,32.2,24.4,90.33,9.4,90.33,13.728571428599999,27.42,12.0,15.3
2006-09-17,,,,,,,-0.0535,0.1424143,301.098571429,301.364285714,296.861428571,304.2,298.8,77.93,25.3,297.802857143,299.164285714,293.037142857,308.7,291.9,77.2542857143,14.642857142899999,35.0,17.8,67.31,27.2,67.31,18.3828571429,3.5,28.528571428600006,7.2,33.3,23.9,111.87,16.4,111.87,11.328571428599998,28.35,11.85,0.5
2006-09-24,,,,,,,-0.0162,0.1977,301.418571429,301.564285714,296.721428571,303.6,299.2,75.8614285714,2.3,299.34,300.857142857,294.35,311.2,291.5,77.5142857143,15.91,34.8,21.4,27.18,9.6,27.18,18.21,3.41428571429,28.8285714286,6.8,33.3,23.9,82.2,35.7,82.2,13.7428571429,27.9333333333,10.933333333299998,93.9
2006-10-01,,,,,,,-0.03535,0.1945429,301.344285714,301.535714286,296.898571429,304.2,299.0,76.9528571429,6.2,299.38142857099996,300.685714286,295.738571429,308.6,294.3,82.8457142857,17.2542857143,35.2,22.0,27.63,18.86,27.63,18.3985714286,3.61428571429,28.9571428571,6.28571428571,32.8,25.0,134.64,44.62,134.64,11.2857142857,28.5666666667,12.4,63.0
2006-10-08,,,,,,,0.07494096035437266,0.1755,301.474285714,301.69285714299997,296.547142857,303.7,299.6,74.7328571429,7.3,299.465714286,300.435714286,295.16,310.3,292.0,80.49,16.7385714286,35.9,21.1,12.22,14.1,12.22,18.0014285714,3.0714285714300003,28.8571428571,7.385714285710001,33.9,24.4,60.48,24.8,60.48,12.7857142857,28.7,14.5,68.9
2006-10-15,,,,,,,-0.1497,0.2367333,301.397142857,301.428571429,296.76428571400004,303.2,299.2,76.0071428571,28.0,299.345714286,301.028571429,296.75142857099996,309.5,293.8,86.8528571429,18.4471428571,33.7,22.1,44.38,20.4,44.38,18.2628571429,2.54285714286,28.7,7.214285714289999,33.3,23.9,41.69,29.5,41.69,12.0571428571,28.06,10.1,162.6
2006-10-22,,,,,,,0.1152,0.07027143,300.755714286,300.771428571,296.844285714,302.9,298.6,79.41428571430001,140.8,299.648571429,301.01428571400004,297.76428571400004,308.1,295.7,90.37857142860001,19.595714285699998,35.4,22.8,64.15,37.0,64.15,18.3942857143,3.02857142857,28.3571428571,7.52857142857,33.3,23.9,103.77,55.5,103.77,8.57142857143,28.6,10.1,8.1
2006-10-29,,,,,,,-0.0364,0.1736714,300.682857143,300.828571429,296.877142857,302.9,299.0,79.93,65.8,298.794285714,300.414285714,296.661428571,308.3,294.0,89.7,18.3114285714,33.8,19.8,95.43,27.2,95.43,18.46,3.08571428571,28.1142857143,7.014285714289999,32.8,23.3,55.94,54.8,55.94,9.34285714286,27.56,10.42,143.3
2006-11-05,,,,,,,0.0707,0.15661429999999998,300.935714286,301.028571429,297.36571428599996,303.4,299.3,81.08571428569999,38.0,300.467142857,301.87857142900003,296.88285714299997,309.8,295.1,82.9342857143,18.63,35.7,22.0,15.91,54.12,15.91,18.9471428571,2.77142857143,28.5,5.77142857143,32.2,25.0,67.5,42.73,67.5,11.614285714300001,28.8333333333,11.2666666667,14.0
2006-11-12,,,,,,,-0.0331,0.2153167,300.88,300.992857143,296.164285714,302.8,299.2,75.5685714286,18.0,299.432857143,300.914285714,297.852857143,307.8,295.3,92.0885714286,19.731428571400002,33.9,22.4,6.61,8.2,6.61,17.6171428571,2.58571428571,27.985714285700002,6.12857142857,31.7,24.4,80.25,68.0,80.25,8.2,28.25,9.55,108.7
2006-11-19,,,,,,,-0.4561,0.16581429999999994,300.412857143,300.564285714,295.062857143,302.8,298.5,72.6842857143,18.5,297.29571428599996,298.435714286,296.201428571,304.5,293.5,94.44,17.7914285714,33.2,21.8,21.29,13.2,21.29,16.4642857143,2.47142857143,27.1857142857,6.62857142857,31.7,23.3,86.65,87.2,86.65,7.357142857139999,27.6,10.1666666667,85.6
2006-11-26,,,,,,,-0.01176667,0.1773286,299.328571429,299.48571428599996,294.655714286,302.4,296.5,75.6,0.8,298.098571429,299.55714285700003,296.961428571,307.3,294.7,94.30285714290001,18.6385714286,32.3,22.5,57.01,26.82,57.01,16.08,3.25714285714,27.0428571429,7.15714285714,32.8,22.8,43.59,61.43,43.59,7.37142857143,27.0,9.0,205.3
2006-12-03,,,,,,,0.07375237009657358,0.08832857,300.342857143,300.407142857,295.91571428599997,302.2,298.4,76.8285714286,88.7,299.197142857,300.935714286,296.988571429,309.1,294.0,89.55,18.744285714300002,34.9,22.9,51.3,14.56,51.3,17.345714285699998,2.9,27.4142857143,7.4,32.2,22.2,75.33,61.28,75.33,10.7571428571,27.9,9.03333333333,115.1
2006-12-10,,,,,,,-0.05264,0.2320286,299.495714286,299.464285714,294.57428571400004,300.8,297.5,74.4314285714,68.0,298.202857143,299.2,297.608571429,304.6,294.6,96.7957142857,19.4257142857,33.7,23.2,25.02,42.55,25.02,15.97,2.01428571429,25.9428571429,5.77142857143,29.4,22.2,99.89,95.02,99.89,6.914285714289999,28.4,8.8,10.9
2006-12-17,,,,,,,0.025325,0.1784571,299.63,299.73571428599996,295.591428571,301.3,298.2,78.6385714286,6.9,298.158571429,299.071428571,297.351428571,304.4,294.2,95.8757142857,19.1114285714,33.8,23.2,0.0,18.4,0.0,16.9871428571,2.1,26.528571428600006,5.94285714286,30.0,22.8,157.75,63.0,157.75,6.4,25.529619474554153,4.90850165879597,297.43858484071075
2006-12-24,,,,,,,0.0318,0.10776,299.302857143,299.471428571,294.551428571,300.8,297.7,75.24,26.9,297.68,298.98571428599996,296.72571428599997,306.7,294.3,95.0785714286,18.358571428599998,32.9,23.5,0.0,14.5,0.0,15.9171428571,1.97142857143,25.9285714286,6.17142857143,30.0,22.2,111.48,80.2,111.48,6.54285714286,16.3184778982166,-6.032660031496135,1379.4543393628428
2007-01-01,,,,,,,0.05124,0.1484429,298.667142857,298.892857143,294.232857143,300.2,297.6,76.5285714286,21.7,297.288571429,298.207142857,296.517142857,306.3,293.2,95.9271428571,18.1442857143,31.9,21.5,0.0,12.4,0.0,15.5957142857,1.87142857143,25.3571428571,4.985714285709999,28.3,21.7,79.94,88.9,79.94,7.414285714289999,26.6,7.95,133.4
2007-01-08,,,,,,,-0.03805,0.1851571,298.567142857,298.685714286,293.76,300.3,296.7,74.8114285714,14.8,297.104285714,298.578571429,296.388571429,304.6,294.6,96.23857142860001,17.9628571429,31.7,22.9,0.0,16.3,0.0,15.1157142857,2.11428571429,25.0857142857,6.55714285714,29.4,21.1,37.06,144.59,37.06,6.72857142857,26.825,7.725,61.5
2007-01-15,,,,,,,-0.0043,0.0963,298.217142857,298.321428571,294.015714286,300.6,295.9,77.6471428571,21.4,297.387142857,298.435714286,296.388571429,305.5,293.3,94.6471428571,17.9757142857,33.4,22.2,63.41,60.49,63.41,15.3685714286,3.04285714286,24.971428571399997,6.18571428571,28.3,20.6,126.89,52.2,126.89,7.04285714286,27.775,9.55,178.0
