,sj_ndvi_ne,sj_ndvi_nw,sj_ndvi_sw,sj_ndvi_se,iq_reanalysis_tdtr_k,iq_ndvi_sw,iq_precipitation_amt_mm,iq_reanalysis_precip_amt_kg_per_m2,iq_reanalysis_relative_humidity_percent,iq_reanalysis_sat_precip_amt_mm,iq_reanalysis_specific_humidity_g_per_kg,iq_station_avg_temp_c,iq_station_diur_temp_rng_c,iq_station_min_temp_c,iq_ndvi_se,iq_ndvi_nw,sj_reanalysis_air_temp_k,sj_reanalysis_avg_temp_k,sj_reanalysis_dew_point_temp_k,sj_reanalysis_max_air_temp_k,sj_reanalysis_min_air_temp_k,iq_ndvi_ne,iq_reanalysis_air_temp_k,iq_reanalysis_avg_temp_k,iq_reanalysis_dew_point_temp_k,iq_reanalysis_max_air_temp_k,iq_reanalysis_min_air_temp_k,iq_station_max_temp_c,iq_station_precip_mm,sj_precipitation_amt_mm,sj_reanalysis_precip_amt_kg_per_m2,sj_reanalysis_relative_humidity_percent,sj_reanalysis_sat_precip_amt_mm,sj_reanalysis_specific_humidity_g_per_kg,sj_reanalysis_tdtr_k,sj_station_avg_temp_c,sj_station_diur_temp_rng_c,sj_station_max_temp_c,sj_station_min_temp_c,sj_station_precip_mm
2003-02-05,-0.014332249417843328,-0.024877955725261913,0.17925137906482158,0.10223865890639379,5.1543656844877095,0.23883613191646078,27.973579404203157,32.351979420576384,49.57643256839113,27.973579404203157,9.541956159773884,15.869405132248177,7.952598195842694,10.786075190627757,0.22418462269542855,0.20420567282262148,167.49743608562397,167.5287797367779,165.28010654083528,168.68826710004154,166.39897032690845,0.14107206157066104,166.56461995752608,167.2983424391247,165.3294802285749,171.72408977201485,163.91561590717694,19.279363799456952,6.434938611899728,-832.5986561353393,1486.316976472879,71.47798313808708,-832.5986561353393,-3.2409595055763223,-0.8683977427821833,-4.1312271846258035,-75.36479972326438,-9.064921318508322,59.795678856774124,308.081956897811
2003-02-12,-0.014552804087038879,-0.023284917556773796,0.17860254011584953,0.10240748207590213,5.184276380918675,0.23336373267156962,27.719046597352264,32.18661268491291,49.614301983308096,27.719046597352264,9.544781160217958,15.939758856403234,8.024365947805663,10.780417777347186,0.2178834720576397,0.20253529973845785,167.80095834716133,167.83174472717667,165.5883728808891,168.99274347373384,166.70136620468986,0.14180404271125932,166.85795345121932,167.59612453793835,165.60955208730311,172.04043034906442,164.19378114355732,19.31639270151961,5.90041989425675,-835.0086837919055,1490.9625347306605,71.68037332247604,-835.0086837919055,-3.247473921515236,-0.8750800690125295,-4.155106196698017,-75.59534916887029,-9.106369905819095,59.9604563120415,309.11508329793696
2003-02-19,-0.01618898671531864,-0.022351045597506454,0.17797825853273885,0.10257776718283439,5.21468442656437,0.2291118934656463,27.463756307723262,32.01839949459389,49.653204713107904,27.463756307723262,9.54775321995779,16.010742630016708,8.096386409394874,10.775080738881037,0.21290686308822096,0.20230059898081387,168.11065308572148,168.14088352229,165.9027878591076,169.30343642927525,167.00989126675785,0.14255058136787696,167.15726632347952,167.89995680231868,165.89537986037254,172.36310786426122,164.47764665027918,19.354051412378336,5.366406918066305,-837.2927009544985,1495.3969961151643,71.880651207006,-837.2927009544985,-3.2515966766204576,-0.8813723457052917,-4.175503399005676,-75.81424931886616,-9.143169177487387,60.118887073164316,310.107631524681
2003-02-26,-0.01845777022711522,-0.02155190293867583,0.17715659600834333,0.10274954638061536,5.24558722433221,0.22644449810101114,27.207808413428214,31.847399929566492,49.69317294812106,27.207808413428214,9.550879656860317,16.082349618906107,8.168643747674698,10.770076275926622,0.20934667893161224,0.20341710043249733,168.42658918085928,168.4562652173638,166.22341694956793,169.62041573271023,167.32461363851274,0.14331164118653744,167.46262880853985,168.20990903406621,166.18703571408832,172.6921912987432,164.7672837735039,19.392346638120326,4.8330834732214605,-839.4497150031998,1499.6185677683675,72.0787907840978,-839.4497150031998,-3.2533122418701916,-0.8872704537062347,-4.192391009718678,-76.02140463975181,-9.175281599358655,60.27092050441412,311.05922797539193
2003-03-05,-0.020462461167522795,-0.020522580056308803,0.17591586502014228,0.10292285147009253,5.276982005049305,0.22543090557245998,26.951303424123466,31.67367522880815,49.73423866592674,26.951303424123466,9.554167769054839,16.154572757245347,8.241121986374145,10.76541653176931,0.20701975944756507,0.2056226020726231,168.74883376593388,168.77795716184644,166.55032387480355,169.94374939292905,167.64559971036292,0.14408718092921408,167.77410946258283,168.52604933219712,166.4845902169697,173.02774783424917,165.06276227658154,19.431284905419826,4.300633892700837,-841.4787705633494,1503.6255187266277,72.2747666345013,-841.4787705633494,-3.252605807892003,-0.8927703851190312,-4.205742274757589,-76.21672302673906,-9.202671007966554,60.41650784352234,311.96951083358755
2003-03-12,-0.021551516582252815,-0.019019870549416514,0.17410305378006194,0.1030977138876385,5.308865827727331,0.22596671911019384,26.694342450045056,31.497287774405148,49.776433619928156,26.694342450045056,9.557624832435236,16.227404749029514,8.313805010645458,10.761113588032986,0.20580826520144865,0.20866324611204118,169.07745219918223,169.10602493039178,166.88357057798976,170.2735036324089,167.97291410908716,0.14487715446894628,168.0917751346007,168.848444063861,166.78811231024744,173.36984282397344,165.3641503108728,19.470872558689223,3.7692429934407468,-843.3789499644222,1507.4161807308346,72.46855393797381,-843.3789499644222,-3.249463292617098,-0.8978682450591301,-4.215531480585579,-76.40011584737468,-9.225302627753265,60.55560222499683,312.83813023391804
2003-03-19,-0.021757219693521387,-0.017153196104623264,0.17196183582713315,0.10327416469333446,5.34123557988598,0.22774877839716162,26.437027170736986,31.318301075192814,49.81978932796408,26.437027170736986,9.561258098161058,16.30083806962182,8.386676571885403,10.757179460436685,0.20573587931059636,0.2120909887297146,169.4125080352889,169.44053229435877,167.22321719563072,170.6097428584543,168.3066196696912,0.14568151078658037,168.41569093772867,169.17715783574036,167.09766927880628,173.7185397639347,165.67151438701143,19.5111157572815,3.239096016843714,-845.1493736877943,1510.9889490182463,72.66012848379357,-845.1493736877943,-3.243871348716331,-0.90256025337563,-4.221733966694357,-76.5714979841445,-9.243143087882236,60.68815870288036,313.6647484236743
2003-03-26,-0.02126383892762808,-0.014916461994784865,0.16977549151972302,0.10345223455924142,5.374087977935191,0.2302709065143522,26.17945980348242,31.136779749962038,49.86433706096143,26.17945980348242,9.565074790158578,16.37486496738278,8.459720292617895,10.753626094559111,0.20678180098129076,0.2153803083027615,169.7540629974676,169.7815411938218,167.56932203076283,170.9525296349513,168.64677740777242,0.14650019396914457,168.74592022106583,169.5122534659464,167.41332672258704,174.0739002648737,165.98491934662263,19.552020472745646,2.7103785689426303,-846.7892008032184,1514.3422830956893,72.84946668110459,-846.7892008032184,-3.2358173708145976,-0.9068427463404514,-4.224326137778682,-76.73078787604211,-9.256160438636003,60.81413427294191,314.44903992077735
2003-04-02,-0.020444906597021764,-0.012228076885172377,0.16787358000161656,0.1036319537577605,5.407419567616029,0.23305041166517182,25.92174307144701,30.95278951023601,49.91010783163162,25.92174307144701,9.569082102622392,16.44947746538098,8.532919671436408,10.750465361612196,0.2089095062517979,0.21810115715360748,170.10217695006057,170.129111710099,167.9219415266808,171.30192465464336,168.99344649239973,0.1473331432098592,169.08252454199112,169.85379195641795,167.7351485284556,174.43598402468612,166.3044283345035,19.593592486135517,2.1832765602394524,-848.2976293938233,1517.4747074938082,73.03654556908793,-848.2976293938233,-3.225289502480723,-0.9107121783041672,-4.223285475594718,-76.87790755908442,-9.26432416739276,60.933487894291105,315.1906916681835
2003-04-09,-0.019852651052454172,-0.009218032069350512,0.16658963816513786,0.10381335215008879,5.441226724500388,0.23561673355180682,25.663980171544758,30.766397142621994,49.95713238321568,25.663980171544758,9.573287197518598,16.52466736318526,8.606258088004717,10.747709054225364,0.2118476786411207,0.22006278877353413,170.4569078716703,170.48330203881255,168.28113024119978,171.65798671194182,169.34668421952202,0.14818029280979061,169.4255636389874,170.20183246583736,168.06319684255232,174.80484880140543,166.63010277128018,19.635837385373687,1.6579761452380275,-849.6738969694638,1520.3848125020477,73.22134282695653,-849.6738969694638,-3.212276642989641,-0.9141651233178112,-4.218590550497046,-77.01278270575747,-9.267605214174669,61.04618051040727,315.8894031846437
2003-04-16,-0.019585923284801132,-0.00607971610622398,0.16605184920839705,0.10399645917477376,5.475505654549449,0.23767374331668098,25.406274742036118,30.577670490742822,50.00544117828157,25.406274742036118,9.577697202090336,16.600426238737988,8.679718808114478,10.745368882241912,0.21524319008780834,0.2212377416018736,170.81831182883252,170.84416846348984,168.64694082146286,172.02077267628115,169.70654598591545,0.14904157218115105,169.77509540498409,170.55643228307312,168.3975320431319,175.1805503867447,166.96200232655036,19.678760562671105,1.1346636616904515,-850.9172808682415,1523.0712548840625,73.4038367837689,-850.9172808682415,-3.1967684538539736,-0.9171982767200227,-4.210221032649564,-77.13534266337584,-9.265975986761545,61.15217506957387,316.54488671175466
2003-04-23,-0.01926062589705945,-0.0026866193749095837,0.16614903801090933,0.1041813038363707,5.510252394730892,0.23894912041435656,25.148730829868647,30.386678436752785,50.055064387577715,25.148730829868647,9.5823192063665,16.676745450308953,8.753284988798061,10.743456468528874,0.218690018795269,0.22151835119730018,171.1864429502412,171.21176532971637,169.01942397930344,172.39033746602942,170.0730852636784,0.14991690585224912,170.1311758612277,170.917646801159,168.73821271390364,175.56314258020802,167.30018489252177,19.722367212003626,0.6135255695766251,-852.0270986460299,1525.5327585732603,73.584006428058,-852.0270986460299,-3.1787553651221128,-0.9198084566888914,-4.198157702905536,-77.24552049133959,-9.259410375363514,61.251436544709804,317.1568673572401
2003-04-30,-0.018833588908876937,0.001104248143862993,0.16648123559111166,0.10436791469420743,5.545462813694839,0.2393354594114154,24.891452857770375,30.19349088244307,50.10603187894673,24.891452857770375,9.587160260674558,16.753616138529456,8.826939683495103,10.741983344801952,0.2218238842309854,0.2208073318044533,171.56135340153614,171.58614501985153,169.39862846717398,172.76673402296467,170.4463535752864,0.15080621347409412,170.4938591316921,171.28552949182156,169.0852956178839,175.95267716378277,167.64470655815813,19.76666232664653,0.09474838983682687,-853.0027084538328,1527.7681153481735,73.76183141727196,-853.0027084538328,-3.158228581439964,-0.9219926057578636,-4.1823824633520665,-77.3432529972727,-9.247883766846252,61.343931952589124,317.72508323440434
2003-05-07,-0.018501780982284603,0.005105147739198873,0.1666259126036495,0.10455631985126035,5.581132612508498,0.23902968443111292,24.634545591106367,29.998178729941866,50.15837320630335,24.634545591106367,9.592227373158266,16.831029228506242,8.900665847271233,10.740960947466892,0.22456079312865737,0.21924667971781323,171.94309336066388,171.9673579283167,169.7846010546496,173.15001328732805,170.8264004692159,0.15170940982865702,170.86319741803825,171.6601318805653,169.43883567177,176.34920387722224,167.9956215838419,19.811650696767956,-0.4214813571227012,-853.8435094028155,1529.7761854873843,73.93729208702223,-853.8435094028155,-3.135180087873575,-0.9237477922950953,-4.162878347514448,-77.42848077202761,-9.231373058502774,61.4296303724407,318.2492855976982
2003-05-14,-0.01828536814991666,0.00918680507659167,0.16641670952533236,0.10474654694314542,5.617257325449347,0.23852958757729067,24.378114104508683,29.800813862014326,50.21211759868012,24.378114104508683,9.59752750730113,16.908975432014643,8.974446342087237,10.74040061347873,0.2270104849932634,0.21745629594028615,172.33171099381968,172.35545243746503,170.1773865055163,173.54022417346184,171.21327349614623,0.15262640483878873,171.23924097513253,172.04150352232483,169.79888592084575,176.75277039392847,168.35298237656318,19.857336907082157,-0.9349772131312903,-854.5489419168463,1531.5558984037048,74.11036946013559,-854.5489419168463,-3.1096026554900815,-0.9250712119456537,-4.139629530216038,-77.50114822354058,-9.209856671365833,61.50850296391977,318.7292389743403
2003-05-21,-0.018186671620184468,0.01340419477524002,0.16603391342294024,0.10493862312722933,5.653832320856904,0.23813109611690567,24.12226374829077,29.601469121968048,50.267293949345316,24.12226374829077,9.603067579456532,16.98744524977066,9.048263942117229,10.740313576220482,0.2292207684855563,0.21591284016250248,172.72725243198423,172.75047489404554,170.57702755545452,173.93741354604572,171.60701818575197,0.1535571035798007,171.62203808713596,172.42969197769656,170.16549751443034,177.16342229744714,168.71683946564744,19.903725334563838,-1.4455528441419965,-855.1184880723941,1533.106253257355,74.28104525550712,-855.1184880723941,-3.0814898466941694,-0.9259601890359458,-4.112621337089063,-77.56120360952306,-9.183314563054791,61.58052298444355,319.16472129193767
2003-05-28,-0.018088963098666526,0.017688488333260755,0.1657727589293743,0.10513257507186338,5.690852802042835,0.23806024033567436,23.867100114656495,29.400218293169445,50.32393080499641,23.867100114656495,9.60885445638528,17.06642897378117,9.12210133911401,10.740710961402561,0.2312493749139364,0.21482464999969697,173.12976174806096,173.15246958626724,170.9835648903255,174.3416261969374,172.00767802409212,0.15450140629270492,172.01163504417093,172.82474278975639,170.53871968187792,177.58120305858125,169.08724147902822,19.95082014622413,-1.9530221022863863,-855.5516719256277,1534.4263195478547,74.44930189674943,-855.5516719256277,-3.0508360203177487,-0.9264121779398161,-4.081840253732409,-77.60859906897446,-9.151728240151618,61.64566580588297,319.5555240020512
2003-06-04,-0.017832828090160464,0.021868996353738,0.16585290217905108,0.10532842894574546,5.728313808259379,0.23831022776432614,23.612729003714943,29.197136078176953,50.3820563550334,23.612729003714943,9.614894952801539,17.145916689772008,9.19594114782005,10.741603782984525,0.23299630692499823,0.2140799501409513,173.53928093462633,173.561478721477,171.3970371250716,174.75290482263034,172.41529443160837,0.15545920839911703,172.40807611957848,173.22669946147565,170.91859970913998,178.00615401313627,169.4642351200779,19.99862529694954,-2.4571990880752423,-855.8480598265701,1535.5152376843712,74.6151225206356,-855.8480598265701,-3.0176363364601864,-0.926424764405713,-4.04727393451196,-77.64329065250254,-9.115080770100105,61.70390893060322,319.901452199651
2003-06-11,-0.017332900614851293,0.025701633899297825,0.16650209999077759,0.10552621040741265,5.76621021572581,0.23884089391540464,23.35925638931149,28.99229807749669,50.44169842091534,23.35925638931149,9.621195828927831,17.225898279692974,9.269765911422326,10.743002939120414,0.23432410451243857,0.21334216857000948,173.95584988229945,173.97754240445587,171.81748078323653,175.17129000233484,172.82990674173874,0.15643040051781937,172.81140354777156,173.635603433742,171.3051829158976,178.4383143403029,169.84786514500246,20.04714452740434,-2.9578982127250555,-856.0072607201632,1536.37221953427,74.7784909853314,-856.0072607201632,-2.981886761076934,-0.9259956668443902,-4.008911210999789,-77.66523835143708,-9.073356792623187,61.755232006845425,320.20232473841014
2003-06-18,-0.016534933572049486,0.029068670251991648,0.16790636072067566,0.10572594459487014,5.804536738712926,0.23959060699463092,23.106788384686645,28.78578076796701,50.502884445604586,23.106788384686645,9.627763788060204,17.306363424299555,9.343558107049418,10.74491920812934,0.23501077640473927,0.21210018080040396,174.37950635874427,174.40069861634868,172.24493027711858,175.59682017669581,173.251552180159,0.15741486848298716,173.22165750269787,174.0514940639983,171.6985126332763,178.8777210416902,170.23817434081369,20.096381361997814,-3.454934260589173,-856.0289264341025,1536.9965489496128,74.9393918784147,-856.0289264341025,-2.94358407031401,-0.9251227375765538,-3.9667421000478775,-77.67440612572408,-9.026542530652717,61.79961684344274,320.457974341786
2003-06-25,-0.015107308603502047,0.031969147515242005,0.16999459989728086,0.10592765611535843,5.843287930685217,0.24069090794241466,22.855431207973076,28.57766148077765,50.56564148310192,22.855431207973076,9.634605474144143,17.38730160581038,9.417300151309025,10.747363244492538,0.2350287223568573,0.21035679426948048,174.81028598830875,174.8309831942298,172.67941788856064,176.02953162715164,173.68026584465758,0.1584124933640729,173.63887607691765,174.47440860550395,172.0986301821491,179.32440892101488,170.63520350388362,20.14633910691676,-3.948122451673399,-855.9127519533033,1537.387582271366,75.09781052467727,-855.9127519533033,-2.90272585458636,-0.9238039640399568,-3.920757811492976,-77.67076193058686,-8.974625800766962,61.83704742386356,320.66824770983743
2003-07-02,-0.012543720672229385,0.03439384854147934,0.17252197112917397,0.10613136903526416,5.882458185500588,0.24243596623481328,22.6052911475424,28.36801837913016,50.629996188076646,22.6052911475424,9.641727469362273,17.468702110639907,9.490974405864222,10.750345574878427,0.23476546766305412,0.20856186834561616,175.24822223231274,175.26842981131844,173.12097375038877,176.46945845594658,174.11608068565442,0.1594231514873491,174.0630952613071,174.9043821872309,172.50557485203916,179.77841056445686,171.03899141909326,20.197020848224376,-4.437278504214987,-855.658475680872,1537.5447488110779,75.25373299370676,-855.658475680872,-2.8593105223978217,-0.9220374699553859,-3.8709507554886304,-77.65427774194197,-8.917596023130576,61.86750991957531,320.83300562173093
2003-07-09,-0.00890670213904872,0.03609660162733537,0.1752152914870246,0.10633710687017794,5.922041738667412,0.24504759335341553,22.35647452721293,28.156930435545913,50.69597480559567,22.35647452721293,9.649136291734647,17.55055403220571,9.564563183046701,10.753876594197134,0.2346160548931961,0.20736755786058336,175.69334636999326,175.71306995785068,173.569625828507,176.91663256680422,174.55902748737265,0.16044671445910783,174.49434892539674,175.34144779440228,172.91938388063105,180.23975632169123,171.44957483958382,20.24842945002639,-4.922218697304128,-855.2658796854469,1537.4675513098002,75.40714610724535,-855.2658796854469,-2.813337303900626,-0.9198215164510285,-3.817314549460834,-77.62492958055725,-8.855444230932216,61.89099270272234,320.9521230338883
2003-07-16,-0.004728271419030448,0.03695576840691866,0.17793154195596592,0.10654489257510256,5.962032668658582,0.2487047198165572,22.109087671329327,27.944477408828217,50.763603160954716,22.109087671329327,9.656838392732388,17.63284627380941,9.638048751505181,10.757966561685771,0.23510450434324334,0.20733736609849474,176.14568748011303,176.16493292261524,174.02539990465414,177.3710836462698,175.00913484966924,0.16148304919051196,174.93266879835113,175.78563624968064,173.34009243389744,180.7084742876017,171.8669884671174,20.300567552705015,-5.402759933527189,-854.7347899347922,1537.1555663740305,75.55803744632172,-854.7347899347922,-2.7648062541925835,-0.917154503144739,-3.7598440246840266,-77.58269753494037,-8.788163079315384,61.90748635811138,321.02548917372883
2003-07-23,-0.0007362469625830717,0.03756550081620246,0.18058648567755706,0.10675474853481562,6.002424898282361,0.2533174357838663,21.863236869725842,27.730739820685354,50.832906649615815,21.863236869725842,9.664840154905612,17.715567551590706,9.711413341887207,10.76262559702594,0.23646864122021505,0.20882801936243164,176.60527242324252,176.62404577516276,174.48831955983306,177.8328391457299,175.4664291705344,0.16253201792409586,175.3780844505996,176.23697619501544,173.76773358685108,181.1845902846861,172.2912649330576,20.35343757122174,-5.878719801610657,-854.0650765155203,1536.6084448884594,75.7063953581534,-854.0650765155203,-2.7137182563499804,-0.9140349691836935,-3.6985352324739225,-77.52756578294644,-8.715746853797775,61.91698369449878,321.0530076289622
2003-07-30,0.0022451016175513844,0.03827722834049754,0.18311754276377235,0.1069666965543905,6.043212196109725,0.2586881600657708,21.619028342584485,27.515798932021386,50.9039102272548,21.619028342584485,9.673147889526462,17.798706397553676,9.784639152552547,10.767863676494915,0.23864221261004132,0.2119655501265184,177.07212582472334,177.09043334869628,174.9584061584185,178.30192426411872,175.93093462926757,0.16359347826191215,175.83062327612632,176.6954940741581,174.2023383049306,181.66812784616158,172.72243477997682,20.407041693489667,-6.349916639044579,-853.2566538388319,1535.825912405318,75.85220896281676,-853.2566538388319,-2.66007502419438,-0.9104615942409657,-3.633385449994009,-77.45952261209347,-8.638191478174797,61.919479755173505,321.034596432389
2003-08-06,0.0037762365706280956,0.03932203427115782,0.18539515176415977,0.10718075784987893,6.084388177957856,0.2646333632928696,21.376568205199536,27.299736718901638,50.97663839992217,21.376568205199536,9.681767834248049,17.88225116266449,9.857708355316344,10.773690629151792,0.24155941211570583,0.21661140183081976,177.5462700583196,177.56411822365033,175.435678832951,178.77836193131694,176.40267317033673,0.1646672831953187,176.29031047542685,177.1612141158507,174.64393542602738,182.15910819977648,173.16052644389939,20.46138187881611,-6.816169594664583,-852.3094808321592,1534.807769510122,75.99546815968127,-852.3094808321592,-2.603879104791665,-0.906433199468565,-3.564393185672639,-77.37856043857516,-8.555494521903203,61.91497182783018,320.97018814216676
2003-08-13,0.0037938589405717565,0.0406202126056083,0.1873038897255184,0.10739695303915929,6.125946308429499,0.27083115338197383,21.135962432660158,27.08263584820008,51.05111521432143,21.135962432660158,9.690706150780185,17.966190020019834,9.93060310122019,10.7801161330601,0.24495154384373474,0.22234127116691332,178.02772523056618,178.0451207119665,175.9201544696249,179.26217279225276,176.88166448792956,0.16575328113640186,176.7571690391396,177.63415831769868,175.09255164316238,182.6575502523375,173.60556623718776,20.516459856416283,-7.277298691171257,-851.2235611166102,1533.5538921636255,76.13616363360552,-851.2235611166102,-2.54513388068161,-0.9019487484064771,-3.4915581842276993,-77.28467582496076,-8.467655206960648,61.90345945372702,320.8597299175012
2003-08-20,0.0026201291100367216,0.04195585754680888,0.18879092126716826,0.10761530213295332,6.167879902507779,0.2768371122897722,20.897316824462397,26.864579652935717,51.127364248207854,20.897316824462397,9.699968922582674,18.050510968084993,10.00330552632924,10.787149711548128,0.24844863035375508,0.2285203440031139,178.51650916581985,178.53345884207258,176.41184769447565,179.75337519171052,177.3679260112025,0.1668513159510289,177.23121973235868,178.11434643073193,175.54821148781957,183.16347057495804,174.05757833207923,20.572277123998642,-7.733124887565765,-849.9989431701088,1532.0642320197899,76.27428686089209,-849.9989431701088,-2.4838435718365464,-0.8970073478472866,-3.4148814312960774,-77.17786949657204,-8.374674414177516,61.88494443612315,320.70318358972395
2003-08-27,0.0007864790799760879,0.043063066669688434,0.189793314025597,0.10783582452601558,6.2101821272061475,0.2822556836870212,20.660736969062516,26.645652107305395,51.20540860091189,20.660736969062516,9.709562152577037,18.135201834000878,10.07579775755355,10.794800729508438,0.2517574518079482,0.23446015954908608,179.0126373920209,179.02914834457192,176.91077086027462,180.25198515985542,177.86147289023543,0.16796122699352428,177.71248107963612,178.60179594466354,176.01093731394388,183.67688338903596,174.5165847448808,20.628834946422643,-8.18347014148048,-848.6357204761368,1530.3388167196017,76.40983011499831,-848.6357204761368,-2.4200132373475745,-0.8916082486559529,-3.334365157665186,-77.0581463565283,-8.276554689037196,61.85943084799056,320.50052572871834
2003-09-03,-0.0011222906924825832,0.04374850830036876,0.1900756494368985,0.10805853898849868,6.252846003273042,0.28702008740192597,20.426328208383286,26.425937801420535,51.28527088399031,20.426328208383286,9.719491760877482,18.22025027695904,10.14806191849169,10.803078389737854,0.254963137692442,0.2399005781687351,179.5161231271726,179.53220263865126,177.41693403413726,180.758016398481,178.36231798269873,0.16908284914296298,178.20096935068057,179.09652207385255,176.48074928261198,184.19780055296715,174.9826053208297,20.686134354429633,-8.628157471383407,-847.1340316579842,1528.3777501605596,76.54278647200086,-847.1340316579842,-2.3536487768369954,-0.8857508465443277,-3.2500128431038924,-76.92551549944997,-8.173300246941327,61.826925038995924,320.25174770465907
2003-09-10,-0.00307211167774174,0.04400451972892651,0.18926932955716425,0.10828346365749839,6.295864406950898,0.29106967394650435,20.19419560228507,26.205521915755448,51.36697321200912,20.19419560228507,9.729763582541956,18.305643791643774,10.220080135294836,10.811991729319358,0.25821490616657644,0.24470608504658084,180.02697726654512,180.04263281921297,177.93034498585158,181.27148026798668,178.8704718412399,0.17021601284107374,178.69669854675982,179.59853774397845,176.95766534738192,184.7262315496022,175.45565771962717,20.744176143447497,-9.067011018635021,-845.4940605984184,1526.1812127416747,76.67314981581109,-845.4940605984184,-2.2847569315956076,-0.8794346828000215,-3.1618292197903983,-76.77999022381269,-8.064916977936583,61.78743564174776,319.95685574502966
2003-09-17,-0.00500687251506203,0.04382760098188107,0.18715284617161648,0.10851061602878062,6.339230071788986,0.294244900671417,19.96444389301328,25.984490195314695,51.45053719346094,19.96444389301328,9.740383365344012,18.391369711740225,10.291834542549305,10.82154961604709,0.261470158695584,0.24887489327003173,180.54520837060875,180.56044764473717,178.45100917693148,181.79238577508977,179.38594270159408,0.1713605441317423,179.19968038781172,180.10785357943158,177.4417012403283,185.26218347445098,175.93575740165022,20.802960872469527,-9.4998561093767,-843.7160365446921,1523.749461583829,76.80091484313887,-843.7160365446921,-2.2133452854438422,-0.8726594449692548,-3.06982027533485,-76.62158804294344,-7.95141245090008,61.74097357730467,319.61587098688494
2003-09-24,-0.00668845279849304,0.04305531695226513,0.18374262018663276,0.10874001294869504,6.382935590509739,0.2963759841899873,19.737177469634304,25.762928923527667,51.535983921821106,19.737177469634304,9.751356767566424,18.477415213507697,10.36330728917574,10.831760744895934,0.26447634045910656,0.2523329225380074,181.07082265370514,181.0856535258818,178.97892975040233,182.3207395612815,179.9087364714272,0.17251626470210896,179.7099243002726,180.62447789142834,177.932870458771,185.80566102464317,176.42291761485035,20.86248886300833,-9.92651931622899,-841.8002341988097,1521.08283072534,76.9260770682025,-841.8002341988097,-2.1394222653154324,-0.8654249674933092,-2.9739932553943174,-76.4503306946513,-7.832795917180098,61.687552059940685,319.22882952432747
2003-10-01,-0.008208608845002241,0.04161905210559399,0.17926083379263916,0.10897167060627744,6.426973416928001,0.2976359334078436,19.512500332471664,25.540924895878007,51.62333396674522,19.512500332471664,9.7626893558172,18.563767319416996,10.434480544342925,10.84263363453685,0.2671300332798425,0.2550951108430811,181.60382397345998,181.61825451482497,179.5141075213231,182.85654589202974,180.43885671991512,0.17368299192524903,180.22743740562706,181.1484166668559,178.43118425270217,186.35666648864904,176.91714938234406,20.92276019812517,-10.346828519778931,-839.7469737929794,1518.1817312926025,77.04863282718216,-839.7469737929794,-2.0629971415627777,-0.8577312322982446,-2.87435666587818,-76.26624414948522,-7.709078313689531,61.627186601163785,318.79578245116795
2003-10-08,-0.010016503341584618,0.03958252444255911,0.1740796664904642,0.10920560452554506,6.471335867922793,0.29849523377329945,19.290516057554342,25.31856539327618,51.71260736541207,19.290516057554342,9.774386602868967,18.650412901850917,10.505336503394357,10.85417662389941,0.2695148877981865,0.2574677809793425,182.14421382094508,182.15825229535633,180.0565409680516,183.39980664673698,180.9763046680666,0.17486053890442796,180.7522245096868,181.67967355785274,178.93665161291966,186.91519973676736,177.4184614907023,20.983774721535415,-10.76061296983487,-837.5566211501807,1515.0466516456681,77.16857928241511,-837.5566211501807,-1.9840800279829462,-0.8495783693375362,-2.770920274741904,-76.0693586176125,-7.580272265449271,61.55989501298434,318.3167958987402
2003-10-15,-0.012532762601461987,0.03690458128015955,0.16865751492569594,0.10944182955798754,6.516015125461055,0.29919224357065904,19.07132776108931,25.095938155183276,51.80382361401503,19.07132776108931,9.786453885522393,18.737338686866778,10.575857393785618,10.86639786878273,0.27158764480740194,0.2596908090728126,182.6919913115944,182.70564617372366,180.6062262242575,183.950521309458,181.5210791797949,0.17604871451892104,181.284288092604,182.2182498721313,179.44927925987207,187.48125821238614,177.926860478945,21.045532036790597,-11.167703346427743,-835.2295877297861,1511.6781574986453,77.28591442633014,-835.2295877297861,-1.9026818815635487,-0.8409666570873128,-2.6636951133673623,-75.85970855431106,-7.446392087579065,61.48569741042991,317.79195106884526
2003-10-22,-0.016062849100967377,0.033422301066906746,0.16337373557873372,0.10968035987525594,6.561003238672802,0.2996347649865039,18.8550380639699,24.873131352494127,51.8970016594049,18.8550380639699,9.798896482494436,18.824531258019807,10.646025481030524,10.879305338516055,0.2731243499767495,0.2617297534072211,183.24715317687807,183.2604330702371,181.1631570716868,184.5086869603818,182.07317675374145,0.177247323471385,181.82362829962275,182.76414456404612,179.96907163322027,188.0548369240189,178.4423506282445,21.108031506537415,-11.567931820537794,-832.7663306581742,1508.0768920148062,77.40063708511904,-832.7663306581742,-1.8188145019477986,-0.8318965229939056,-2.5526934775282264,-75.63733266407021,-7.307453786733742,61.40461621330338,317.2213442617981
