,sj_ndvi_ne,sj_ndvi_nw,sj_ndvi_sw,iq_ndvi_ne,iq_ndvi_nw,iq_ndvi_se,iq_ndvi_sw,sj_ndvi_se,sj_reanalysis_air_temp_k,sj_reanalysis_avg_temp_k,sj_reanalysis_dew_point_temp_k,sj_reanalysis_max_air_temp_k,sj_reanalysis_min_air_temp_k,sj_reanalysis_relative_humidity_percent,sj_station_precip_mm,iq_reanalysis_air_temp_k,iq_reanalysis_avg_temp_k,iq_reanalysis_dew_point_temp_k,iq_reanalysis_max_air_temp_k,iq_reanalysis_min_air_temp_k,iq_reanalysis_relative_humidity_percent,iq_reanalysis_specific_humidity_g_per_kg,iq_station_max_temp_c,iq_station_min_temp_c,sj_precipitation_amt_mm,sj_reanalysis_precip_amt_kg_per_m2,sj_reanalysis_sat_precip_amt_mm,sj_reanalysis_specific_humidity_g_per_kg,sj_reanalysis_tdtr_k,sj_station_avg_temp_c,sj_station_diur_temp_rng_c,sj_station_max_temp_c,sj_station_min_temp_c,iq_precipitation_amt_mm,iq_reanalysis_precip_amt_kg_per_m2,iq_reanalysis_sat_precip_amt_mm,iq_reanalysis_tdtr_k,iq_station_avg_temp_c,iq_station_diur_temp_rng_c,iq_station_precip_mm
1993-07-02,0.1237667,0.1522,0.2187714,0.3137143,,,,0.2154143,299.70428571400004,299.842857143,296.51,301.6,298.2,82.8328571429,7.2,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,8.49,27.5,8.49,17.9228571429,2.0,28.842857142899998,5.87142857143,32.8,25.0,683642494.9636718,1174690543.0978487,683642494.9636718,-116690534.71693358,15469008.063884601,10238567.606001478,-929466789.2260549
1993-07-09,0.0689,0.09593333,0.1590429,0.3137143,,,,0.1463429,299.567142857,299.62857142900003,296.03,301.6,297.5,81.1485714286,21.0,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,37.28,72.8,37.28,17.407142857100002,1.88571428571,28.2428571429,6.84285714286,32.8,24.4,678048945.838493,1165094789.228088,678048945.838493,-115737816.19813246,15342498.18501909,10154743.213643271,-921884722.4071871
1993-07-16,0.0375,0.09203333,0.2203714,0.3137143,,,,0.1833571,299.58428571400003,299.707142857,296.055714286,301.9,297.7,81.2157142857,92.2,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,73.94,67.7,73.94,17.46,2.5,27.8857142857,6.52857142857,32.2,22.2,672485990.8919181,1155551434.855587,672485990.8919181,-114790297.46190995,15216679.9466936,10071377.590475362,-914344001.4775758
1993-07-23,0.1204,0.1826,0.1923714,0.3137143,,,,0.16658570000000006,299.891428571,299.964285714,295.94,302.0,298.3,79.15,13.0,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,4.81,29.4,4.81,17.317142857100002,2.47142857143,28.5,7.25714285714,33.3,24.4,666953546.226733,1146060336.5199542,666953546.226733,-113847964.27967525,15091551.453100666,9988469.47764559,-906844513.3971095
1993-07-30,0.08285,0.10608,0.1236,0.17568570000000006,,,,0.12255,299.237142857,299.26428571400004,296.592857143,301.3,298.0,85.55142857140001,71.4,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,78.03,109.0,78.03,18.0342857143,1.75714285714,27.9428571429,6.0,32.2,22.2,661451527.9457229,1136621350.7607977,661451527.9457229,-112910802.42283751,14967110.808433004,9906017.616301894,-899386145.1256768
1993-08-06,0.3572667,0.1488,0.2581143,,,,,0.2467667,300.062857143,300.26428571400004,296.857142857,302.0,298.3,82.8828571429,0.8,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,12.38,12.6,12.38,18.3271428571,2.3571428571400004,29.028571428600006,6.58571428571,32.8,24.4,655979852.151674,1127234334.1177268,655979852.151674,-111978797.66280605,14843356.116883062,9824020.747592136,-891968783.6231662
1993-08-13,0.1016,0.1401,0.16925710000000002,0.3137143,,,,0.2187,300.12142857099997,300.35,296.56142857099996,302.0,298.7,81.0128571429,18.1,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,7.25,21.8,7.25,17.9885714286,2.32857142857,29.028571428600006,6.25714285714,32.8,25.0,650538434.9473709,1117899143.1303492,650538434.9473709,-111051935.77099003,14720285.48264341,9742477.612664212,-884592315.849466
1993-08-20,0.0969,0.04966667,0.16328570000000006,0.3137143,,,,0.1970714,299.67,299.771428571,296.512857143,302.3,297.8,83.0757142857,12.7,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,106.83,62.7,106.83,17.9528571429,2.22857142857,29.4142857143,6.42857142857,33.9,24.4,645127192.4355996,1108615634.3382733,645127192.4355996,-110130202.5187987,14597897.00990671,9661386.952665962,-877256628.7644656
1993-08-27,0.10885,0.24925,0.2159143,0.2773286,,,,0.2105714,299.918571429,299.98571428599996,296.49,302.1,297.9,81.7271428571,17.1,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,1.36,26.9,1.36,17.9171428571,2.3142857142900004,28.971428571399997,7.614285714289999,33.3,24.4,639746040.7191458,1099383664.2811084,639746040.7191458,-109213583.6776412,14476188.802865475,9580747.508745387,-869961609.3280528
1993-09-03,0.0979,0.1581,0.15091429999999995,0.3137143,,,,0.1638571,299.97571428599997,300.035714286,296.107142857,302.0,298.5,79.6285714286,28.8,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,30.85,34.4,30.85,17.5271428571,2.18571428571,28.657142857100002,7.32857142857,32.8,24.4,634394895.9007946,1090203089.498462,634394895.9007946,-108302065.01892678,14355158.965712383,9500558.022050243,-862707144.5001163
1993-09-10,0.1121,0.0688,0.05133333,0.3137143,,,,0.0596,299.761428571,299.857142857,296.12857142900003,302.6,298.2,80.6842857143,43.4,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,43.26,42.1,43.26,17.5614285714,2.17142857143,28.4285714286,7.885714285710001,32.8,23.3,629073674.0833318,1081073766.5299428,629073674.0833318,-107395632.31406468,14234805.602639876,9420817.233728532,-855493121.240545
1993-09-17,0.1199,0.0971,0.1865857,0.29818890000000003,,,,0.2044429,299.672857143,299.785714286,296.291428571,301.9,298.3,81.7942857143,23.1,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,14.42,50.0,14.42,17.7042857143,1.94285714286,28.6,7.37142857143,32.8,23.9,623782291.3695426,1071995551.9151592,623782291.3695426,-106494271.33446412,14115126.817840546,9341523.88492807,-848319426.5092274
1993-09-24,0.0054,0.063525,0.1168857,0.3137143,,,,0.1392833,300.067142857,300.142857143,296.461428571,302.4,298.2,80.9014285714,8.7,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,71.36,57.9,71.36,17.9528571429,2.68571428571,28.157142857100002,6.92857142857,32.8,23.3,618520663.8622127,1062968302.1937196,618520663.8622127,-105597967.85153425,13996120.715506993,9262676.71679676,-841185947.2660517
1993-10-01,0.034,0.0517,0.09423333,0.17568570000000006,,,,0.0726,299.885714286,299.94285714299997,296.651428571,302.1,298.4,82.61,26.7,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,72.86,76.0,72.86,18.12,2.17142857143,28.285714285700003,6.985714285710001,32.8,23.9,613288707.6641277,1053991873.9052329,613288707.6641277,-104706707.63668436,13877785.39983181,9184274.470482469,-834092570.470907
1993-10-08,0.1213,0.0705,0.16527139999999998,0.3137143,,,,0.1886286,299.591428571,299.607142857,296.63285714299997,301.1,298.2,83.8414285714,16.8,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,27.62,55.36,27.62,18.1042857143,1.67142857143,28.014285714299998,7.5,33.3,23.3,608086338.878073,1045066123.5893072,608086338.878073,-103820476.46132356,13760118.975007579,9106315.887133136,-827039183.0836816
1993-10-15,0.1317,0.0645,0.17318570000000005,0.3137143,,,,0.20515,299.957142857,300.042857143,296.42571428599996,301.8,298.7,81.1028571429,27.0,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,8.01,35.8,8.01,17.86,1.94285714286,28.4,6.985714285710001,32.2,24.4,602913473.6068342,1036190907.785551,602913473.6068342,-102939260.09686118,13643119.545226768,9028799.707896601,-820025672.064264
1993-10-22,0.0129,0.15975,0.14968570000000006,,,,,0.1347,300.18142857099997,300.242857143,296.168571429,302.4,298.0,78.8071428571,6.4,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,0.0,17.0,0.0,17.592857142899998,2.2571428571400003,28.2,7.7,33.3,23.9,597770027.9531966,1027366083.0335726,597770027.9531966,-102063044.31470636,13526785.214682162,8951724.673920825,-813051924.372543
1993-10-29,0.117,0.1143,0.1092667,0.3137143,,,,0.2702,299.788571429,299.721428571,296.114285714,301.5,298.1,80.3985714286,25.4,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,70.07,57.6,70.07,17.5557142857,1.95714285714,28.0714285714,7.1428571428600005,32.8,23.9,592655918.0199462,1018591505.8729807,592655918.0199462,-101191814.8862683,13411114.087566137,8875089.526353624,-806117826.9684068
1993-11-05,0.1204,0.1406667,0.1569,,,,,0.17761670000000002,299.885714286,299.921428571,296.007142857,301.9,298.5,79.5042857143,4.1,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,0.0,16.1,0.0,17.4414285714,2.3,27.9,7.24285714286,32.8,23.3,587571059.9098679,1009867032.8433836,587571059.9098679,-100325557.58295634,13296104.268071301,8798893.006342866,-799223266.8117446
1993-11-12,-0.1589,0.0493,0.1696,0.3137143,,,,0.08248333,299.228571429,299.35,295.298571429,300.9,297.8,79.0371428571,6.7,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,0.0,25.6,0.0,16.6628571429,2.27142857143,27.6428571429,7.72857142857,32.8,23.3,582515369.7257477,1001192520.4843898,582515369.7257477,-99464258.17617953,13181753.860390298,8723133.85503653,-792368130.8624443
1993-11-19,0.17315,0.013825,0.1117429,0.3137143,,,,0.17535,298.845714286,299.05,295.18857142900004,301.0,297.5,80.3771428571,48.8,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,12.5,70.71,12.5,16.58,1.84285714286,27.1714285714,6.77142857143,31.7,22.8,577488763.5703707,992567825.3356078,577488763.5703707,-98607902.4373472,13068060.96871566,8647810.813582415,-785552306.0803955
1993-11-26,0.1071,0.1818,0.2705857,0.17568570000000006,,,,0.2600571,298.571428571,298.678571429,295.255714286,301.1,296.8,82.1542857143,46.4,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,91.81,118.1,91.81,16.661428571400002,1.87142857143,26.8857142857,6.6,31.7,22.2,572491157.5465226,983992803.9366453,572491157.5465226,-97756476.13786846,12955023.697240047,8572922.623128483,-778775679.4254851
1993-12-03,0.3572667,-0.0095,0.08941429,0.29818890000000003,,,,0.12734,298.627142857,298.721428571,294.965714286,300.5,297.2,80.4657142857,5.5,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,6.09,25.7,6.09,16.4014285714,2.01428571429,26.785714285700003,8.34285714286,33.3,21.1,567522467.756989,975467312.8271118,567522467.756989,-96909965.04915263,12842640.150155842,8498468.024822546,-772038137.8576033
1993-12-10,0.1435,,0.08283333,,,,,0.1632333,298.218571429,298.19285714299997,294.52,300.5,296.6,80.3028571429,20.8,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,5.29,43.4,5.29,15.9328571429,2.3571428571400004,26.528571428600006,7.085714285710001,30.6,21.1,562582610.3045554,966991208.5466155,562582610.3045554,-96068354.94260886,12730908.431655772,8424445.759812536,-765339568.3366379
1993-12-17,-0.2902,-0.06766667,0.08,0.3137143,,,,0.1682857,298.565714286,298.585714286,294.16,300.8,296.2,76.8542857143,7.7,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,14.82,28.6,14.82,15.5714285714,2.45714285714,26.228571428600002,7.857142857139999,31.1,21.1,557671501.2920073,958564347.6347647,557671501.2920073,-95231631.58964638,12619826.645932496,8350854.569246378,-758679857.8224773
1993-12-24,-0.0237,-0.02115,0.07024286,0.17568570000000006,,,,0.1181143,298.218571429,298.335714286,294.234285714,301.2,296.1,78.8285714286,37.6,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,42.62,33.6,42.62,15.65,2.55714285714,26.0428571429,6.82857142857,31.7,21.7,552789056.8221302,950186586.6311675,552789056.8221302,-94399780.76167437,12509392.89717833,8277693.194271915,-752058893.2750106
1994-01-01,0.1972,,,,,,,0.18086306924581005,298.527142857,298.778571429,294.401428571,301.0,296.0,78.0185714286,0.3,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,5.25,3.4,5.25,15.78,2.44285714286,26.971428571399997,8.2,32.8,21.7,547244112.101884,940671940.9328712,547244112.101884,-93455042.20584658,12383973.981318831,8194604.884253187,-744539375.682461
1994-01-08,-0.1209,0.0193,0.1785143,0.17568570000000006,,,,0.09498571,298.19142857099996,298.285714286,293.585714286,300.1,296.3,75.7428571429,41.0,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,12.6,19.5,12.6,14.951428571400001,2.05714285714,25.5,6.74285714286,29.4,21.1,542422809.1409878,932398910.9374794,542422809.1409878,-92633584.59025262,12274922.499371737,8122360.303697687,-738001057.5612078
1994-01-15,0.1435,0.0974,0.21445,0.3137143,,,,0.25425,297.59,297.69285714299997,293.721428571,299.6,296.0,79.15,13.4,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,0.0,19.4,0.0,15.0971428571,2.2142857142900003,25.4571428571,7.27142857143,29.4,21.1,537629907.0458025,924174529.9748253,537629907.0458025,-91816954.78122097,12166513.09614198,8050541.582341526,-731501130.1377265
1994-01-22,0.0741,0.16643329999999998,0.1407143,0.3137143,,,,0.151,297.912857143,297.94285714299997,293.37,299.7,296.2,75.9842857143,26.6,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,0.0,16.4,0.0,14.7757142857,2.11428571429,25.0857142857,7.42857142857,30.0,20.0,532865321.91911393,915998654.584517,532865321.91911393,-91005138.55016088,12058743.87582215,7979147.461332595,-725039480.3719058
1994-01-29,0.0912,-0.1162667,0.1985143,0.3137143,,,,0.1635571,297.571428571,297.707142857,293.531428571,299.2,296.3,78.38142857140001,9.7,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,0.0,19.04,0.0,14.9385714286,2.32857142857,25.3285714286,7.04285714286,29.4,20.6,528128969.86370766,907871141.3061633,528128969.86370766,-90198121.66848151,11951612.942604795,7908176.681818798,-718615995.2236345
1994-02-05,0.2588,0.2112,0.2156,0.17568570000000006,,,,0.2200571,297.588571429,297.714285714,293.23,299.8,295.8,76.8257142857,3.6,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,0.0,21.8,0.0,14.6342857143,2.2,25.785714285700003,7.1,30.0,20.6,523420766.9823691,899791846.6793725,523420766.9823691,-89395889.90759212,11845118.400682509,7837627.984948015,-712230561.6528009
1994-02-12,0.0882,0.117,0.069175,0.17568570000000006,,,,0.0768,297.515714286,297.571428571,292.852857143,299.2,295.9,75.31,9.1,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,0.0,11.5,0.0,14.2885714286,1.74285714286,25.2571428571,7.52857142857,29.4,21.1,518740629.37788355,891760627.2437531,518740629.37788355,-88598429.0389019,11739258.354247838,7767500.111868106,-705883066.6192938
1994-02-19,0.3633,0.24185,0.2834143,0.3137143,,,,0.2473857,297.77428571400003,297.94285714299997,292.577142857,299.4,295.5,72.88571428569999,9.7,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,0.0,7.2,0.0,14.02,2.28571428571,25.7,7.15714285714,30.6,21.1,514088473.1530368,883777339.5389135,514088473.1530368,-87805724.83382007,11634030.90749333,7697791.803726962,-699573397.0830016
1994-02-26,0.07305,0.09243333,0.07407143,,,,,0.13775710000000002,297.455714286,297.564285714,292.672857143,299.3,296.1,74.7885714286,7.9,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,0.0,11.5,0.0,14.1571428571,2.3571428571400004,25.7428571429,8.57142857143,30.6,20.6,509464214.4106144,875841840.1044621,509464214.4106144,-87017763.06375578,11529434.164611675,7628501.801672552,-693301440.0038128
1994-03-05,0.1121,0.1446,0.15308329999999998,,,,,0.17415,297.23571428599996,297.335714286,293.12857142900003,300.1,295.4,77.91571428569999,16.2,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,0.0,16.7,0.0,14.558571428599999,2.5,25.3142857143,8.54285714286,30.6,20.6,504867769.2534016,867953985.4800075,504867769.2534016,-86234529.50011839,11425466.229795337,7559628.846852671,-687067082.3416164
1994-03-12,0.1125,0.1038,0.1224143,0.3137143,,,,0.08821429,297.268571429,297.407142857,293.887142857,299.5,295.5,81.5185714286,15.8,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,7.15,18.7,7.15,15.2585714286,2.44285714286,25.8857142857,7.05714285714,31.1,21.7,500299053.78418416,860113632.2051582,500299053.78418416,-85456009.91431695,11322125.207236968,7491171.680415247,-680870211.0563006
1994-03-19,0.1468,-0.04815,0.14055,0.3137143,,,,0.1946833,297.50142857099996,297.671428571,292.864285714,299.8,295.6,75.4357142857,16.8,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,0.0,6.69,0.0,14.3342857143,2.5714285714300003,25.842857142899998,7.95714285714,31.1,21.1,495757984.10574746,852320636.8195223,495757984.10574746,-84682190.0777608,11219409.201129071,7423129.043508135,-674710713.1077541
1994-03-26,0.0412,0.1005833,0.1368429,0.3137143,,,,0.15281670000000006,298.01428571400004,298.214285714,293.17571428599996,300.5,295.5,74.6471428571,0.0,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,0.0,2.9,0.0,14.617142857100001,3.65714285714,26.728571428600002,9.91428571429,32.8,20.6,491244476.32087696,844574855.8627083,491244476.32087696,-83913055.76185907,11117316.315664247,7355499.677279269,-668588475.4558655
1994-04-02,0.0978,0.15975,0.1195286,0.3137143,,,,0.1270429,298.281428571,298.464285714,293.532857143,300.1,296.8,75.0828571429,1.0,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,46.62,6.66,46.62,14.9457142857,2.47142857143,26.7,8.34285714286,33.3,21.1,486758446.53235835,836876145.8743252,486758446.53235835,-83148592.73802103,11015844.655035071,7288282.322876511,-662503385.0605233
1994-04-09,0.108,0.05093333,0.1190286,0.29818890000000003,,,,0.1369286,298.12,298.314285714,293.151428571,300.0,296.8,73.9514285714,2.3,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,0.0,4.4,0.0,14.5471428571,2.4,26.4285714286,7.77142857143,31.1,21.7,482299810.84297705,829224363.3939807,482299810.84297705,-82388786.77765584,10914992.323434204,7221475.721447786,-656455328.881616
1994-04-16,0.16435,0.13325,0.1552429,0.17568570000000006,,,,0.1874286,297.537142857,297.62142857099997,293.734285714,299.6,296.0,79.5171428571,16.7,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,0.0,37.0,0.0,15.1471428571,2.1,25.971428571399997,6.71428571429,30.0,21.1,477868485.35551846,821619364.9612836,477868485.35551846,-81633623.65217276,10814757.425054066,7155078.614140911,-650444193.8790324
1994-04-23,0.0978,,0.1754571,,,,,0.1528286,297.541428571,297.73571428599996,292.852857143,299.6,296.3,75.2471428571,28.7,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,0.0,16.6,0.0,14.2942857143,2.12857142857,25.971428571399997,6.4,30.0,22.2,473464386.17276824,814061007.1158423,473464386.17276824,-80883089.13298103,10715138.064087294,7089089.742103791,-644469867.0126609
1994-04-30,0.0805,0.0251,0.09371667,0.3137143,,,,0.09804286,298.32428571400004,298.492857143,293.455714286,300.9,296.8,74.5157142857,13.2,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,0.0,4.9,0.0,14.8814285714,2.61428571429,26.6714285714,7.785714285710001,31.7,22.2,469087429.397512,806549146.3972653,469087429.397512,-80137168.99148978,10616132.344726436,7023507.846484387,-638532235.2423903
1994-05-07,0.0652,0.08175,0.13214289999999998,0.17568570000000006,,,,0.1644143,298.92714285700004,299.092857143,295.23571428599996,301.1,297.0,80.3528571429,10.5,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,68.0,14.1,68.0,16.621428571400006,2.67142857143,27.7571428571,7.7,33.3,22.8,464737531.1325351,799083639.345161,464737531.1325351,-79395848.99910824,10517738.37116421,6958331.6684305165,-632631185.5281087
1994-05-14,0.1111,0.0974,0.1063143,0.3137143,,,,0.1165143,298.55714285700003,298.7,294.924285714,300.5,297.2,80.4628571429,3.3,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,10.46,21.1,10.46,16.28,1.94285714286,27.4142857143,6.45714285714,31.7,23.9,460414607.48062295,791664342.4991379,460414607.48062295,-78659114.92724569,10419954.247592993,6893559.949090077,-626766604.8297054
1994-05-21,0.0742,0.0177,0.16082860000000002,0.17568570000000006,,,,0.17224289999999998,298.474285714,298.55,295.38428571400004,300.6,297.3,83.13571428569999,29.3,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,16.5,28.9,16.5,16.7671428571,1.81428571429,27.714285714299997,8.1,33.3,22.8,456118574.54456127,784291112.3988043,456118574.54456127,-77926952.54731126,10322778.078205526,6829191.429610983,-620938380.1070682
1994-05-28,0.1178,0.10975,0.2084857,0.3137143,,,,0.2084714,299.94142857099996,300.228571429,296.064285714,302.3,297.7,79.5028571429,6.9,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,17.52,7.9,17.52,17.4871428571,2.88571428571,29.1,7.07142857143,33.9,24.4,451849348.42713547,776963805.5837687,451849348.42713547,-77199347.63071425,10226207.967194255,6765224.85114108,-615146398.3200864
1994-06-04,0.1097,0.1407,0.1616143,0.3137143,,,,0.2008429,299.597142857,299.778571429,295.342857143,301.7,297.8,77.66428571430001,1.6,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,6.59,16.7,6.59,16.7128571429,2.3571428571400004,28.5714285714,7.314285714289999,33.3,23.3,447606845.23113096,769682278.5936395,447606845.23113096,-76476285.94886383,10130242.018751763,6701658.954828296,-609390546.428648
1994-06-11,0.08005,0.06905,0.05854286,0.17568570000000006,,,,0.06161429,299.327142857,299.535714286,295.642857143,301.3,298.0,80.3828571429,67.3,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,42.53,21.5,42.53,17.0157142857,2.47142857143,28.228571428600002,7.62857142857,32.8,23.3,443390981.0593337,762446387.9680254,443390981.0593337,-75757753.27316916,10034878.337070763,6638492.481820514,-603670711.3926418
1994-06-18,-0.0286,0.0517,0.2158429,,,,,0.1592833,299.60571428599997,299.8,295.491428571,301.6,298.3,78.2928571429,5.4,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,13.82,3.7,13.82,16.8314285714,2.4,28.3285714286,6.77142857143,32.8,24.4,439201672.0145286,755255990.2465346,439201672.0145286,-75043735.37503956,9940115.026343647,6575724.173265591,-597986780.1719567
1994-06-25,-0.0323,0.04215,0.13911429999999994,0.17568570000000006,,,,0.13874289999999995,299.5,299.635714286,295.462857143,302.2,298.0,78.7042857143,23.4,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,38.34,26.51,38.34,16.8371428571,2.04285714286,28.0714285714,6.6,32.8,23.9,435038834.19950145,748110941.9687755,435038834.19950145,-74334218.02588414,9845950.19076312,6513352.770311449,-592338639.7264806
1994-07-02,0.12526669999999998,0.11765,0.1551857,0.17568570000000006,,,,0.1234167,299.861428571,300.007142857,295.852857143,302.3,298.0,79.0271428571,10.2,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,12.67,22.9,12.67,17.2285714286,2.64285714286,28.4,6.75714285714,32.8,23.9,430902383.7170379,741011099.674357,430902383.7170379,-73629186.9971122,9752381.934521705,6451377.014105951,-586726177.0161028
1994-07-09,0.12325,0.2155667,0.11334289999999997,0.3137143,,,,0.217,299.125714286,299.178571429,295.154285714,301.5,297.9,78.80571428569999,19.5,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,15.39,54.83,15.39,16.4785714286,1.64285714286,27.9285714286,6.82857142857,32.2,23.9,426792236.6699232,733956319.9028867,426792236.6699232,-72928628.06013292,9659408.361811962,6389795.645796992,-581149279.0007113
1994-07-16,0.1396,0.22405,0.1805857,0.3137143,,,,0.1846714,299.481428571,299.65,295.168571429,301.5,297.9,77.3028571429,28.7,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,9.77,18.52,9.77,16.502857142899998,2.12857142857,28.1714285714,6.0142857142900015,32.2,23.9,422708309.16094315,726946459.193974,422708309.16094315,-72232526.98635548,9567027.576826524,6328607.406532487,-575607832.6401949
1994-07-23,0.0424,0.1201667,0.1907429,0.3137143,,,,0.1943429,299.932857143,300.1,295.562857143,301.7,297.8,77.1028571429,9.8,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,43.28,9.9,43.28,16.8828571429,2.34285714286,28.2571428571,6.52857142857,32.8,23.9,418650517.29288274,719981374.0872265,418650517.29288274,-71540869.54718916,9475237.683757845,6267811.037460264,-570101724.8944423
1994-07-30,0.183,0.2658,0.1939,0.3137143,,,,0.1967286,299.977142857,300.12857142900003,295.237142857,301.5,298.5,75.4357142857,1.0,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,2.79,3.3,2.79,16.58,2.45714285714,28.514285714299998,7.22857142857,33.3,24.4,414618777.1685283,713060921.1222532,414618777.1685283,-70853641.51404311,9384036.786798686,6207405.279728267,-564630842.7233418
1994-08-06,0.07305,0.1311,0.1122143,,,,,0.1752143,299.575714286,299.635714286,295.362857143,301.7,297.4,77.7957142857,48.5,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,26.96,22.9,26.96,16.7085714286,2.2142857142900003,28.2571428571,6.985714285710001,33.3,23.9,410613004.8906646,706184956.8386623,410613004.8906646,-70170828.65832655,9293422.990141444,6147388.874484383,-559195073.0867822
1994-08-13,0.04465,-0.0402,0.02865,0.17568570000000006,,,,0.05686667,299.518571429,299.678571429,295.465714286,301.5,297.9,78.58428571430001,3.6,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,30.03,12.5,30.03,16.8314285714,2.3571428571400004,28.3857142857,7.785714285710001,33.3,23.9,406633116.5620776,699353337.7760623,406633116.5620776,-69492416.75144875,9203394.397978786,6087760.56287647,-553794302.944652
